  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1335                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.8442   0.15811   0.15369  -0.0452   1.0000   0.1211
 -24.500  -0.8025   0.15784   0.15350  -0.0468   1.0000   0.1227
 -24.000  -0.6485   0.17381   0.16975  -0.0430   1.0000   0.1155
 -23.500  -0.5944   0.17589   0.17190  -0.0438   1.0000   0.1146
 -22.500  -0.9479   0.11678   0.11184  -0.0626   1.0000   0.1435
 -22.000  -0.9790   0.10813   0.10298  -0.0647   1.0000   0.1472
 -21.500  -0.9601   0.10598   0.10092  -0.0647   1.0000   0.1511
 -21.000  -0.9589   0.10183   0.09677  -0.0650   1.0000   0.1547
 -20.500  -0.9783   0.09560   0.09043  -0.0650   1.0000   0.1587
 -20.000  -1.0013   0.08941   0.08406  -0.0644   1.0000   0.1617
 -19.500  -0.9955   0.08732   0.08206  -0.0622   1.0000   0.1665
 -19.000  -1.0037   0.08403   0.07880  -0.0597   1.0000   0.1702
 -18.500  -1.0018   0.07970   0.07441  -0.0598   0.9991   0.1742
 -18.000  -0.9881   0.07321   0.06776  -0.0643   0.9961   0.1782
 -17.500  -0.9505   0.06936   0.06393  -0.0686   0.9924   0.1838
 -17.000  -0.9222   0.06448   0.05906  -0.0731   0.9886   0.1890
 -16.500  -0.8892   0.05973   0.05422  -0.0782   0.9852   0.1939
 -16.000  -0.8554   0.05484   0.04918  -0.0836   0.9824   0.1977
 -15.500  -0.8179   0.05150   0.04593  -0.0869   0.9775   0.2051
 -15.000  -0.7871   0.04798   0.04241  -0.0892   0.9662   0.2107
 -14.500  -0.7556   0.04440   0.03874  -0.0916   0.9543   0.2157
 -14.000  -0.7318   0.04147   0.03572  -0.0916   0.9382   0.2205
 -13.500  -0.7123   0.03892   0.03320  -0.0900   0.9169   0.2278
 -13.000  -0.6949   0.03614   0.03036  -0.0887   0.8969   0.2336
 -12.500  -0.6708   0.03395   0.02798  -0.0873   0.8725   0.2385
 -12.000  -0.6426   0.03211   0.02606  -0.0862   0.8513   0.2448
 -11.500  -0.6246   0.02973   0.02361  -0.0843   0.8260   0.2526
 -11.000  -0.5948   0.02806   0.02187  -0.0833   0.8056   0.2592
 -10.500  -0.5656   0.02646   0.02002  -0.0820   0.7799   0.2641
 -10.000  -0.5369   0.02489   0.01847  -0.0805   0.7615   0.2734
  -9.500  -0.5078   0.02353   0.01699  -0.0787   0.7371   0.2817
  -9.000  -0.4755   0.02228   0.01565  -0.0774   0.7193   0.2884
  -8.500  -0.4407   0.02130   0.01454  -0.0759   0.6979   0.2966
  -8.000  -0.4115   0.02018   0.01343  -0.0736   0.6789   0.3070
  -7.500  -0.3783   0.01927   0.01244  -0.0717   0.6622   0.3155
  -7.000  -0.3411   0.01868   0.01168  -0.0700   0.6397   0.3241
  -6.500  -0.3111   0.01779   0.01090  -0.0672   0.6286   0.3364
  -6.000  -0.2777   0.01724   0.01023  -0.0646   0.6109   0.3460
  -5.500  -0.2415   0.01680   0.00972  -0.0622   0.5933   0.3566
  -5.000  -0.2112   0.01624   0.00923  -0.0588   0.5810   0.3695
  -4.500  -0.1797   0.01599   0.00884  -0.0552   0.5647   0.3793
  -4.000  -0.1466   0.01568   0.00853  -0.0518   0.5507   0.3918
  -3.500  -0.1192   0.01537   0.00828  -0.0472   0.5388   0.4043
  -3.000  -0.0948   0.01533   0.00810  -0.0418   0.5237   0.4137
  -2.500  -0.0673   0.01519   0.00796  -0.0370   0.5113   0.4261
  -2.000  -0.0546   0.01503   0.00788  -0.0291   0.5022   0.4379
  -1.500  -0.0546   0.01509   0.00787  -0.0185   0.4908   0.4473
  -1.000  -0.0450   0.01526   0.00790  -0.0098   0.4759   0.4549
  -0.500  -0.0394   0.01506   0.00785  -0.0004   0.4699   0.4690
  -0.000  -0.0184   0.01508   0.00790   0.0060   0.4608   0.4806
   0.500   0.0077   0.01530   0.00800   0.0112   0.4499   0.4895
   1.000   0.0434   0.01542   0.00813   0.0145   0.4385   0.5034
   1.500   0.0744   0.01549   0.00833   0.0186   0.4319   0.5170
   2.000   0.1117   0.01572   0.00853   0.0214   0.4237   0.5284
   2.500   0.1482   0.01602   0.00877   0.0242   0.4140   0.5403
   3.000   0.1890   0.01628   0.00910   0.0262   0.4046   0.5571
   3.500   0.2268   0.01661   0.00950   0.0287   0.3992   0.5703
   4.000   0.2682   0.01694   0.00985   0.0303   0.3926   0.5830
   4.500   0.3058   0.01731   0.01030   0.0325   0.3850   0.6024
   5.000   0.3518   0.01788   0.01079   0.0333   0.3742   0.6167
   5.500   0.3877   0.01838   0.01143   0.0354   0.3706   0.6348
   6.000   0.4269   0.01890   0.01211   0.0370   0.3653   0.6550
   6.500   0.4664   0.01958   0.01277   0.0383   0.3589   0.6680
   7.000   0.5000   0.02038   0.01367   0.0403   0.3513   0.6929
   7.500   0.5449   0.02109   0.01440   0.0408   0.3438   0.7110
   8.000   0.5803   0.02195   0.01544   0.0423   0.3399   0.7347
   8.500   0.6146   0.02297   0.01659   0.0438   0.3343   0.7574
   9.000   0.6463   0.02419   0.01790   0.0453   0.3282   0.7809
   9.500   0.6819   0.02530   0.01904   0.0466   0.3210   0.8052
  10.000   0.7185   0.02643   0.02030   0.0477   0.3154   0.8315
  10.500   0.7419   0.02826   0.02230   0.0497   0.3107   0.8568
  11.000   0.7701   0.02990   0.02409   0.0514   0.3053   0.8842
  11.500   0.7962   0.03168   0.02588   0.0531   0.2996   0.9086
  12.000   0.8283   0.03321   0.02739   0.0548   0.2916   0.9342
  12.500   0.8514   0.03594   0.03026   0.0555   0.2879   0.9541
  13.000   0.8857   0.03885   0.03326   0.0538   0.2826   0.9697
  13.500   0.9209   0.04190   0.03630   0.0517   0.2768   0.9814
  14.000   0.9789   0.04412   0.03839   0.0468   0.2686   0.9846
  14.500   1.0149   0.04844   0.04287   0.0421   0.2644   0.9892
  15.000   1.0518   0.05263   0.04715   0.0376   0.2589   0.9943
  15.500   1.0893   0.05644   0.05094   0.0335   0.2529   0.9985
  16.000   1.1134   0.05868   0.05309   0.0336   0.2459   1.0000
  16.500   1.0893   0.06285   0.05741   0.0382   0.2425   1.0000
  17.000   1.0703   0.06754   0.06219   0.0413   0.2374   1.0000
  17.500   1.0718   0.07088   0.06551   0.0431   0.2322   1.0000
  18.000   1.0957   0.07225   0.06674   0.0442   0.2258   1.0000
  18.500   1.0662   0.07974   0.07446   0.0450   0.2215   1.0000
  19.000   1.0509   0.08626   0.08109   0.0449   0.2159   1.0000
  19.500   1.0653   0.08977   0.08454   0.0443   0.2108   1.0000
  20.000   1.0836   0.09280   0.08754   0.0437   0.2055   1.0000
  20.500   1.0386   0.10316   0.09816   0.0424   0.1994   1.0000
  21.000   1.0364   0.10896   0.10398   0.0409   0.1942   1.0000
  21.500   1.0768   0.10972   0.10462   0.0397   0.1898   1.0000
  22.000   0.9970   0.12469   0.11993   0.0368   0.1817   1.0000
  22.500   1.0099   0.12887   0.12411   0.0348   0.1773   1.0000
  23.000   1.0483   0.12989   0.12503   0.0332   0.1741   1.0000
  23.500   0.9351   0.14997   0.14546   0.0278   0.1621   1.0000
  24.000   0.9742   0.15089   0.14633   0.0259   0.1598   1.0000
  24.500   1.0197   0.15085   0.14620   0.0242   0.1576   1.0000
