  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9716                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.1161   0.24135   0.23807  -0.1489   0.9589   0.0176
 -24.000  -0.0927   0.23526   0.23194  -0.1550   0.9578   0.0187
 -23.500  -0.0701   0.22861   0.22527  -0.1612   0.9568   0.0202
 -23.000  -0.0534   0.22157   0.21820  -0.1679   0.9554   0.0209
 -22.000  -0.0304   0.21126   0.20788  -0.1708   0.9504   0.0215
 -21.500  -0.0267   0.20876   0.20539  -0.1689   0.9460   0.0220
 -21.000  -0.0146   0.20480   0.20143  -0.1702   0.9430   0.0228
 -20.500   0.0021   0.19973   0.19635  -0.1733   0.9410   0.0240
 -20.000   0.0171   0.19336   0.18996  -0.1778   0.9393   0.0264
 -19.500   0.0278   0.18684   0.18342  -0.1833   0.9379   0.0267
 -19.000   0.0498   0.17912   0.17567  -0.1871   0.9369   0.0271
 -18.500   0.0765   0.17410   0.17063  -0.1909   0.9359   0.0278
 -18.000   0.0991   0.16920   0.16570  -0.1948   0.9348   0.0291
 -17.500   0.1170   0.16404   0.16052  -0.1982   0.9332   0.0314
 -17.000   0.0191   0.17409   0.17077  -0.1638   0.9177   0.0310
 -16.500   0.0158   0.16783   0.16451  -0.1673   0.9158   0.0331
 -16.000   0.0255   0.16180   0.15847  -0.1701   0.9146   0.0333
 -15.500   0.0515   0.15627   0.15293  -0.1710   0.9138   0.0343
 -15.000   0.0718   0.15222   0.14887  -0.1730   0.9129   0.0355
 -14.500   0.0877   0.14756   0.14420  -0.1752   0.9119   0.0375
 -13.500  -0.0800   0.16228   0.15924  -0.1208   0.8946   0.0374
