  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3316                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.6952   0.28372   0.28085   0.0481   1.0000   0.0184
 -24.000  -0.6779   0.27827   0.27540   0.0438   1.0000   0.0195
 -23.500  -0.6620   0.27122   0.26834   0.0385   1.0000   0.0215
 -23.000  -0.6510   0.26430   0.26142   0.0317   1.0000   0.0218
 -22.000  -0.6146   0.25124   0.24836   0.0257   1.0000   0.0225
 -21.500  -0.5958   0.24628   0.24340   0.0225   1.0000   0.0232
 -21.000  -0.5781   0.24069   0.23781   0.0188   1.0000   0.0243
 -20.500  -0.5629   0.23353   0.23065   0.0141   1.0000   0.0267
 -20.000  -0.5590   0.22496   0.22208   0.0064   1.0000   0.0273
 -19.500  -0.5377   0.21791   0.21503   0.0051   1.0000   0.0278
 -19.000  -0.5179   0.21292   0.21004   0.0027   1.0000   0.0284
 -18.500  -0.5001   0.20749   0.20462  -0.0002   1.0000   0.0294
 -18.000  -0.4843   0.20131   0.19844  -0.0036   1.0000   0.0311
 -17.000  -0.4691   0.18393   0.18108  -0.0130   1.0000   0.0342
 -16.500  -0.4488   0.17908   0.17624  -0.0146   1.0000   0.0350
 -16.000  -0.4325   0.17344   0.17060  -0.0171   1.0000   0.0365
 -14.500  -0.9293   0.04500   0.04063  -0.0876   1.0000   0.0331
 -14.000  -0.9434   0.03929   0.03461  -0.0883   1.0000   0.0334
 -13.500  -0.9754   0.03380   0.02878  -0.0834   1.0000   0.0341
 -13.000  -1.0058   0.03135   0.02618  -0.0727   1.0000   0.0346
 -12.500  -1.0212   0.02982   0.02456  -0.0625   1.0000   0.0353
 -12.000  -1.0202   0.02850   0.02315  -0.0546   1.0000   0.0361
 -11.500  -0.9661   0.02666   0.02114  -0.0565   0.9954   0.0376
 -11.000  -0.9036   0.02493   0.01919  -0.0596   0.9905   0.0395
 -10.500  -0.8468   0.02270   0.01672  -0.0616   0.9847   0.0416
 -10.000  -0.7863   0.02118   0.01516  -0.0638   0.9773   0.0439
  -9.500  -0.7167   0.01994   0.01381  -0.0674   0.9723   0.0467
  -9.000  -0.6435   0.01841   0.01210  -0.0717   0.9691   0.0496
  -8.500  -0.5870   0.01725   0.01097  -0.0723   0.9588   0.0533
  -8.000  -0.5197   0.01639   0.01001  -0.0748   0.9506   0.0572
  -7.500  -0.4633   0.01502   0.00863  -0.0750   0.9380   0.0619
  -7.000  -0.4080   0.01427   0.00781  -0.0745   0.9208   0.0669
  -6.500  -0.3591   0.01341   0.00692  -0.0730   0.9035   0.0732
  -6.000  -0.3044   0.01286   0.00630  -0.0725   0.8872   0.0799
  -5.500  -0.2542   0.01215   0.00559  -0.0711   0.8672   0.0888
  -5.000  -0.2004   0.01179   0.00514  -0.0704   0.8467   0.0977
  -4.500  -0.1481   0.01125   0.00458  -0.0694   0.8235   0.1117
  -4.000  -0.0954   0.01083   0.00412  -0.0685   0.7979   0.1287
  -3.500  -0.0424   0.01048   0.00375  -0.0677   0.7719   0.1490
  -3.000   0.0107   0.01019   0.00345  -0.0669   0.7446   0.1756
  -2.500   0.0637   0.00993   0.00320  -0.0661   0.7161   0.2101
  -2.000   0.1158   0.00963   0.00296  -0.0653   0.6863   0.2624
  -1.500   0.1628   0.00889   0.00276  -0.0637   0.6542   0.4390
  -1.000   0.2107   0.00851   0.00273  -0.0620   0.6217   0.5883
  -0.500   0.2602   0.00839   0.00277  -0.0604   0.5898   0.6796
   1.000   0.4088   0.00870   0.00321  -0.0548   0.4984   0.8855
   1.500   0.4637   0.00900   0.00346  -0.0539   0.4756   0.9307
   2.000   0.5277   0.00939   0.00373  -0.0552   0.4549   0.9600
   2.500   0.6098   0.00992   0.00407  -0.0607   0.4352   0.9774
   3.000   0.6954   0.01026   0.00433  -0.0670   0.4217   0.9901
   3.500   0.7756   0.01070   0.00460  -0.0725   0.4064   0.9976
   4.000   0.8317   0.01085   0.00477  -0.0729   0.3986   1.0000
   4.500   0.8718   0.01110   0.00496  -0.0700   0.3890   1.0000
   5.000   0.9121   0.01157   0.00532  -0.0672   0.3779   1.0000
   5.500   0.9548   0.01174   0.00555  -0.0646   0.3718   1.0000
   6.000   0.9978   0.01202   0.00584  -0.0622   0.3636   1.0000
   6.500   1.0396   0.01251   0.00624  -0.0596   0.3530   1.0000
   7.000   1.0847   0.01285   0.00664  -0.0576   0.3450   1.0000
   7.500   1.1300   0.01315   0.00698  -0.0557   0.3358   1.0000
   8.000   1.1730   0.01373   0.00748  -0.0536   0.3234   1.0000
   8.500   1.2186   0.01402   0.00789  -0.0519   0.3146   1.0000
   9.000   1.2610   0.01443   0.00831  -0.0497   0.3023   1.0000
   9.500   1.2999   0.01496   0.00887  -0.0469   0.2900   1.0000
  10.000   1.3369   0.01550   0.00942  -0.0439   0.2757   1.0000
  10.500   1.3734   0.01621   0.01017  -0.0411   0.2609   1.0000
  11.000   1.4044   0.01721   0.01113  -0.0377   0.2427   1.0000
  11.500   1.4357   0.01832   0.01223  -0.0347   0.2238   1.0000
  12.000   1.4635   0.01971   0.01362  -0.0315   0.2043   1.0000
  12.500   1.4856   0.02153   0.01542  -0.0280   0.1833   1.0000
  13.000   1.5033   0.02379   0.01765  -0.0246   0.1631   1.0000
  13.500   1.5157   0.02660   0.02043  -0.0213   0.1439   1.0000
  14.000   1.5223   0.03013   0.02397  -0.0183   0.1265   1.0000
  14.500   1.5225   0.03451   0.02836  -0.0158   0.1116   1.0000
  15.000   1.5194   0.03965   0.03356  -0.0141   0.0999   1.0000
  15.500   1.5161   0.04519   0.03922  -0.0131   0.0905   1.0000
  16.000   1.4964   0.05300   0.04711  -0.0130   0.0820   1.0000
  16.500   1.4891   0.05981   0.05410  -0.0134   0.0762   1.0000
  17.000   1.4646   0.06891   0.06331  -0.0146   0.0707   1.0000
  17.500   1.4475   0.07743   0.07201  -0.0161   0.0665   1.0000
  18.000   1.4306   0.08611   0.08084  -0.0180   0.0625   1.0000
  18.500   1.4044   0.09614   0.09096  -0.0204   0.0587   1.0000
  19.000   1.3931   0.10426   0.09924  -0.0226   0.0556   1.0000
  19.500   1.3838   0.11225   0.10737  -0.0251   0.0526   1.0000
  20.000   1.3677   0.12123   0.11642  -0.0282   0.0496   1.0000
  20.500   1.3621   0.12859   0.12389  -0.0309   0.0468   1.0000
  21.000   1.3565   0.13632   0.13178  -0.0341   0.0446   1.0000
  21.500   1.3536   0.14359   0.13914  -0.0374   0.0424   1.0000
  22.000   1.3492   0.15089   0.14644  -0.0408   0.0398   1.0000
  22.500   1.3497   0.15769   0.15341  -0.0443   0.0383   1.0000
  23.000   1.3463   0.16528   0.16116  -0.0486   0.0367   1.0000
  23.500   1.3461   0.17237   0.16836  -0.0528   0.0350   1.0000
  24.000   1.3475   0.17900   0.17501  -0.0570   0.0332   1.0000
  24.500   1.3471   0.18605   0.18219  -0.0615   0.0318   1.0000
  25.000   1.3437   0.19417   0.19050  -0.0670   0.0307   1.0000
