  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3938                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5333   0.23971   0.23591  -0.0121   1.0000   0.0971
 -24.000  -0.5111   0.23758   0.23381  -0.0140   1.0000   0.0984
 -23.500  -0.5513   0.22239   0.21854  -0.0192   1.0000   0.1078
 -23.000  -0.5269   0.22095   0.21715  -0.0204   1.0000   0.1088
 -22.500  -0.5046   0.21922   0.21545  -0.0216   1.0000   0.1101
 -22.000  -0.4927   0.21547   0.21172  -0.0231   1.0000   0.1131
 -21.500  -0.5327   0.20213   0.19833  -0.0268   1.0000   0.1221
 -21.000  -0.5156   0.20015   0.19640  -0.0271   1.0000   0.1239
 -20.500  -0.5799   0.18305   0.17922  -0.0322   0.9997   0.1366
 -20.000  -0.5517   0.17575   0.17189  -0.0409   0.9958   0.1417
