  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6830                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.1765   0.20854   0.20590  -0.0545   0.9669   0.0574
 -24.500  -0.1710   0.21353   0.21090  -0.0525   0.9660   0.0581
 -24.000  -0.1605   0.21173   0.20912  -0.0527   0.9659   0.0593
 -23.500  -0.1531   0.20853   0.20593  -0.0530   0.9658   0.0617
 -22.000  -0.4428   0.23265   0.22923  -0.0491   0.9727   0.0666
 -21.500  -0.4172   0.23129   0.22789  -0.0510   0.9720   0.0674
 -21.000  -0.3945   0.22907   0.22568  -0.0532   0.9713   0.0685
 -20.500  -0.3771   0.22553   0.22215  -0.0557   0.9707   0.0703
 -20.000  -0.5252   0.18439   0.18079  -0.0705   0.9700   0.0873
 -19.500  -0.4962   0.18330   0.17972  -0.0721   0.9695   0.0881
 -19.000  -0.4681   0.18207   0.17851  -0.0738   0.9690   0.0890
 -18.500  -0.4478   0.17957   0.17602  -0.0756   0.9686   0.0906
 -17.000  -0.8996   0.09965   0.09475  -0.1064   0.9660   0.1205
 -16.500  -0.9127   0.09337   0.08837  -0.1058   0.9659   0.1234
 -16.000  -0.9393   0.08482   0.07966  -0.1040   0.9652   0.1254
 -15.500  -0.9511   0.07687   0.07172  -0.0991   0.9546   0.1289
 -15.000  -0.9372   0.07209   0.06693  -0.1027   0.9510   0.1328
 -14.500  -0.9182   0.06783   0.06259  -0.1070   0.9486   0.1366
 -14.000  -0.9352   0.06279   0.05745  -0.1036   0.9360   0.1393
 -13.500  -0.9010   0.05849   0.05299  -0.1090   0.9298   0.1426
 -13.000  -0.8865   0.05399   0.04852  -0.1100   0.9161   0.1484
 -12.500  -0.8593   0.05001   0.04449  -0.1131   0.9099   0.1530
 -12.000  -0.8211   0.04664   0.04099  -0.1176   0.9071   0.1573
 -11.500  -0.7743   0.04441   0.03865  -0.1220   0.9054   0.1619
 -11.000  -0.8010   0.03979   0.03403  -0.1142   0.8875   0.1666
 -10.500  -0.7670   0.03704   0.03126  -0.1159   0.8852   0.1724
