     1.000000    0.003885
     0.982925    0.018714
     0.955463    0.041563
     0.926552    0.064302
     0.896887    0.086251
     0.866915    0.107025
     0.836901    0.126428
     0.807002    0.144375
     0.777305    0.160841
     0.747854    0.175834
     0.718648    0.189384
     0.689640    0.201535
     0.660711    0.212345
     0.631629    0.221878
     0.601933    0.230210
     0.571081    0.237600
     0.539665    0.244094
     0.508390    0.249478
     0.477700    0.253661
     0.447848    0.256623
     0.418970    0.258389
     0.391127    0.259001
     0.364343    0.258512
     0.338616    0.256979
     0.313933    0.254459
     0.290277    0.251007
     0.267627    0.246678
     0.245965    0.241525
     0.225276    0.235602
     0.205551    0.228963
     0.186781    0.221662
     0.168966    0.213758
     0.152106    0.205311
     0.136205    0.196383
     0.121266    0.187040
     0.107290    0.177350
     0.094278    0.167380
     0.082224    0.157197
     0.071116    0.146864
     0.060939    0.136440
     0.051670    0.125977
     0.043283    0.115523
     0.035747    0.105113
     0.029030    0.094781
     0.023099    0.084550
     0.017919    0.074438
     0.013459    0.064461
     0.009688    0.054628
     0.006578    0.044949
     0.004100    0.035431
     0.002230    0.026083
     0.000941    0.016911
     0.000208    0.007928
     0.000002   -0.000857
     0.000304   -0.009413
     0.001111   -0.017718
     0.002428   -0.025769
     0.004257   -0.033561
     0.006601   -0.041091
     0.009463   -0.048352
     0.012844   -0.055337
     0.016745   -0.062040
     0.021168   -0.068455
     0.026113   -0.074574
     0.031584   -0.080394
     0.037586   -0.085912
     0.044131   -0.091125
     0.051235   -0.096032
     0.058922   -0.100631
     0.067226   -0.104921
     0.076191   -0.108896
     0.085874   -0.112548
     0.096349   -0.115866
     0.107706   -0.118829
     0.120057   -0.121413
     0.133543   -0.123580
     0.148331   -0.125282
     0.164632   -0.126453
     0.182698   -0.127008
     0.202836   -0.126838
     0.225415   -0.125802
     0.250868   -0.123728
     0.279696   -0.120411
     0.312456   -0.115614
     0.349734   -0.109091
     0.392086   -0.100612
     0.439893   -0.090038
     0.492947   -0.077453
     0.549265   -0.063509
     0.603202   -0.049897
     0.650495   -0.038715
     0.694422   -0.029652
     0.736807   -0.022169
     0.778394   -0.016064
     0.819537   -0.011239
     0.860352   -0.007643
     0.900684   -0.005231
     0.939970   -0.003942
     0.977120   -0.003644
     1.000000   -0.003885
