  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6429                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.2802   0.25373   0.25063  -0.0372   1.0000   0.0468
 -24.500  -0.2765   0.25189   0.24885  -0.0362   1.0000   0.0483
 -22.500  -0.1784   0.22723   0.22418  -0.0611   0.9926   0.0544
 -21.000  -0.0875   0.20425   0.20114  -0.0868   0.9865   0.0608
 -20.500  -0.0477   0.19888   0.19577  -0.0942   0.9847   0.0623
 -19.000  -0.4087   0.10425   0.10041  -0.1342   0.9733   0.0792
 -18.500  -0.3415   0.10380   0.10006  -0.1384   0.9695   0.0804
 -18.000  -0.2632   0.10518   0.10154  -0.1415   0.9644   0.0811
 -17.500  -0.1943   0.10682   0.10325  -0.1429   0.9561   0.0813
 -17.000  -0.1388   0.10824   0.10472  -0.1424   0.9417   0.0813
 -16.500  -0.0796   0.11018   0.10665  -0.1423   0.9276   0.0807
