  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7215                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -23.500  -0.1726   0.16259   0.16037  -0.0270   1.0000   0.0103
 -23.000  -0.1616   0.15858   0.15637  -0.0286   1.0000   0.0108
 -22.500  -0.1517   0.15479   0.15261  -0.0297   1.0000   0.0114
 -22.000  -0.1431   0.15133   0.14918  -0.0304   1.0000   0.0119
 -21.500  -0.1368   0.14844   0.14632  -0.0305   1.0000   0.0121
 -21.000  -0.1333   0.14625   0.14417  -0.0301   1.0000   0.0123
 -20.500  -0.1322   0.14460   0.14256  -0.0291   1.0000   0.0123
 -20.000  -0.1309   0.14285   0.14084  -0.0283   0.9998   0.0124
 -19.000  -0.0777   0.12779   0.12578  -0.0400   0.9942   0.0126
 -18.500  -0.0477   0.12038   0.11837  -0.0460   0.9915   0.0128
 -18.000  -0.0190   0.11385   0.11184  -0.0520   0.9891   0.0132
 -17.500   0.0050   0.10819   0.10618  -0.0567   0.9837   0.0136
 -17.000   0.0321   0.10219   0.10017  -0.0621   0.9793   0.0141
 -16.500   0.0619   0.09587   0.09384  -0.0683   0.9758   0.0148
 -16.000   0.0926   0.08951   0.08747  -0.0748   0.9728   0.0158
 -15.500   0.1141   0.08483   0.08279  -0.0792   0.9661   0.0165
 -15.000   0.1294   0.08118   0.07912  -0.0830   0.9564   0.0167
 -14.000   0.1687   0.07088   0.06881  -0.0868   0.9286   0.0173
 -13.500   0.1846   0.06724   0.06514  -0.0878   0.9102   0.0178
 -13.000   0.1996   0.06384   0.06168  -0.0887   0.8907   0.0186
 -12.500   0.2132   0.06050   0.05825  -0.0894   0.8671   0.0196
 -12.000   0.2269   0.05712   0.05481  -0.0905   0.8451   0.0203
 -11.500   0.2397   0.05390   0.05152  -0.0919   0.8253   0.0211
 -11.000   0.2484   0.05114   0.04866  -0.0934   0.8055   0.0214
 -10.500   0.2543   0.04838   0.04584  -0.0950   0.7845   0.0216
 -10.000   0.2589   0.04543   0.04282  -0.0965   0.7640   0.0216
  -9.500   0.0246   0.10127   0.09885  -0.0756   0.9052   0.0195
  -9.000   0.0384   0.09602   0.09351  -0.0772   0.8766   0.0203
  -8.500   0.0522   0.09080   0.08818  -0.0800   0.8461   0.0212
  -8.000   0.0632   0.08565   0.08290  -0.0847   0.8147   0.0215
  -7.500   0.0735   0.07993   0.07706  -0.0905   0.7830   0.0216
  -7.000   0.0944   0.07333   0.07029  -0.0985   0.7516   0.0217
  -6.500   0.1115   0.06721   0.06406  -0.0963   0.7188   0.0223
  -6.000   0.1388   0.06208   0.05877  -0.1004   0.6844   0.0232
  -5.500   0.1718   0.05650   0.05296  -0.1059   0.6482   0.0253
  -5.000   0.2240   0.05064   0.04655  -0.1144   0.6121   0.0272
  -4.500   0.2523   0.04446   0.04011  -0.1151   0.5701   0.0279
  -4.000   0.2874   0.04121   0.03652  -0.1149   0.5142   0.0291
  -3.500   0.3269   0.03797   0.03275  -0.1146   0.4453   0.0309
  -3.000   0.3769   0.03600   0.02990  -0.1131   0.3653   0.0336
  -2.500   0.4131   0.03126   0.02464  -0.1120   0.3170   0.0346
  -2.000   0.4558   0.02908   0.02216  -0.1110   0.2951   0.0364
  -1.500   0.5093   0.02623   0.01879  -0.1095   0.2880   0.0421
  -1.000   0.5563   0.02442   0.01684  -0.1089   0.2823   0.0445
  -0.500   0.6085   0.02283   0.01479  -0.1072   0.2776   0.0517
