  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1423                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.9316   0.17721   0.17360  -0.0106   1.0000   0.0589
 -23.500  -0.8637   0.18295   0.17947  -0.0084   1.0000   0.0588
 -23.000  -0.8105   0.18600   0.18259  -0.0079   1.0000   0.0586
 -22.500  -0.7651   0.18764   0.18426  -0.0083   1.0000   0.0584
 -20.500  -1.1248   0.09800   0.09304  -0.0532   1.0000   0.0752
 -20.000  -1.1317   0.09075   0.08569  -0.0562   1.0000   0.0773
 -19.500  -1.1377   0.08360   0.07840  -0.0590   1.0000   0.0796
 -19.000  -1.1393   0.07711   0.07174  -0.0614   1.0000   0.0816
 -18.500  -1.1408   0.07115   0.06568  -0.0629   1.0000   0.0843
 -18.000  -1.1455   0.06479   0.05928  -0.0647   1.0000   0.0873
 -17.500  -1.1436   0.05918   0.05357  -0.0662   1.0000   0.0903
 -17.000  -1.1371   0.05420   0.04844  -0.0673   1.0000   0.0930
 -16.500  -1.1335   0.04936   0.04350  -0.0676   1.0000   0.0962
 -16.000  -1.1322   0.04441   0.03852  -0.0678   1.0000   0.0999
 -15.500  -1.1227   0.04042   0.03444  -0.0677   1.0000   0.1034
 -15.000  -1.1075   0.03719   0.03108  -0.0671   1.0000   0.1067
 -14.500  -1.1042   0.03354   0.02742  -0.0651   1.0000   0.1116
 -14.000  -1.0981   0.03070   0.02455  -0.0623   1.0000   0.1161
 -13.500  -1.0904   0.02869   0.02246  -0.0582   1.0000   0.1201
 -13.000  -1.0942   0.02690   0.02060  -0.0517   1.0000   0.1238
 -12.500  -1.1180   0.02514   0.01885  -0.0419   1.0000   0.1282
 -12.000  -1.0711   0.02347   0.01715  -0.0437   0.9954   0.1355
 -11.500  -1.0155   0.02174   0.01541  -0.0468   0.9894   0.1439
 -11.000  -0.9527   0.02033   0.01401  -0.0507   0.9849   0.1534
 -10.500  -0.9019   0.01897   0.01266  -0.0518   0.9742   0.1634
 -10.000  -0.8357   0.01780   0.01151  -0.0555   0.9673   0.1743
  -9.500  -0.7794   0.01662   0.01038  -0.0571   0.9573   0.1867
  -8.500  -0.6959   0.01492   0.00869  -0.0528   0.9225   0.2103
  -8.000  -0.6536   0.01429   0.00802  -0.0503   0.9037   0.2220
  -7.500  -0.6201   0.01368   0.00743  -0.0462   0.8822   0.2360
  -7.000  -0.5752   0.01327   0.00695  -0.0440   0.8626   0.2491
  -6.500  -0.5338   0.01273   0.00645  -0.0413   0.8412   0.2658
  -6.000  -0.4849   0.01245   0.00609  -0.0398   0.8195   0.2793
  -5.500  -0.4398   0.01200   0.00564  -0.0377   0.7960   0.2993
  -5.000  -0.3911   0.01172   0.00533  -0.0362   0.7741   0.3161
  -4.500  -0.3427   0.01145   0.00505  -0.0346   0.7506   0.3357
  -4.000  -0.2940   0.01120   0.00477  -0.0331   0.7271   0.3557
  -3.500  -0.2429   0.01106   0.00459  -0.0319   0.7040   0.3738
  -3.000  -0.1948   0.01085   0.00438  -0.0303   0.6803   0.3986
  -2.500  -0.1449   0.01068   0.00422  -0.0289   0.6582   0.4220
  -1.500  -0.0452   0.01052   0.00403  -0.0262   0.6136   0.4732
