  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3534                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.3867   0.22677   0.22320  -0.0404   1.0000   0.0749
 -24.000  -0.3852   0.22041   0.21691  -0.0401   1.0000   0.0790
 -23.500  -0.3776   0.21951   0.21606  -0.0388   1.0000   0.0804
 -23.000  -0.4108   0.20281   0.19927  -0.0471   0.9987   0.0879
 -22.500  -0.3663   0.20018   0.19666  -0.0530   0.9965   0.0889
 -22.000  -0.3273   0.19594   0.19242  -0.0597   0.9938   0.0908
 -21.500  -0.3573   0.17876   0.17514  -0.0697   0.9911   0.0996
 -21.000  -0.3131   0.17535   0.17174  -0.0761   0.9886   0.1013
 -19.500  -0.7954   0.08455   0.07956  -0.1101   0.9842   0.1447
 -19.000  -0.7973   0.07589   0.07065  -0.1169   0.9825   0.1479
 -18.500  -0.7697   0.07259   0.06741  -0.1190   0.9769   0.1525
 -18.000  -0.7466   0.06790   0.06271  -0.1230   0.9713   0.1564
 -17.500  -0.7304   0.06190   0.05660  -0.1279   0.9659   0.1606
 -17.000  -0.7124   0.05639   0.05091  -0.1324   0.9598   0.1638
 -16.500  -0.6795   0.05316   0.04772  -0.1353   0.9522   0.1693
 -16.000  -0.6729   0.04921   0.04375  -0.1351   0.9401   0.1734
 -15.500  -0.6576   0.04562   0.04006  -0.1354   0.9272   0.1775
 -15.000  -0.6469   0.04175   0.03600  -0.1358   0.9140   0.1809
 -14.500  -0.6276   0.03930   0.03356  -0.1348   0.9001   0.1866
 -14.000  -0.6138   0.03610   0.03027  -0.1343   0.8840   0.1915
 -13.500  -0.5914   0.03371   0.02781  -0.1340   0.8711   0.1960
 -13.000  -0.5723   0.03111   0.02502  -0.1334   0.8555   0.1998
