  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3018                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -1.0070   0.17024   0.16682  -0.0040   0.9999   0.0386
 -24.000  -1.0422   0.15563   0.15203  -0.0136   0.9999   0.0399
 -23.500  -1.0683   0.14310   0.13933  -0.0216   0.9999   0.0410
 -23.000  -1.0952   0.13087   0.12689  -0.0290   0.9999   0.0421
 -22.500  -1.1198   0.11948   0.11527  -0.0355   0.9999   0.0432
 -22.000  -1.1412   0.10876   0.10430  -0.0413   0.9999   0.0442
 -21.500  -1.1586   0.09884   0.09414  -0.0465   0.9999   0.0450
 -21.000  -1.1686   0.09129   0.08650  -0.0492   0.9999   0.0467
 -20.500  -1.1767   0.08354   0.07865  -0.0524   0.9999   0.0481
 -20.000  -1.1844   0.07583   0.07080  -0.0556   0.9999   0.0494
 -19.500  -1.1907   0.06854   0.06334  -0.0583   0.9999   0.0508
 -19.000  -1.1943   0.06177   0.05638  -0.0606   0.9999   0.0522
 -18.500  -1.1944   0.05560   0.05000  -0.0625   0.9999   0.0533
 -18.000  -1.2031   0.04919   0.04351  -0.0634   0.9999   0.0555
 -17.500  -1.2011   0.04384   0.03806  -0.0643   0.9999   0.0575
 -17.000  -1.1919   0.03943   0.03351  -0.0645   0.9999   0.0599
 -16.500  -1.1772   0.03579   0.02969  -0.0643   0.9999   0.0619
 -16.000  -1.1735   0.03153   0.02535  -0.0630   0.9999   0.0649
 -15.500  -1.1598   0.02845   0.02220  -0.0612   0.9999   0.0679
 -15.000  -1.1389   0.02621   0.01985  -0.0590   0.9999   0.0711
 -14.500  -1.1236   0.02399   0.01753  -0.0554   0.9999   0.0747
 -14.000  -1.1111   0.02220   0.01572  -0.0504   0.9999   0.0792
 -13.500  -1.0990   0.02114   0.01459  -0.0440   0.9999   0.0830
 -13.000  -1.1104   0.02025   0.01363  -0.0328   0.9999   0.0864
 -12.500  -1.1237   0.01946   0.01285  -0.0208   0.9999   0.0906
 -12.000  -1.0993   0.01878   0.01211  -0.0156   0.9989   0.0962
 -11.500  -1.0358   0.01759   0.01098  -0.0180   0.9930   0.1070
 -11.000  -0.9656   0.01664   0.01004  -0.0214   0.9883   0.1190
 -10.500  -0.9031   0.01587   0.00927  -0.0230   0.9808   0.1316
 -10.000  -0.8369   0.01497   0.00846  -0.0255   0.9733   0.1485
  -9.500  -0.7632   0.01410   0.00771  -0.0293   0.9685   0.1692
  -9.000  -0.6917   0.01332   0.00702  -0.0326   0.9631   0.1918
  -8.500  -0.6353   0.01262   0.00643  -0.0326   0.9505   0.2149
  -8.000  -0.5698   0.01192   0.00582  -0.0343   0.9414   0.2408
  -7.500  -0.5196   0.01138   0.00537  -0.0327   0.9250   0.2654
  -7.000  -0.4629   0.01084   0.00489  -0.0324   0.9106   0.2923
  -6.500  -0.4136   0.01042   0.00453  -0.0305   0.8907   0.3188
  -6.000  -0.3605   0.01004   0.00419  -0.0294   0.8714   0.3465
  -5.500  -0.3068   0.00972   0.00386  -0.0284   0.8493   0.3747
  -5.000  -0.2543   0.00945   0.00364  -0.0272   0.8254   0.4033
  -4.500  -0.2011   0.00922   0.00343  -0.0262   0.8012   0.4336
  -4.000  -0.1479   0.00902   0.00325  -0.0252   0.7750   0.4653
  -3.500  -0.0947   0.00888   0.00310  -0.0242   0.7475   0.4971
  -3.000  -0.0417   0.00876   0.00300  -0.0231   0.7195   0.5295
  -2.500   0.0115   0.00867   0.00294  -0.0222   0.6912   0.5630
