  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7835                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.2979   0.29221   0.28872  -0.0554   0.9637   0.0716
 -24.500  -0.2852   0.28998   0.28650  -0.0559   0.9636   0.0733
 -23.500  -0.2878   0.27705   0.27356  -0.0582   0.9634   0.0775
 -23.000  -0.2816   0.27140   0.26792  -0.0586   0.9632   0.0749
 -22.500  -0.2883   0.26261   0.25912  -0.0596   0.9630   0.0759
 -22.000  -0.3350   0.24360   0.24003  -0.0616   0.9623   0.0802
 -21.500  -0.3320   0.23742   0.23389  -0.0574   0.9576   0.0809
 -21.000  -0.3112   0.23507   0.23157  -0.0585   0.9551   0.0819
 -20.500  -0.2864   0.23231   0.22882  -0.0613   0.9526   0.0836
 -20.000  -0.3274   0.21376   0.21017  -0.0690   0.9505   0.0913
 -19.500  -0.2936   0.21196   0.20838  -0.0727   0.9489   0.0923
 -19.000  -0.2557   0.21047   0.20691  -0.0771   0.9476   0.0935
 -18.500  -0.2275   0.20632   0.20276  -0.0829   0.9464   0.0964
 -18.000  -0.2579   0.19082   0.18716  -0.0916   0.9454   0.1047
 -17.500  -0.2139   0.19093   0.18727  -0.0976   0.9444   0.1063
