  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1527                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.9916   0.16307   0.15893  -0.0297   1.0000   0.0816
 -24.500  -1.0322   0.15005   0.14568  -0.0372   1.0000   0.0852
 -24.000  -1.0747   0.13716   0.13248  -0.0443   1.0000   0.0878
 -23.500  -1.0553   0.13398   0.12938  -0.0463   1.0000   0.0911
 -23.000  -1.0617   0.12672   0.12206  -0.0502   1.0000   0.0941
 -22.500  -1.0732   0.11888   0.11407  -0.0540   1.0000   0.0970
 -22.000  -1.0912   0.11009   0.10504  -0.0581   1.0000   0.0991
 -21.500  -1.0772   0.10628   0.10130  -0.0595   1.0000   0.1030
 -21.000  -1.0821   0.09956   0.09453  -0.0623   1.0000   0.1062
 -20.500  -1.0861   0.09301   0.08785  -0.0648   1.0000   0.1095
 -20.000  -1.0945   0.08592   0.08056  -0.0674   1.0000   0.1119
 -19.500  -1.0869   0.08145   0.07615  -0.0683   1.0000   0.1166
 -19.000  -1.0889   0.07552   0.07016  -0.0699   1.0000   0.1202
 -18.500  -1.0896   0.06984   0.06436  -0.0713   1.0000   0.1237
 -18.000  -1.0858   0.06482   0.05918  -0.0723   1.0000   0.1265
 -17.500  -1.0868   0.05983   0.05424  -0.0725   1.0000   0.1320
 -17.000  -1.0835   0.05536   0.04973  -0.0724   1.0000   0.1363
 -16.500  -1.0815   0.05116   0.04542  -0.0717   1.0000   0.1400
 -16.000  -1.0803   0.04757   0.04175  -0.0699   1.0000   0.1439
 -15.500  -1.0896   0.04381   0.03802  -0.0667   1.0000   0.1491
 -15.000  -1.1011   0.04068   0.03486  -0.0622   1.0000   0.1536
 -14.500  -1.1147   0.03823   0.03232  -0.0564   1.0000   0.1572
 -14.000  -1.0860   0.03512   0.02916  -0.0580   0.9968   0.1633
 -13.500  -1.0460   0.03176   0.02583  -0.0618   0.9914   0.1706
 -13.000  -0.9926   0.02940   0.02336  -0.0663   0.9871   0.1771
 -12.500  -0.9476   0.02677   0.02076  -0.0695   0.9818   0.1860
 -12.000  -0.9012   0.02464   0.01862  -0.0719   0.9727   0.1939
 -11.500  -0.8429   0.02292   0.01684  -0.0755   0.9652   0.2020
 -11.000  -0.8016   0.02102   0.01501  -0.0762   0.9538   0.2119
 -10.500  -0.7642   0.01983   0.01374  -0.0746   0.9360   0.2194
 -10.000  -0.7325   0.01854   0.01244  -0.0721   0.9187   0.2289
  -9.500  -0.7013   0.01746   0.01133  -0.0690   0.8983   0.2383
  -9.000  -0.6624   0.01679   0.01056  -0.0668   0.8796   0.2457
  -8.500  -0.6295   0.01581   0.00957  -0.0636   0.8584   0.2579
  -8.000  -0.5915   0.01519   0.00893  -0.0611   0.8389   0.2679
  -7.500  -0.5487   0.01467   0.00826  -0.0592   0.8172   0.2780
  -7.000  -0.5126   0.01405   0.00770  -0.0561   0.7984   0.2905
  -6.500  -0.4673   0.01374   0.00723  -0.0543   0.7767   0.3002
  -6.000  -0.4299   0.01324   0.00678  -0.0512   0.7583   0.3140
  -5.500  -0.3907   0.01303   0.00647  -0.0481   0.7364   0.3261
  -5.000  -0.3491   0.01281   0.00621  -0.0454   0.7186   0.3375
  -4.500  -0.3081   0.01258   0.00595  -0.0426   0.6975   0.3524
  -4.000  -0.2614   0.01247   0.00578  -0.0407   0.6796   0.3636
  -3.500  -0.2182   0.01226   0.00555  -0.0383   0.6592   0.3804
  -3.000  -0.1715   0.01213   0.00543  -0.0364   0.6427   0.3944
  -2.500  -0.1257   0.01207   0.00527  -0.0344   0.6214   0.4099
  -2.000  -0.0793   0.01191   0.00520  -0.0325   0.6075   0.4260
  -1.500  -0.0325   0.01194   0.00510  -0.0306   0.5871   0.4406
  -1.000   0.0139   0.01180   0.00508  -0.0287   0.5731   0.4592
  -0.500   0.0613   0.01188   0.00504  -0.0269   0.5553   0.4730
  -0.000   0.1066   0.01179   0.00505  -0.0247   0.5396   0.4946
   0.500   0.1543   0.01185   0.00506  -0.0230   0.5243   0.5098
   1.000   0.1979   0.01187   0.00512  -0.0206   0.5069   0.5326
   1.500   0.2454   0.01192   0.00518  -0.0188   0.4939   0.5492
   2.000   0.2865   0.01200   0.00528  -0.0159   0.4767   0.5735
   2.500   0.3331   0.01210   0.00540  -0.0140   0.4645   0.5909
   3.000   0.3717   0.01213   0.00552  -0.0106   0.4506   0.6176
   3.500   0.4116   0.01235   0.00573  -0.0076   0.4358   0.6391
   4.000   0.4536   0.01245   0.00597  -0.0049   0.4241   0.6655
   4.500   0.4933   0.01281   0.00631  -0.0020   0.4086   0.6920
   5.000   0.5392   0.01307   0.00667  -0.0003   0.3977   0.7169
   5.500   0.5805   0.01340   0.00710   0.0022   0.3851   0.7487
   6.000   0.6207   0.01389   0.00764   0.0047   0.3711   0.7784
   6.500   0.6642   0.01427   0.00813   0.0067   0.3610   0.8073
   7.000   0.6990   0.01493   0.00883   0.0100   0.3476   0.8413
   7.500   0.7390   0.01551   0.00954   0.0125   0.3372   0.8729
   8.000   0.7747   0.01623   0.01033   0.0156   0.3264   0.9042
   8.500   0.8058   0.01732   0.01136   0.0191   0.3125   0.9341
   9.000   0.8503   0.01814   0.01228   0.0203   0.3047   0.9594
   9.500   0.9051   0.01956   0.01363   0.0182   0.2920   0.9759
  10.000   0.9651   0.02093   0.01499   0.0152   0.2809   0.9860
  10.500   1.0310   0.02246   0.01650   0.0105   0.2693   0.9922
  11.000   1.0872   0.02442   0.01840   0.0070   0.2572   0.9992
  11.500   1.0945   0.02541   0.01944   0.0128   0.2507   1.0000
  12.000   1.0960   0.02689   0.02088   0.0191   0.2424   1.0000
  12.500   1.1026   0.02897   0.02290   0.0238   0.2332   1.0000
  13.000   1.1267   0.03069   0.02470   0.0260   0.2267   1.0000
  13.500   1.1415   0.03334   0.02733   0.0282   0.2183   1.0000
  14.000   1.1573   0.03612   0.03009   0.0301   0.2098   1.0000
  14.500   1.1784   0.03883   0.03289   0.0311   0.2036   1.0000
