     1.000000    0.000840
     0.991222    0.005693
     0.973326    0.015189
     0.953222    0.025221
     0.932632    0.034799
     0.911800    0.043775
     0.890763    0.052110
     0.869532    0.059782
     0.848122    0.066766
     0.826547    0.073040
     0.804822    0.078584
     0.782964    0.083379
     0.760992    0.087407
     0.738919    0.090654
     0.716726    0.093111
     0.694032    0.094807
     0.670360    0.096181
     0.646531    0.097349
     0.622685    0.098298
     0.598838    0.099024
     0.574994    0.099524
     0.551156    0.099795
     0.527328    0.099831
     0.503514    0.099629
     0.479717    0.099184
     0.455942    0.098490
     0.432194    0.097540
     0.408477    0.096328
     0.384796    0.094847
     0.361159    0.093088
     0.337572    0.091043
     0.314042    0.088701
     0.290580    0.086052
     0.267195    0.083083
     0.243902    0.079781
     0.220715    0.076129
     0.197656    0.072109
     0.174751    0.067700
     0.152036    0.062876
     0.129564    0.057607
     0.107416    0.051857
     0.085725    0.045582
     0.064760    0.038751
     0.045172    0.031431
     0.028589    0.024128
     0.016904    0.017889
     0.009646    0.013081
     0.005134    0.009270
     0.002285    0.006017
     0.000624    0.003059
     0.000007    0.000315
     0.000417   -0.002321
     0.002055   -0.004869
     0.004937   -0.007109
     0.009196   -0.009086
     0.015464   -0.010897
     0.025136   -0.012538
     0.039977   -0.013746
     0.059604   -0.014101
     0.081600   -0.013567
     0.104535   -0.012371
     0.127919   -0.010708
     0.151562   -0.008709
     0.175376   -0.006463
     0.199309   -0.004037
     0.223333   -0.001478
     0.247429    0.001176
     0.271583    0.003894
     0.295787    0.006650
     0.320025    0.009422
     0.344251    0.012189
     0.368449    0.014931
     0.392621    0.017638
     0.416772    0.020298
     0.440905    0.022901
     0.465025    0.025440
     0.489135    0.027906
     0.513235    0.030293
     0.537330    0.032595
     0.561420    0.034806
     0.585508    0.036923
     0.609594    0.038940
     0.633679    0.040855
     0.657761    0.042664
     0.681791    0.044361
     0.705293    0.045896
     0.727902    0.046814
     0.750378    0.046984
     0.772832    0.046413
     0.795261    0.045106
     0.817649    0.043064
     0.839978    0.040296
     0.862232    0.036811
     0.884395    0.032619
     0.906452    0.027735
     0.928386    0.022175
     0.950159    0.015964
     0.971504    0.009207
     0.990591    0.002607
     1.000000   -0.000840
