  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3816                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -23.500  -0.6492   0.27287   0.27001   0.0106   1.0000   0.0240
 -23.000  -0.6398   0.26823   0.26537   0.0090   1.0000   0.0252
 -22.000  -0.3827   0.18279   0.18054  -0.0090   1.0000   0.0286
 -21.500  -0.3721   0.17933   0.17708  -0.0094   1.0000   0.0294
 -21.000  -0.3637   0.17545   0.17320  -0.0102   1.0000   0.0308
 -20.000  -0.3695   0.16353   0.16127  -0.0154   1.0000   0.0345
 -19.500  -0.3520   0.15881   0.15655  -0.0147   1.0000   0.0355
 -19.000  -0.3403   0.15559   0.15333  -0.0149   1.0000   0.0369
 -18.500  -0.3330   0.15123   0.14898  -0.0158   1.0000   0.0394
 -18.000  -0.5642   0.20915   0.20636  -0.0080   1.0000   0.0392
 -17.500  -0.5897   0.19085   0.18805  -0.0140   1.0000   0.0356
 -17.000  -0.5768   0.18714   0.18434  -0.0144   1.0000   0.0365
 -16.500  -1.0681   0.07345   0.06909  -0.0683   1.0000   0.0368
 -16.000  -1.0880   0.06566   0.06115  -0.0703   1.0000   0.0376
 -15.500  -1.1059   0.05873   0.05404  -0.0714   1.0000   0.0383
 -15.000  -1.1230   0.05234   0.04748  -0.0718   1.0000   0.0391
 -14.500  -1.1375   0.04674   0.04170  -0.0712   1.0000   0.0400
 -14.000  -1.1502   0.04182   0.03658  -0.0697   1.0000   0.0408
 -13.500  -1.1624   0.03768   0.03224  -0.0668   1.0000   0.0415
 -13.000  -1.1859   0.03430   0.02868  -0.0607   1.0000   0.0420
 -12.500  -1.1907   0.02992   0.02416  -0.0583   1.0000   0.0439
 -12.000  -1.1607   0.02770   0.02185  -0.0578   1.0000   0.0461
 -11.500  -1.1219   0.02612   0.02015  -0.0574   1.0000   0.0486
 -11.000  -1.0785   0.02487   0.01873  -0.0571   1.0000   0.0506
 -10.500  -1.0350   0.02270   0.01653  -0.0577   1.0000   0.0547
 -10.000  -0.9863   0.02170   0.01546  -0.0579   1.0000   0.0584
  -9.500  -0.9362   0.02055   0.01423  -0.0584   1.0000   0.0631
  -9.000  -0.8848   0.01969   0.01336  -0.0590   1.0000   0.0687
  -8.500  -0.8323   0.01893   0.01253  -0.0595   1.0000   0.0744
  -8.000  -0.7665   0.01845   0.01206  -0.0626   0.9978   0.0833
  -7.000  -0.5847   0.01791   0.01160  -0.0784   0.9782   0.1129
  -6.500  -0.5021   0.01770   0.01146  -0.0845   0.9738   0.1325
  -6.000  -0.4145   0.01786   0.01171  -0.0915   0.9711   0.1578
  -5.500  -0.3601   0.01682   0.01077  -0.0916   0.9595   0.1814
  -5.000  -0.2814   0.01650   0.01055  -0.0966   0.9548   0.2127
  -4.500  -0.1976   0.01630   0.01045  -0.1026   0.9519   0.2468
  -4.000  -0.1126   0.01619   0.01051  -0.1088   0.9491   0.2867
