  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7727                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.0535   0.22837   0.22477  -0.1445   0.9593   0.0505
 -24.000  -0.0419   0.22548   0.22188  -0.1451   0.9552   0.0525
 -22.500   0.0066   0.20682   0.20317  -0.1590   0.9494   0.0580
 -22.000   0.0362   0.20272   0.19906  -0.1639   0.9482   0.0595
 -20.500   0.0900   0.18170   0.17796  -0.1805   0.9445   0.0668
 -20.000   0.1223   0.17823   0.17448  -0.1847   0.9432   0.0683
 -19.500   0.1359   0.17508   0.17134  -0.1857   0.9403   0.0713
 -19.000   0.0076   0.16198   0.15822  -0.1697   0.9292   0.0665
 -18.500   0.0289   0.16076   0.15702  -0.1696   0.9264   0.0675
 -18.000   0.0469   0.15692   0.15318  -0.1717   0.9245   0.0690
 -17.000  -0.4667   0.06965   0.06465  -0.2002   0.9198   0.0964
 -16.500  -0.4619   0.06457   0.05942  -0.2037   0.9184   0.0988
 -16.000  -0.6328   0.06759   0.06247  -0.1687   0.9008   0.0975
 -15.500  -0.6338   0.06491   0.05981  -0.1669   0.8986   0.1008
 -15.000  -0.6373   0.06127   0.05615  -0.1665   0.8968   0.1034
 -14.500  -0.6419   0.05725   0.05205  -0.1668   0.8952   0.1060
 -14.000  -0.6447   0.05352   0.04819  -0.1672   0.8935   0.1086
 -13.500  -0.7792   0.05366   0.04833  -0.1415   0.8811   0.1082
 -13.000  -0.7996   0.04985   0.04437  -0.1380   0.8755   0.1100
 -12.500  -0.8040   0.04610   0.04051  -0.1365   0.8719   0.1129
 -12.000  -0.8046   0.04208   0.03645  -0.1357   0.8688   0.1163
 -11.000  -0.8112   0.03692   0.03112  -0.1294   0.8490   0.1219
 -10.500  -0.7420   0.03526   0.02931  -0.1358   0.8466   0.1255
 -10.000  -0.6659   0.03314   0.02725  -0.1436   0.8448   0.1333
  -9.500  -0.5850   0.03195   0.02599  -0.1501   0.8432   0.1391
  -9.000  -0.5078   0.03097   0.02495  -0.1558   0.8418   0.1454
  -8.000  -0.4194   0.02974   0.02372  -0.1553   0.8226   0.1579
  -7.500  -0.3427   0.02877   0.02274  -0.1602   0.8206   0.1660
  -7.000  -0.2639   0.02781   0.02183  -0.1653   0.8188   0.1755
  -6.500  -0.1841   0.02690   0.02085  -0.1701   0.8174   0.1831
  -6.000  -0.1035   0.02589   0.01994  -0.1754   0.8162   0.1954
  -5.500  -0.0227   0.02505   0.01903  -0.1802   0.8150   0.2039
  -4.000   0.1555   0.02309   0.01720  -0.1840   0.7927   0.2386
  -3.500   0.2342   0.02192   0.01610  -0.1883   0.7912   0.2528
  -3.000   0.3130   0.02075   0.01491  -0.1925   0.7896   0.2654
  -2.000   0.4166   0.02013   0.01435  -0.1917   0.7642   0.2902
  -1.500   0.4614   0.02033   0.01462  -0.1903   0.7418   0.3063
  -1.000   0.5374   0.01930   0.01355  -0.1939   0.7281   0.3220
  -0.500   0.6180   0.01815   0.01228  -0.1984   0.7095   0.3398
  -0.000   0.6848   0.01776   0.01177  -0.2006   0.6871   0.3570
   0.500   0.7394   0.01797   0.01183  -0.2007   0.6647   0.3704
   1.000   0.7939   0.01823   0.01202  -0.2009   0.6435   0.3906
   1.500   0.8363   0.01900   0.01276  -0.1991   0.6271   0.4025
   2.000   0.8858   0.01947   0.01313  -0.1985   0.6068   0.4232
   2.500   0.9284   0.02026   0.01400  -0.1967   0.5937   0.4396
   3.000   0.9717   0.02103   0.01465  -0.1951   0.5768   0.4541
   3.500   1.0153   0.02185   0.01556  -0.1937   0.5624   0.4758
   4.000   1.0561   0.02281   0.01648  -0.1917   0.5483   0.4899
   4.500   1.1013   0.02355   0.01716  -0.1905   0.5319   0.5117
   5.000   1.1416   0.02457   0.01828  -0.1886   0.5208   0.5299
   5.500   1.1812   0.02557   0.01920  -0.1866   0.5067   0.5446
   6.000   1.2238   0.02648   0.02017  -0.1851   0.4937   0.5678
   6.500   1.2599   0.02780   0.02152  -0.1826   0.4818   0.5831
   7.000   1.2958   0.02908   0.02274  -0.1802   0.4675   0.6021
   7.500   1.3360   0.03017   0.02391  -0.1784   0.4569   0.6210
   8.000   1.3729   0.03147   0.02520  -0.1763   0.4453   0.6332
   8.500   1.4056   0.03292   0.02660  -0.1735   0.4307   0.6519
   9.000   1.4384   0.03452   0.02832  -0.1709   0.4218   0.6670
   9.500   1.4716   0.03610   0.02987  -0.1685   0.4107   0.6771
  10.000   1.5020   0.03769   0.03140  -0.1656   0.3958   0.6914
  10.500   1.5325   0.03954   0.03339  -0.1630   0.3883   0.7044
  11.000   1.5593   0.04167   0.03552  -0.1601   0.3774   0.7136
  11.500   1.5855   0.04370   0.03748  -0.1572   0.3636   0.7254
  12.000   1.6147   0.04572   0.03966  -0.1548   0.3562   0.7369
  12.500   1.6350   0.04846   0.04240  -0.1517   0.3453   0.7458
  13.000   1.6566   0.05097   0.04487  -0.1487   0.3326   0.7561
  13.500   1.6792   0.05364   0.04771  -0.1462   0.3251   0.7671
  14.000   1.6951   0.05692   0.05099  -0.1432   0.3143   0.7760
  14.500   1.7102   0.06022   0.05428  -0.1403   0.3029   0.7849
  15.000   1.7265   0.06366   0.05790  -0.1379   0.2950   0.7965
  15.500   1.7333   0.06798   0.06224  -0.1349   0.2845   0.8060
  16.000   1.7446   0.07181   0.06611  -0.1325   0.2743   0.8151
  16.500   1.7538   0.07607   0.07054  -0.1304   0.2660   0.8272
  17.000   1.7566   0.08090   0.07538  -0.1280   0.2558   0.8405
  17.500   1.7605   0.08562   0.08026  -0.1259   0.2468   0.8631
  18.000   1.7646   0.08975   0.08459  -0.1236   0.2386   1.0000
  18.500   1.7574   0.09590   0.09071  -0.1219   0.2284   1.0000
  19.000   1.7659   0.10037   0.09527  -0.1210   0.2208   1.0000
  19.500   1.7631   0.10614   0.10113  -0.1202   0.2125   1.0000
  20.000   1.7616   0.11153   0.10643  -0.1194   0.2022   1.0000
  20.500   1.7610   0.11719   0.11227  -0.1193   0.1963   1.0000
  21.000   1.7611   0.12264   0.11775  -0.1194   0.1882   1.0000
  21.500   1.7589   0.12821   0.12327  -0.1195   0.1790   1.0000
  22.000   1.7587   0.13384   0.12908  -0.1203   0.1736   1.0000
  22.500   1.7552   0.13977   0.13502  -0.1214   0.1659   1.0000
  23.000   1.7544   0.14514   0.14039  -0.1225   0.1581   1.0000
  23.500   1.7567   0.15037   0.14576  -0.1240   0.1528   1.0000
  24.000   1.7500   0.15675   0.15215  -0.1260   0.1461   1.0000
  24.500   1.7555   0.16132   0.15672  -0.1277   0.1393   1.0000
  25.000   1.7494   0.16781   0.16338  -0.1304   0.1341   1.0000
