  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5822   0.27139   0.26841   0.0090   1.0000   0.0220
 -24.000  -0.5645   0.26621   0.26322   0.0049   1.0000   0.0231
 -23.500  -0.5518   0.25861   0.25561  -0.0011   1.0000   0.0257
 -23.000  -0.5436   0.25045   0.24747  -0.0072   1.0000   0.0260
 -22.500  -0.5213   0.24500   0.24201  -0.0090   1.0000   0.0265
 -22.000  -0.5018   0.24036   0.23737  -0.0121   1.0000   0.0271
 -21.500  -0.4837   0.23525   0.23226  -0.0155   1.0000   0.0281
 -21.000  -0.4673   0.22935   0.22636  -0.0193   1.0000   0.0299
 -20.500  -0.4686   0.21961   0.21663  -0.0272   1.0000   0.0318
 -19.500  -0.4260   0.20922   0.20624  -0.0303   1.0000   0.0333
 -19.000  -0.4092   0.20415   0.20118  -0.0330   1.0000   0.0347
 -17.000  -0.7395   0.09325   0.08965  -0.0821   1.0000   0.0382
 -16.500  -0.8185   0.07460   0.07064  -0.0927   1.0000   0.0384
 -16.000  -0.8822   0.06157   0.05732  -0.0982   1.0000   0.0389
 -15.500  -0.9245   0.05322   0.04882  -0.0994   1.0000   0.0396
 -15.000  -0.9650   0.04668   0.04216  -0.0981   1.0000   0.0400
 -14.500  -0.9971   0.04087   0.03622  -0.0972   0.9993   0.0406
 -14.000  -0.9693   0.03512   0.03026  -0.1059   0.9931   0.0418
 -13.500  -0.9344   0.03112   0.02602  -0.1122   0.9870   0.0433
 -13.000  -0.9058   0.02859   0.02325  -0.1126   0.9762   0.0448
 -12.500  -0.8534   0.02585   0.02026  -0.1163   0.9710   0.0467
 -12.000  -0.7931   0.02374   0.01811  -0.1205   0.9680   0.0494
 -11.500  -0.7560   0.02257   0.01683  -0.1186   0.9565   0.0519
 -11.000  -0.6923   0.02139   0.01545  -0.1216   0.9518   0.0543
 -10.500  -0.6348   0.01937   0.01342  -0.1239   0.9474   0.0585
 -10.000  -0.5817   0.01844   0.01238  -0.1242   0.9400   0.0621
  -9.500  -0.5355   0.01728   0.01113  -0.1231   0.9299   0.0662
  -9.000  -0.4768   0.01631   0.01014  -0.1242   0.9231   0.0715
  -8.500  -0.4228   0.01547   0.00918  -0.1242   0.9153   0.0767
  -8.000  -0.3745   0.01466   0.00839  -0.1230   0.9042   0.0835
  -7.500  -0.3186   0.01386   0.00750  -0.1232   0.8956   0.0914
  -7.000  -0.2637   0.01330   0.00692  -0.1231   0.8858   0.1002
  -6.500  -0.2117   0.01263   0.00626  -0.1224   0.8744   0.1115
  -6.000  -0.1539   0.01208   0.00565  -0.1227   0.8640   0.1240
  -5.500  -0.1000   0.01170   0.00528  -0.1223   0.8525   0.1382
  -5.000  -0.0449   0.01118   0.00480  -0.1221   0.8403   0.1573
  -4.500   0.0121   0.01081   0.00444  -0.1222   0.8281   0.1787
  -4.000   0.0663   0.01046   0.00414  -0.1218   0.8149   0.2018
  -3.500   0.1248   0.01020   0.00385  -0.1222   0.8010   0.2286
  -3.000   0.1785   0.00994   0.00368  -0.1216   0.7877   0.2569
  -2.500   0.2361   0.00975   0.00348  -0.1218   0.7728   0.2884
  -2.000   0.2903   0.00956   0.00340  -0.1213   0.7587   0.3214
  -1.500   0.3471   0.00945   0.00327  -0.1213   0.7426   0.3577
  -1.000   0.4013   0.00933   0.00326  -0.1208   0.7277   0.3957
  -0.500   0.4575   0.00932   0.00321  -0.1207   0.7106   0.4356
  -0.000   0.5109   0.00919   0.00325  -0.1201   0.6950   0.4809
   0.500   0.5653   0.00919   0.00329  -0.1196   0.6780   0.5314
   1.000   0.6180   0.00911   0.00337  -0.1188   0.6607   0.5888
   1.500   0.6703   0.00909   0.00351  -0.1179   0.6438   0.6574
   2.000   0.7201   0.00903   0.00366  -0.1164   0.6250   0.7473
   2.500   0.7646   0.00889   0.00391  -0.1133   0.6081   0.8877
   3.000   0.8447   0.00915   0.00412  -0.1181   0.5874   0.9976
   3.500   0.8922   0.00938   0.00426  -0.1165   0.5684   1.0000
   4.000   0.9386   0.00969   0.00448  -0.1146   0.5496   1.0000
   4.500   0.9835   0.01010   0.00473  -0.1124   0.5284   1.0000
   5.000   1.0295   0.01042   0.00500  -0.1104   0.5087   1.0000
   5.500   1.0738   0.01083   0.00536  -0.1082   0.4883   1.0000
   6.000   1.1142   0.01134   0.00575  -0.1053   0.4664   1.0000
   6.500   1.1513   0.01186   0.00620  -0.1017   0.4441   1.0000
   7.000   1.1904   0.01242   0.00672  -0.0987   0.4223   1.0000
   7.500   1.2276   0.01311   0.00734  -0.0955   0.3995   1.0000
   8.000   1.2624   0.01394   0.00809  -0.0920   0.3758   1.0000
   8.500   1.2949   0.01491   0.00898  -0.0884   0.3511   1.0000
   9.000   1.3265   0.01602   0.00999  -0.0849   0.3257   1.0000
   9.500   1.3573   0.01721   0.01113  -0.0814   0.3013   1.0000
