  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9036                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.9217   0.08873   0.08369  -0.1002   0.9920   0.1801
 -24.500  -0.9216   0.08082   0.07561  -0.1052   0.9888   0.1850
 -24.000  -0.8997   0.07540   0.07009  -0.1089   0.9860   0.1896
 -23.500  -0.8588   0.07159   0.06635  -0.1124   0.9835   0.1947
 -23.000  -0.8366   0.06570   0.06039  -0.1170   0.9813   0.1996
 -22.500  -0.8182   0.06039   0.05495  -0.1200   0.9768   0.2041
 -22.000  -0.7921   0.05648   0.05100  -0.1213   0.9685   0.2094
 -21.500  -0.7626   0.05264   0.04719  -0.1232   0.9601   0.2148
 -21.000  -0.7336   0.04888   0.04338  -0.1247   0.9500   0.2198
 -20.500  -0.7271   0.04474   0.03909  -0.1238   0.9355   0.2241
 -20.000  -0.7042   0.04228   0.03658  -0.1220   0.9198   0.2295
 -19.500  -0.6843   0.03959   0.03390  -0.1203   0.9031   0.2353
 -19.000  -0.6691   0.03671   0.03093  -0.1184   0.8851   0.2404
 -18.500  -0.6465   0.03428   0.02831  -0.1168   0.8654   0.2451
 -18.000  -0.6247   0.03197   0.02592  -0.1149   0.8497   0.2503
 -17.500  -0.5992   0.03008   0.02396  -0.1126   0.8283   0.2572
 -17.000  -0.5720   0.02825   0.02211  -0.1108   0.8130   0.2628
 -16.500  -0.5460   0.02643   0.02011  -0.1088   0.7936   0.2680
 -16.000  -0.5130   0.02510   0.01864  -0.1069   0.7749   0.2731
 -15.500  -0.4851   0.02361   0.01717  -0.1044   0.7583   0.2811
 -15.000  -0.4538   0.02246   0.01587  -0.1020   0.7364   0.2874
 -14.500  -0.4197   0.02143   0.01479  -0.0998   0.7232   0.2931
 -14.000  -0.3872   0.02047   0.01365  -0.0972   0.7051   0.2982
 -13.500  -0.3527   0.01959   0.01280  -0.0946   0.6889   0.3073
 -13.000  -0.3181   0.01885   0.01205  -0.0919   0.6739   0.3143
 -12.500  -0.2859   0.01830   0.01130  -0.0886   0.6542   0.3205
 -12.000  -0.2473   0.01780   0.01076  -0.0861   0.6428   0.3259
 -11.500  -0.2132   0.01719   0.01018  -0.0827   0.6281   0.3360
 -11.000  -0.1831   0.01686   0.00973  -0.0787   0.6087   0.3437
 -10.500  -0.1488   0.01654   0.00942  -0.0750   0.5998   0.3505
 -10.000  -0.1151   0.01632   0.00909  -0.0711   0.5864   0.3558
  -9.500  -0.0886   0.01605   0.00877  -0.0661   0.5683   0.3668
  -9.000  -0.0653   0.01581   0.00862  -0.0602   0.5604   0.3752
  -8.500  -0.0473   0.01574   0.00850  -0.0531   0.5491   0.3822
