  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7740                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000   0.2903   0.19786   0.19364  -0.1977   0.9257   0.0935
 -23.500   0.3102   0.19488   0.19068  -0.1998   0.9245   0.0940
 -22.000   0.3555   0.18938   0.18525  -0.2010   0.9159   0.0981
 -21.500   0.3519   0.18361   0.17947  -0.2016   0.9124   0.0986
 -21.000   0.3035   0.17133   0.16711  -0.2019   0.9092   0.1047
 -20.500   0.3373   0.17030   0.16610  -0.2042   0.9073   0.1056
 -20.000   0.3696   0.16843   0.16425  -0.2071   0.9057   0.1068
 -19.500   0.3939   0.16491   0.16072  -0.2103   0.9043   0.1089
 -19.000   0.3560   0.15195   0.14767  -0.2135   0.9027   0.1171
 -18.500   0.3967   0.15015   0.14588  -0.2176   0.9013   0.1181
 -18.000   0.2638   0.16026   0.15618  -0.1802   0.8812   0.1188
 -17.500   0.3001   0.15588   0.15179  -0.1855   0.8795   0.1211
 -17.000   0.2616   0.14202   0.13783  -0.1896   0.8777   0.1308
 -16.500   0.3108   0.13872   0.13453  -0.1957   0.8769   0.1324
 -16.000   0.3455   0.13294   0.12873  -0.2022   0.8761   0.1362
 -15.500   0.3053   0.11943   0.11512  -0.2066   0.8749   0.1468
