  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4125                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.4502   0.25909   0.25591   0.0041   1.0000   0.0241
 -24.000  -0.4322   0.25352   0.25035  -0.0000   1.0000   0.0257
 -23.500  -0.4254   0.24678   0.24359  -0.0073   1.0000   0.0267
 -23.000  -0.4148   0.24076   0.23759  -0.0127   1.0000   0.0268
 -22.000  -0.3717   0.22812   0.22500  -0.0176   1.0000   0.0272
 -21.500  -0.3497   0.22340   0.22030  -0.0199   1.0000   0.0275
 -21.000  -0.3296   0.21863   0.21556  -0.0226   1.0000   0.0280
 -20.500  -0.3106   0.21369   0.21065  -0.0255   1.0000   0.0286
 -20.000  -0.2928   0.20851   0.20550  -0.0284   1.0000   0.0295
 -19.500  -0.2768   0.20287   0.19988  -0.0315   1.0000   0.0307
 -18.500  -0.2793   0.18485   0.18190  -0.0431   1.0000   0.0330
 -18.000  -0.2608   0.17963   0.17673  -0.0429   1.0000   0.0335
 -17.500  -0.2439   0.17587   0.17302  -0.0429   1.0000   0.0340
 -17.000  -0.2321   0.17184   0.16905  -0.0430   1.0000   0.0346
 -16.500  -0.2265   0.16755   0.16481  -0.0427   1.0000   0.0354
 -16.000  -0.2281   0.16308   0.16041  -0.0418   1.0000   0.0364
 -15.500  -0.2340   0.15692   0.15431  -0.0422   0.9996   0.0382
 -14.500  -0.2491   0.12309   0.12045  -0.0648   0.9936   0.0408
 -14.000  -0.2298   0.11407   0.11144  -0.0717   0.9904   0.0414
 -13.500  -0.3505   0.08189   0.07881  -0.0958   0.9868   0.0418
 -13.000  -0.4047   0.06851   0.06508  -0.1053   0.9773   0.0420
 -12.500  -0.4251   0.05998   0.05625  -0.1106   0.9671   0.0424
 -12.000  -0.4437   0.05427   0.05028  -0.1100   0.9491   0.0431
 -11.500  -0.4629   0.05013   0.04583  -0.1052   0.9261   0.0440
 -11.000  -0.4874   0.04756   0.04288  -0.0962   0.8991   0.0454
 -10.500  -0.5171   0.04987   0.04450  -0.0838   0.8724   0.0472
 -10.000  -0.5041   0.04698   0.04123  -0.0785   0.8519   0.0473
  -9.000  -0.4274   0.03233   0.02604  -0.0763   0.8151   0.0421
  -8.500  -0.3783   0.02861   0.02173  -0.0743   0.7928   0.0394
  -8.000  -0.3291   0.02569   0.01865  -0.0736   0.7749   0.0408
  -7.500  -0.2810   0.02445   0.01731  -0.0725   0.7523   0.0419
  -7.000  -0.2289   0.02301   0.01579  -0.0719   0.7319   0.0429
  -6.500  -0.1752   0.02172   0.01437  -0.0714   0.7105   0.0441
  -6.000  -0.1213   0.02055   0.01307  -0.0708   0.6883   0.0453
  -5.500  -0.0694   0.01959   0.01204  -0.0699   0.6681   0.0464
  -5.000  -0.0243   0.01912   0.01133  -0.0677   0.6415   0.0473
  -4.500   0.0216   0.01755   0.00985  -0.0662   0.6209   0.0491
  -4.000   0.0613   0.01708   0.00931  -0.0632   0.5980   0.0513
  -3.500   0.1013   0.01666   0.00877  -0.0601   0.5763   0.0537
  -3.000   0.1422   0.01628   0.00832  -0.0572   0.5566   0.0553
  -2.500   0.1731   0.01559   0.00750  -0.0525   0.5345   0.0574
  -2.000   0.2128   0.01518   0.00706  -0.0494   0.5155   0.0601
  -1.500   0.2515   0.01502   0.00675  -0.0460   0.4929   0.0632
  -1.000   0.2907   0.01469   0.00633  -0.0427   0.4724   0.0675
  -0.500   0.3311   0.01454   0.00611  -0.0397   0.4541   0.0724
  -0.000   0.3712   0.01444   0.00586  -0.0366   0.4351   0.0784
   0.500   0.4119   0.01440   0.00573  -0.0336   0.4179   0.0891
   1.000   0.4255   0.01278   0.00536  -0.0264   0.4014   0.4495
   1.500   0.4553   0.01245   0.00556  -0.0215   0.3851   0.5855
   2.000   0.4910   0.01265   0.00589  -0.0179   0.3652   0.6554
   2.500   0.5327   0.01286   0.00629  -0.0153   0.3478   0.7153
   3.000   0.5701   0.01334   0.00680  -0.0122   0.3275   0.7627
   3.500   0.6078   0.01388   0.00737  -0.0092   0.3063   0.8095
   4.000   0.6434   0.01453   0.00806  -0.0059   0.2850   0.8538
   4.500   0.6735   0.01541   0.00894  -0.0016   0.2611   0.9004
   5.000   0.7007   0.01663   0.01005   0.0027   0.2334   0.9362
   5.500   0.7345   0.01835   0.01154   0.0046   0.2019   0.9650
   6.000   0.7820   0.02028   0.01328   0.0032   0.1793   0.9840
