  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2729                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.8787   0.16071   0.15649  -0.0569   1.0000   0.0907
 -24.500  -0.8556   0.15929   0.15514  -0.0576   1.0000   0.0926
 -24.000  -0.8924   0.14875   0.14448  -0.0620   1.0000   0.0967
 -23.500  -0.9856   0.13045   0.12574  -0.0693   1.0000   0.1008
 -23.000  -0.9709   0.12854   0.12393  -0.0689   1.0000   0.1040
 -22.500  -0.9759   0.12366   0.11905  -0.0698   1.0000   0.1070
 -22.000  -1.0034   0.11572   0.11097  -0.0715   1.0000   0.1104
 -21.500  -1.0371   0.10718   0.10220  -0.0731   1.0000   0.1128
 -21.000  -1.0340   0.10418   0.09925  -0.0720   1.0000   0.1165
 -20.500  -1.0411   0.09973   0.09482  -0.0714   1.0000   0.1196
 -20.000  -1.0604   0.09363   0.08862  -0.0713   1.0000   0.1229
 -19.500  -1.0769   0.08800   0.08285  -0.0708   1.0000   0.1258
 -19.000  -1.0889   0.08323   0.07802  -0.0696   1.0000   0.1294
 -18.500  -1.0753   0.07799   0.07280  -0.0728   0.9984   0.1337
 -18.000  -1.0681   0.07186   0.06656  -0.0763   0.9962   0.1377
 -17.500  -1.0539   0.06654   0.06109  -0.0797   0.9936   0.1412
 -17.000  -1.0369   0.06157   0.05609  -0.0831   0.9908   0.1466
 -16.500  -1.0162   0.05687   0.05139  -0.0867   0.9884   0.1516
 -16.000  -0.9938   0.05221   0.04659  -0.0907   0.9864   0.1562
 -15.500  -0.9623   0.04860   0.04289  -0.0944   0.9847   0.1608
 -15.000  -0.9614   0.04464   0.03896  -0.0930   0.9779   0.1666
 -14.500  -0.9332   0.04114   0.03541  -0.0954   0.9719   0.1723
 -14.000  -0.8905   0.03784   0.03196  -0.0999   0.9672   0.1767
 -13.500  -0.8521   0.03457   0.02875  -0.1037   0.9638   0.1849
 -13.000  -0.8039   0.03178   0.02593  -0.1084   0.9613   0.1921
 -12.500  -0.7480   0.02954   0.02356  -0.1135   0.9589   0.1975
 -12.000  -0.7451   0.02747   0.02156  -0.1084   0.9466   0.2052
 -11.500  -0.7036   0.02538   0.01947  -0.1101   0.9402   0.2130
 -11.000  -0.6504   0.02372   0.01769  -0.1129   0.9353   0.2187
 -10.500  -0.6122   0.02185   0.01589  -0.1133   0.9283   0.2289
 -10.000  -0.5938   0.02063   0.01468  -0.1089   0.9159   0.2364
  -9.500  -0.5495   0.01944   0.01338  -0.1087   0.9073   0.2424
  -9.000  -0.5085   0.01798   0.01197  -0.1081   0.8978   0.2536
  -8.500  -0.4859   0.01715   0.01116  -0.1034   0.8850   0.2619
  -8.000  -0.4415   0.01632   0.01021  -0.1022   0.8734   0.2683
  -7.500  -0.4064   0.01533   0.00928  -0.0994   0.8599   0.2804
  -7.000  -0.3760   0.01472   0.00866  -0.0952   0.8435   0.2899
  -6.500  -0.3316   0.01428   0.00807  -0.0933   0.8269   0.2967
  -6.000  -0.3040   0.01369   0.00752  -0.0882   0.8050   0.3097
  -5.500  -0.2653   0.01338   0.00717  -0.0851   0.7824   0.3203
  -5.000  -0.2198   0.01316   0.00677  -0.0831   0.7558   0.3284
  -4.000  -0.1438   0.01277   0.00624  -0.0764   0.7014   0.3535
  -3.500  -0.1034   0.01270   0.00606  -0.0734   0.6777   0.3636
  -3.000  -0.0658   0.01261   0.00593  -0.0699   0.6538   0.3782
  -2.500  -0.0254   0.01257   0.00587  -0.0668   0.6367   0.3890
  -2.000   0.0132   0.01257   0.00574  -0.0635   0.6141   0.4020
  -1.500   0.0478   0.01244   0.00570  -0.0593   0.5998   0.4164
  -1.000   0.0847   0.01253   0.00566  -0.0555   0.5813   0.4266
  -0.500   0.1244   0.01247   0.00565  -0.0524   0.5655   0.4430
  -0.000   0.1659   0.01253   0.00571  -0.0497   0.5499   0.4579
   0.500   0.2116   0.01276   0.00582  -0.0478   0.5325   0.4692
   1.000   0.2558   0.01278   0.00597  -0.0457   0.5193   0.4890
   1.500   0.2991   0.01309   0.00617  -0.0435   0.5028   0.5026
   2.000   0.3463   0.01323   0.00638  -0.0421   0.4904   0.5206
   2.500   0.3914   0.01347   0.00665  -0.0403   0.4764   0.5383
   3.000   0.4378   0.01386   0.00694  -0.0388   0.4605   0.5527
   3.500   0.4839   0.01404   0.00729  -0.0373   0.4501   0.5742
   4.000   0.5262   0.01453   0.00768  -0.0352   0.4364   0.5885
   4.500   0.5718   0.01490   0.00814  -0.0338   0.4236   0.6106
   5.000   0.6174   0.01530   0.00859  -0.0324   0.4125   0.6290
   5.500   0.6579   0.01588   0.00916  -0.0303   0.3990   0.6486
   6.000   0.7019   0.01643   0.00980  -0.0287   0.3885   0.6682
   6.500   0.7449   0.01702   0.01040  -0.0272   0.3776   0.6855
   7.000   0.7825   0.01781   0.01120  -0.0248   0.3641   0.7059
   7.500   0.8252   0.01850   0.01195  -0.0234   0.3555   0.7218
   8.000   0.8636   0.01927   0.01280  -0.0214   0.3453   0.7423
   8.500   0.8980   0.02034   0.01383  -0.0190   0.3318   0.7607
   9.000   0.9385   0.02120   0.01478  -0.0176   0.3248   0.7761
   9.500   0.9718   0.02226   0.01596  -0.0153   0.3153   0.8009
  10.000   1.0023   0.02365   0.01729  -0.0128   0.3028   0.8195
  10.500   1.0358   0.02477   0.01865  -0.0107   0.2964   0.8517
  11.000   1.0635   0.02616   0.02018  -0.0078   0.2877   0.8923
  11.500   1.0892   0.02787   0.02192  -0.0052   0.2759   0.9870
  12.000   1.1229   0.02956   0.02369  -0.0047   0.2700   1.0000
  12.500   1.1527   0.03153   0.02564  -0.0036   0.2616   1.0000
  13.000   1.1711   0.03428   0.02827  -0.0016   0.2507   1.0000
  13.500   1.2009   0.03647   0.03056  -0.0009   0.2454   1.0000
  14.000   1.2219   0.03935   0.03347   0.0002   0.2378   1.0000
  14.500   1.2363   0.04265   0.03668   0.0018   0.2282   1.0000
  15.000   1.2571   0.04576   0.03989   0.0024   0.2227   1.0000
  15.500   1.2751   0.04910   0.04329   0.0031   0.2160   1.0000
  16.000   1.2823   0.05341   0.04755   0.0041   0.2079   1.0000
  16.500   1.2970   0.05721   0.05144   0.0045   0.2019   1.0000
  17.000   1.3087   0.06138   0.05570   0.0048   0.1960   1.0000
  17.500   1.3113   0.06643   0.06074   0.0051   0.1892   1.0000
  18.000   1.3211   0.07075   0.06510   0.0052   0.1828   1.0000
  18.500   1.3245   0.07607   0.07055   0.0048   0.1776   1.0000
  19.000   1.3292   0.08119   0.07569   0.0044   0.1718   1.0000
  19.500   1.3347   0.08592   0.08040   0.0042   0.1652   1.0000
  20.000   1.3332   0.09200   0.08666   0.0031   0.1609   1.0000
  20.500   1.3296   0.09828   0.09301   0.0019   0.1556   1.0000
  21.000   1.3361   0.10310   0.09776   0.0009   0.1497   1.0000
  21.500   1.3361   0.10899   0.10381  -0.0007   0.1457   1.0000
  22.000   1.3302   0.11569   0.11064  -0.0027   0.1411   1.0000
  22.500   1.3317   0.12133   0.11627  -0.0047   0.1362   1.0000
  23.000   1.3368   0.12642   0.12138  -0.0065   0.1315   1.0000
  23.500   1.3311   0.13325   0.12839  -0.0094   0.1278   1.0000
  24.000   1.3253   0.14010   0.13532  -0.0125   0.1235   1.0000
  24.500   1.3421   0.14358   0.13869  -0.0144   0.1188   1.0000
  25.000   1.3281   0.15167   0.14698  -0.0185   0.1153   1.0000
