  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8328                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.2156   0.26002   0.25712  -0.0315   1.0000   0.0322
 -24.500  -0.2020   0.25619   0.25333  -0.0339   0.9993   0.0336
 -23.000  -0.1098   0.23289   0.22999  -0.0598   0.9918   0.0362
 -22.500  -0.0709   0.22697   0.22408  -0.0678   0.9896   0.0368
 -22.000  -0.0325   0.22076   0.21787  -0.0761   0.9878   0.0379
 -21.500   0.0063   0.21378   0.21088  -0.0853   0.9862   0.0396
 -20.500   0.0516   0.19714   0.19421  -0.1002   0.9753   0.0424
 -20.000   0.0907   0.19137   0.18844  -0.1064   0.9702   0.0429
 -19.500   0.1264   0.18570   0.18277  -0.1126   0.9640   0.0439
 -19.000   0.1465   0.18096   0.17803  -0.1149   0.9505   0.0452
 -18.500   0.1463   0.17369   0.17069  -0.1205   0.9372   0.0487
 -17.000   0.2078   0.15865   0.15548  -0.1242   0.8852   0.0505
 -16.500   0.2286   0.15437   0.15111  -0.1260   0.8686   0.0519
