  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6613                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -23.500  -0.4912   0.26381   0.26097  -0.0250   1.0000   0.0134
 -23.000  -0.4805   0.25954   0.25671  -0.0264   1.0000   0.0137
 -22.500  -0.4715   0.25550   0.25270  -0.0275   1.0000   0.0141
 -22.000  -0.4642   0.25147   0.24869  -0.0281   1.0000   0.0147
 -21.500  -0.4583   0.24734   0.24458  -0.0284   1.0000   0.0156
 -21.000  -0.4539   0.24283   0.24009  -0.0285   1.0000   0.0170
 -20.500  -0.4547   0.23815   0.23545  -0.0294   1.0000   0.0177
 -20.000  -0.4558   0.23392   0.23126  -0.0297   1.0000   0.0178
 -19.000  -0.4255   0.22115   0.21849  -0.0336   0.9987   0.0186
 -18.500  -0.4000   0.21475   0.21207  -0.0394   0.9969   0.0194
 -18.000  -0.3758   0.20784   0.20514  -0.0453   0.9951   0.0206
 -17.500  -0.3529   0.20016   0.19744  -0.0515   0.9934   0.0223
 -17.000  -0.3369   0.19148   0.18875  -0.0604   0.9918   0.0233
 -16.500  -0.3178   0.18318   0.18043  -0.0672   0.9906   0.0234
 -16.000  -0.2906   0.17572   0.17296  -0.0699   0.9895   0.0245
 -15.500  -0.2722   0.17013   0.16735  -0.0726   0.9857   0.0255
 -15.000  -0.2516   0.16336   0.16057  -0.0773   0.9827   0.0274
 -14.500  -0.2421   0.15468   0.15188  -0.0855   0.9799   0.0299
 -14.000  -0.2252   0.14660   0.14378  -0.0916   0.9778   0.0301
