  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5837                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.4027   0.25567   0.25198  -0.0461   0.9833   0.0847
 -24.000  -0.3837   0.25484   0.25119  -0.0462   0.9833   0.0854
 -23.500  -0.3673   0.25320   0.24958  -0.0464   0.9832   0.0864
 -23.000  -0.3564   0.24990   0.24630  -0.0470   0.9831   0.0880
 -22.500  -0.4006   0.23408   0.23040  -0.0503   0.9830   0.0957
 -22.000  -0.3826   0.23091   0.22727  -0.0501   0.9827   0.0966
 -21.500  -0.3714   0.22581   0.22220  -0.0487   0.9814   0.0978
 -21.000  -0.3558   0.21879   0.21519  -0.0511   0.9735   0.1002
 -20.500  -0.3812   0.20427   0.20059  -0.0583   0.9700   0.1085
 -20.000  -0.3395   0.20174   0.19807  -0.0641   0.9670   0.1099
 -19.500  -0.3781   0.18422   0.18044  -0.0738   0.9648   0.1211
 -19.000  -0.3283   0.18247   0.17869  -0.0807   0.9630   0.1225
 -17.000  -0.7401   0.09284   0.08788  -0.1103   0.9406   0.1720
 -16.500  -0.7259   0.08587   0.08078  -0.1175   0.9389   0.1766
 -16.000  -0.7054   0.07977   0.07446  -0.1254   0.9372   0.1803
 -15.500  -0.7231   0.07518   0.06990  -0.1178   0.9204   0.1847
 -15.000  -0.6929   0.07054   0.06528  -0.1229   0.9182   0.1897
 -14.500  -0.6544   0.06623   0.06092  -0.1288   0.9165   0.1943
 -14.000  -0.6257   0.06080   0.05532  -0.1353   0.9148   0.1984
 -13.000  -0.6058   0.05404   0.04857  -0.1314   0.8955   0.2081
 -12.500  -0.5691   0.04971   0.04421  -0.1362   0.8934   0.2133
 -12.000  -0.5219   0.04623   0.04063  -0.1415   0.8918   0.2180
 -10.000  -0.5352   0.03489   0.02921  -0.1208   0.8282   0.2367
  -9.500  -0.5195   0.03251   0.02673  -0.1180   0.8143   0.2410
  -9.000  -0.4860   0.02977   0.02382  -0.1183   0.8033   0.2442
  -8.500  -0.4297   0.02701   0.02104  -0.1219   0.7927   0.2537
  -8.000  -0.3879   0.02502   0.01896  -0.1230   0.7738   0.2601
  -7.500  -0.3625   0.02345   0.01721  -0.1211   0.7542   0.2653
  -7.000  -0.3681   0.02238   0.01592  -0.1131   0.7320   0.2686
  -6.500  -0.3522   0.02140   0.01488  -0.1087   0.7140   0.2752
  -6.000  -0.3222   0.02046   0.01392  -0.1070   0.6962   0.2832
  -5.500  -0.2636   0.01979   0.01313  -0.1096   0.6788   0.2902
  -5.000  -0.2311   0.01964   0.01295  -0.1071   0.6664   0.2953
  -4.500  -0.1834   0.01938   0.01255  -0.1070   0.6496   0.3016
  -4.000  -0.1244   0.01896   0.01215  -0.1092   0.6345   0.3123
  -3.500  -0.0796   0.01895   0.01218  -0.1085   0.6242   0.3197
  -3.000  -0.0276   0.01898   0.01209  -0.1090   0.6100   0.3260
  -2.500   0.0335   0.01890   0.01188  -0.1111   0.5929   0.3341
  -2.000   0.0818   0.01890   0.01201  -0.1111   0.5850   0.3450
  -1.500   0.1342   0.01904   0.01215  -0.1116   0.5736   0.3536
  -1.000   0.1869   0.01932   0.01226  -0.1121   0.5581   0.3605
  -0.500   0.2428   0.01944   0.01239  -0.1132   0.5479   0.3703
  -0.000   0.2911   0.01973   0.01280  -0.1132   0.5391   0.3819
   0.500   0.3411   0.02011   0.01315  -0.1133   0.5279   0.3915
   1.000   0.3988   0.02050   0.01335  -0.1146   0.5118   0.3987
   1.500   0.4462   0.02088   0.01384  -0.1144   0.5059   0.4106
   2.000   0.4966   0.02131   0.01438  -0.1147   0.4974   0.4233
