  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3734                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3872   0.22733   0.22372  -0.0501   0.9914   0.0799
 -24.000  -0.3993   0.21355   0.20986  -0.0588   0.9895   0.0863
 -23.500  -0.3592   0.21105   0.20737  -0.0645   0.9878   0.0874
 -23.000  -0.3328   0.20581   0.20211  -0.0707   0.9864   0.0899
 -22.500  -0.3502   0.19191   0.18813  -0.0792   0.9852   0.0975
 -22.000  -0.3104   0.18907   0.18530  -0.0848   0.9841   0.0990
 -21.500  -0.7558   0.11641   0.11174  -0.1053   0.9834   0.1375
 -21.000  -0.7550   0.11032   0.10559  -0.1086   0.9814   0.1415
 -20.500  -0.8137   0.09926   0.09426  -0.1095   0.9764   0.1457
 -20.000  -0.8042   0.09503   0.09001  -0.1111   0.9727   0.1498
 -19.500  -0.7925   0.09034   0.08533  -0.1137   0.9695   0.1536
 -19.000  -0.7854   0.08471   0.07963  -0.1170   0.9668   0.1579
 -18.500  -0.7940   0.07673   0.07142  -0.1215   0.9642   0.1617
 -18.000  -0.7624   0.07352   0.06824  -0.1248   0.9621   0.1666
 -17.500  -0.7446   0.06857   0.06329  -0.1287   0.9603   0.1711
 -17.000  -0.7236   0.06384   0.05846  -0.1329   0.9587   0.1757
 -16.500  -0.7100   0.05787   0.05231  -0.1380   0.9570   0.1793
 -16.000  -0.6616   0.05503   0.04953  -0.1432   0.9552   0.1857
 -15.500  -0.6669   0.05225   0.04676  -0.1390   0.9454   0.1898
 -15.000  -0.6528   0.04817   0.04259  -0.1404   0.9395   0.1945
 -14.500  -0.6224   0.04426   0.03853  -0.1441   0.9357   0.1982
 -14.000  -0.5830   0.04148   0.03583  -0.1470   0.9324   0.2056
 -13.500  -0.5483   0.03829   0.03263  -0.1501   0.9290   0.2111
 -13.000  -0.5171   0.03578   0.03003  -0.1517   0.9232   0.2161
