     1.000000    0.001155
     0.989849    0.002740
     0.970369    0.005726
     0.947050    0.009206
     0.922029    0.012827
     0.896474    0.016411
     0.870762    0.019904
     0.844993    0.023291
     0.819195    0.026572
     0.793379    0.029747
     0.767549    0.032815
     0.741709    0.035775
     0.715863    0.038626
     0.690015    0.041366
     0.664167    0.043991
     0.638325    0.046500
     0.612493    0.048885
     0.586673    0.051144
     0.560871    0.053268
     0.535092    0.055251
     0.509340    0.057085
     0.483621    0.058761
     0.457940    0.060267
     0.432306    0.061593
     0.406726    0.062726
     0.381210    0.063651
     0.355771    0.064352
     0.330437    0.064811
     0.305279    0.065009
     0.280446    0.064893
     0.255878    0.064372
     0.231510    0.063421
     0.207360    0.062012
     0.183478    0.060115
     0.159944    0.057699
     0.136883    0.054731
     0.114512    0.051189
     0.093211    0.047086
     0.073619    0.042523
     0.056565    0.037742
     0.042643    0.033067
     0.031794    0.028730
     0.023471    0.024790
     0.017050    0.021189
     0.012039    0.017841
     0.008105    0.014660
     0.005042    0.011574
     0.002737    0.008533
     0.001142    0.005515
     0.000243    0.002543
     0.000004   -0.000315
     0.000394   -0.003188
     0.001497   -0.006114
     0.003347   -0.008991
     0.005946   -0.011780
     0.009324   -0.014493
     0.013589   -0.017173
     0.018947   -0.019872
     0.025744   -0.022648
     0.034503   -0.025549
     0.045913   -0.028589
     0.060615   -0.031694
     0.078720   -0.034677
     0.099573   -0.037323
     0.122227   -0.039515
     0.145967   -0.041249
     0.170384   -0.042576
     0.195257   -0.043555
     0.220458   -0.044242
     0.245906   -0.044687
     0.271533   -0.044933
     0.297235   -0.045016
     0.322839   -0.044920
     0.348436   -0.044606
     0.374098   -0.044094
     0.399832   -0.043403
     0.425635   -0.042552
     0.451498   -0.041555
     0.477414   -0.040425
     0.503377   -0.039176
     0.529380   -0.037819
     0.555418   -0.036362
     0.581486   -0.034816
     0.607579   -0.033186
     0.633693   -0.031481
     0.659824   -0.029706
     0.685968   -0.027865
     0.712121   -0.025962
     0.738280   -0.024000
     0.764440   -0.021981
     0.790599   -0.019906
     0.816753   -0.017777
     0.842896   -0.015592
     0.869019   -0.013352
     0.895095   -0.011056
     0.921020   -0.008713
     0.946409   -0.006355
     0.970059   -0.004099
     0.989764   -0.002173
     1.000000   -0.001155
