  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5815                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5974   0.28924   0.28643  -0.0138   0.9867   0.0184
 -24.000  -0.5879   0.28324   0.28042  -0.0134   0.9864   0.0187
 -23.500  -0.5802   0.27978   0.27697  -0.0134   0.9863   0.0192
 -23.000  -0.5740   0.27628   0.27348  -0.0135   0.9868   0.0198
 -22.500  -0.5680   0.27240   0.26961  -0.0138   0.9878   0.0209
 -21.000  -0.6411   0.26500   0.26237   0.0090   0.9998   0.0237
 -20.000  -0.6172   0.25280   0.25016   0.0065   0.9996   0.0245
 -19.500  -0.6043   0.24827   0.24563   0.0051   0.9995   0.0252
 -19.000  -0.5925   0.24304   0.24040   0.0033   0.9994   0.0263
 -17.000  -0.5568   0.21535   0.21270  -0.0068   0.9985   0.0313
 -16.500  -0.5433   0.21035   0.20770  -0.0084   0.9982   0.0324
 -16.000  -0.5320   0.20422   0.20157  -0.0108   0.9977   0.0350
 -15.500  -0.5388   0.19246   0.18981  -0.0180   0.9968   0.0371
 -15.000  -0.5312   0.18449   0.18185  -0.0191   0.9963   0.0381
 -14.500  -0.5131   0.18059   0.17793  -0.0195   0.9958   0.0391
 -14.000  -0.5002   0.17531   0.17266  -0.0210   0.9952   0.0406
 -13.500  -0.4968   0.16725   0.16460  -0.0243   0.9945   0.0436
 -13.000  -1.0250   0.05173   0.04741  -0.0833   0.9911   0.0338
 -12.500  -1.0530   0.04698   0.04243  -0.0828   0.9899   0.0344
 -12.000  -1.0432   0.04125   0.03645  -0.0860   0.9897   0.0354
 -11.500  -1.0034   0.03714   0.03208  -0.0915   0.9895   0.0367
 -11.000  -0.9512   0.03289   0.02756  -0.0985   0.9893   0.0388
 -10.500  -0.8952   0.03049   0.02507  -0.1028   0.9887   0.0410
 -10.000  -0.8383   0.02878   0.02323  -0.1059   0.9875   0.0436
  -9.500  -0.7768   0.02739   0.02164  -0.1096   0.9855   0.0464
  -9.000  -0.7103   0.02608   0.02031  -0.1143   0.9838   0.0507
  -8.500  -0.6455   0.02556   0.01967  -0.1177   0.9820   0.0545
  -8.000  -0.5748   0.02471   0.01878  -0.1227   0.9807   0.0605
  -7.500  -0.5071   0.02468   0.01869  -0.1262   0.9789   0.0664
  -7.000  -0.4335   0.02435   0.01836  -0.1313   0.9778   0.0756
  -6.500  -0.3597   0.02448   0.01845  -0.1360   0.9766   0.0861
  -6.000  -0.2850   0.02507   0.01903  -0.1407   0.9753   0.0978
  -5.500  -0.2055   0.02579   0.01981  -0.1464   0.9744   0.1168
  -5.000  -0.1227   0.02746   0.02154  -0.1527   0.9735   0.1397
  -4.000   0.0073   0.02412   0.01844  -0.1573   0.9462   0.1993
  -3.500   0.0904   0.02392   0.01838  -0.1632   0.9402   0.2380
  -3.000   0.1787   0.02401   0.01856  -0.1699   0.9372   0.2775
  -2.500   0.2715   0.02427   0.01898  -0.1777   0.9354   0.3231
  -1.500   0.4033   0.02263   0.01756  -0.1816   0.9171   0.3982
  -1.000   0.4912   0.02222   0.01727  -0.1879   0.9151   0.4394
  -0.000   0.6205   0.02048   0.01580  -0.1907   0.8965   0.5116
   0.500   0.7064   0.01937   0.01483  -0.1963   0.8935   0.5488
   2.000   0.8502   0.01663   0.01239  -0.1890   0.7978   0.6358
   2.500   0.9808   0.01276   0.00828  -0.2022   0.7560   0.6678
   3.000   1.0456   0.01275   0.00784  -0.2034   0.6839   0.6914
   3.500   1.0818   0.01359   0.00849  -0.1990   0.6276   0.7097
   4.000   1.1194   0.01445   0.00914  -0.1951   0.5785   0.7277
   5.000   1.1928   0.01622   0.01058  -0.1870   0.4866   0.7569
   5.500   1.2271   0.01720   0.01139  -0.1826   0.4417   0.7681
   6.000   1.2655   0.01811   0.01217  -0.1791   0.3986   0.7805
   6.500   1.3028   0.01915   0.01299  -0.1756   0.3530   0.7912
   7.000   1.3400   0.02011   0.01382  -0.1721   0.3103   0.8010
   7.500   1.3761   0.02135   0.01482  -0.1686   0.2644   0.8122
   8.000   1.4120   0.02242   0.01576  -0.1651   0.2246   0.8209
