  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4736                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.1921   0.21150   0.20768  -0.0986   0.9698   0.0873
 -23.500  -0.1613   0.20864   0.20483  -0.1028   0.9673   0.0887
 -22.500  -0.1535   0.19115   0.18725  -0.1144   0.9632   0.0978
 -22.000  -0.1155   0.18842   0.18453  -0.1195   0.9617   0.0990
 -21.500  -0.0949   0.18218   0.17826  -0.1253   0.9603   0.1025
 -21.000  -0.1066   0.17034   0.16636  -0.1321   0.9590   0.1097
 -20.500  -0.0659   0.16725   0.16327  -0.1376   0.9579   0.1113
 -20.000  -0.5114   0.10053   0.09572  -0.1508   0.9567   0.1519
 -19.500  -0.5073   0.09346   0.08857  -0.1563   0.9553   0.1565
 -19.000  -0.5735   0.08418   0.07904  -0.1546   0.9501   0.1610
 -18.500  -0.5994   0.08106   0.07587  -0.1491   0.9421   0.1645
 -18.000  -0.5802   0.07845   0.07332  -0.1498   0.9382   0.1686
 -17.500  -0.5782   0.07319   0.06800  -0.1520   0.9352   0.1730
 -17.000  -0.5719   0.06703   0.06169  -0.1562   0.9329   0.1772
 -16.500  -0.5411   0.06178   0.05633  -0.1623   0.9314   0.1816
 -16.000  -0.4957   0.05840   0.05301  -0.1675   0.9297   0.1867
 -15.500  -0.4706   0.05393   0.04848  -0.1718   0.9274   0.1916
 -15.000  -0.4603   0.05011   0.04454  -0.1730   0.9223   0.1958
 -14.500  -0.4728   0.04761   0.04197  -0.1679   0.9136   0.1990
 -14.000  -0.4534   0.04514   0.03956  -0.1674   0.9076   0.2048
 -13.500  -0.4237   0.04212   0.03653  -0.1694   0.9036   0.2099
 -13.000  -0.3947   0.03870   0.03302  -0.1720   0.9002   0.2149
 -12.500  -0.3571   0.03562   0.02981  -0.1753   0.8966   0.2189
 -12.000  -0.3363   0.03424   0.02851  -0.1732   0.8900   0.2255
 -11.500  -0.3453   0.03238   0.02666  -0.1670   0.8794   0.2302
 -11.000  -0.3097   0.03002   0.02424  -0.1683   0.8734   0.2358
 -10.500  -0.2677   0.02755   0.02162  -0.1710   0.8683   0.2397
 -10.000  -0.2224   0.02585   0.01997  -0.1727   0.8615   0.2480
  -9.500  -0.2318   0.02470   0.01887  -0.1643   0.8490   0.2531
  -9.000  -0.1970   0.02286   0.01694  -0.1643   0.8394   0.2592
  -8.500  -0.1408   0.02127   0.01520  -0.1678   0.8303   0.2637
  -8.000  -0.1760   0.02044   0.01440  -0.1534   0.8111   0.2699
  -7.500  -0.1980   0.01923   0.01315  -0.1418   0.7908   0.2756
  -7.000  -0.2196   0.01825   0.01203  -0.1299   0.7653   0.2808
  -6.500  -0.2643   0.01775   0.01132  -0.1130   0.7346   0.2848
  -6.000  -0.2682   0.01756   0.01095  -0.1029   0.7091   0.2889
  -5.500  -0.2483   0.01727   0.01054  -0.0973   0.6882   0.2952
  -5.000  -0.2158   0.01693   0.01010  -0.0939   0.6666   0.3039
  -4.500  -0.1872   0.01686   0.01005  -0.0897   0.6529   0.3112
  -4.000  -0.1503   0.01689   0.00995  -0.0870   0.6369   0.3173
  -3.500  -0.1069   0.01680   0.00976  -0.0855   0.6208   0.3248
  -3.000  -0.0775   0.01679   0.00984  -0.0815   0.6086   0.3346
  -2.500  -0.0349   0.01689   0.00987  -0.0799   0.5942   0.3434
  -2.000   0.0159   0.01702   0.00990  -0.0797   0.5809   0.3498
  -1.500   0.0556   0.01707   0.00998  -0.0776   0.5703   0.3597
  -1.000   0.0987   0.01720   0.01012  -0.0762   0.5573   0.3710
  -0.500   0.1521   0.01741   0.01024  -0.0765   0.5436   0.3803
  -0.000   0.1904   0.01784   0.01067  -0.0743   0.5354   0.3858
   0.500   0.2342   0.01801   0.01088  -0.0731   0.5240   0.4005
   1.000   0.2833   0.01834   0.01116  -0.0728   0.5101   0.4121
   1.500   0.3312   0.01872   0.01155  -0.0724   0.5025   0.4207
   2.000   0.3742   0.01915   0.01200  -0.0712   0.4933   0.4309
   2.500   0.4144   0.01970   0.01258  -0.0696   0.4824   0.4460
   3.000   0.4666   0.02014   0.01296  -0.0700   0.4702   0.4575
   3.500   0.5085   0.02083   0.01368  -0.0688   0.4641   0.4647
   4.000   0.5518   0.02137   0.01432  -0.0680   0.4550   0.4828
   4.500   0.5924   0.02216   0.01510  -0.0667   0.4447   0.4963
   5.000   0.6404   0.02284   0.01572  -0.0666   0.4349   0.5066
   5.500   0.6788   0.02378   0.01677  -0.0653   0.4286   0.5213
   6.000   0.7195   0.02468   0.01777  -0.0643   0.4201   0.5382
   6.500   0.7583   0.02575   0.01877  -0.0631   0.4106   0.5507
   7.000   0.8031   0.02664   0.01964  -0.0628   0.4020   0.5623
   7.500   0.8369   0.02802   0.02121  -0.0612   0.3959   0.5827
   8.000   0.8742   0.02931   0.02256  -0.0602   0.3881   0.5973
   8.500   0.9088   0.03077   0.02391  -0.0588   0.3794   0.6066
   9.000   0.9477   0.03197   0.02522  -0.0580   0.3713   0.6291
   9.500   0.9779   0.03383   0.02724  -0.0565   0.3656   0.6447
  10.000   1.0103   0.03562   0.02905  -0.0553   0.3585   0.6558
  10.500   1.0361   0.03778   0.03122  -0.0536   0.3506   0.6728
  11.000   1.0724   0.03927   0.03276  -0.0528   0.3425   0.6889
  11.500   1.0973   0.04176   0.03536  -0.0514   0.3372   0.7010
  12.000   1.1180   0.04459   0.03824  -0.0497   0.3306   0.7085
  12.500   1.1437   0.04692   0.04060  -0.0486   0.3235   0.7272
  13.000   1.1761   0.04870   0.04239  -0.0478   0.3155   0.7404
  13.500   1.1872   0.05256   0.04640  -0.0461   0.3105   0.7508
  14.000   1.2077   0.05564   0.04954  -0.0452   0.3044   0.7598
  14.500   1.2217   0.05917   0.05314  -0.0439   0.2976   0.7773
  15.000   1.2512   0.06121   0.05518  -0.0433   0.2899   0.7907
  15.500   1.2597   0.06548   0.05962  -0.0423   0.2851   0.8016
  16.000   1.2649   0.07010   0.06439  -0.0412   0.2791   0.8187
  16.500   1.2823   0.07336   0.06771  -0.0405   0.2729   0.8386
  17.000   1.3086   0.07550   0.06991  -0.0398   0.2657   0.8704
  17.500   1.2918   0.08131   0.07609  -0.0375   0.2608   1.0000
  18.000   1.3012   0.08597   0.08079  -0.0378   0.2551   1.0000
  18.500   1.3101   0.09051   0.08528  -0.0380   0.2488   1.0000
  19.000   1.3321   0.09354   0.08828  -0.0384   0.2425   1.0000
  19.500   1.3155   0.10096   0.09588  -0.0385   0.2370   1.0000
  20.000   1.3202   0.10604   0.10100  -0.0392   0.2314   1.0000
  20.500   1.3447   0.10882   0.10368  -0.0401   0.2258   1.0000
  21.000   1.3408   0.11468   0.10965  -0.0408   0.2200   1.0000
  21.500   1.3286   0.12167   0.11677  -0.0419   0.2142   1.0000
  22.000   1.3314   0.12697   0.12208  -0.0433   0.2087   1.0000
  22.500   1.3698   0.12790   0.12288  -0.0445   0.2037   1.0000
  23.000   1.3363   0.13748   0.13270  -0.0466   0.1978   1.0000
  23.500   1.3262   0.14441   0.13972  -0.0488   0.1918   1.0000
  24.000   1.3537   0.14666   0.14188  -0.0505   0.1878   1.0000
  24.500   1.3721   0.14978   0.14501  -0.0523   0.1829   1.0000
  25.000   1.3161   0.16255   0.15804  -0.0565   0.1751   1.0000
