  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7725                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.0830   0.23058   0.22705  -0.1419   0.9665   0.0445
 -24.000  -0.0766   0.22802   0.22450  -0.1411   0.9628   0.0462
 -22.000  -0.0294   0.20747   0.20392  -0.1511   0.9510   0.0522
 -21.500  -0.0021   0.20261   0.19904  -0.1564   0.9498   0.0551
 -19.500   0.0869   0.17738   0.17372  -0.1779   0.9455   0.0629
 -18.500  -0.3340   0.10961   0.10557  -0.1760   0.9304   0.0750
 -18.000  -0.2503   0.11630   0.11240  -0.1737   0.9281   0.0750
 -17.500  -0.1872   0.11954   0.11571  -0.1736   0.9263   0.0751
 -17.000  -0.1298   0.12160   0.11781  -0.1745   0.9249   0.0751
 -16.500  -0.0703   0.12403   0.12027  -0.1758   0.9237   0.0744
