  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3008                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5372   0.20654   0.20441   0.0402   1.0000   0.0098
 -24.000  -0.5267   0.20018   0.19804   0.0368   1.0000   0.0100
 -23.500  -0.5159   0.19349   0.19135   0.0335   1.0000   0.0101
 -23.000  -0.5049   0.18673   0.18459   0.0303   1.0000   0.0102
 -22.500  -0.4933   0.17985   0.17768   0.0271   1.0000   0.0102
 -22.000  -0.4815   0.17292   0.17074   0.0240   1.0000   0.0102
 -21.500  -0.4695   0.16593   0.16375   0.0209   1.0000   0.0102
 -21.000  -0.8105   0.25260   0.25006   0.0703   1.0000   0.0101
 -20.500  -0.7955   0.24528   0.24274   0.0661   1.0000   0.0102
 -20.000  -0.7809   0.23775   0.23518   0.0620   1.0000   0.0102
 -19.500  -0.7667   0.23006   0.22749   0.0580   1.0000   0.0102
 -19.000  -0.7558   0.21963   0.21708   0.0554   1.0000   0.0108
 -18.500  -0.7409   0.21310   0.21055   0.0530   1.0000   0.0113
 -18.000  -0.7270   0.20643   0.20387   0.0500   1.0000   0.0121
 -17.500  -0.7139   0.19934   0.19678   0.0467   1.0000   0.0135
 -17.000  -0.7011   0.19177   0.18922   0.0413   1.0000   0.0164
 -16.500  -0.3383   0.09864   0.09647  -0.0060   1.0000   0.0202
 -16.000  -0.3258   0.09297   0.09080  -0.0086   1.0000   0.0216
 -15.500  -0.3147   0.08723   0.08507  -0.0113   1.0000   0.0237
 -15.000  -0.3080   0.08248   0.08032  -0.0149   1.0000   0.0266
 -14.500  -0.6642   0.14886   0.14637   0.0245   1.0000   0.0186
 -14.000  -0.6551   0.14167   0.13916   0.0222   1.0000   0.0193
 -13.500  -0.6484   0.13408   0.13158   0.0195   1.0000   0.0202
 -13.000  -0.6435   0.12592   0.12343   0.0162   1.0000   0.0211
 -12.500  -0.6410   0.11721   0.11475   0.0124   1.0000   0.0223
 -12.000  -0.6408   0.10774   0.10530   0.0077   1.0000   0.0237
 -10.500  -0.7351   0.04981   0.04705  -0.0325   1.0000   0.0156
 -10.000  -0.7519   0.03497   0.03122  -0.0328   1.0000   0.0147
  -9.500  -0.7285   0.02743   0.02285  -0.0303   1.0000   0.0157
  -9.000  -0.6874   0.02466   0.01960  -0.0282   1.0000   0.0168
  -8.500  -0.6539   0.01856   0.01274  -0.0251   1.0000   0.0179
  -8.000  -0.6113   0.01607   0.01005  -0.0229   1.0000   0.0209
  -7.500  -0.5658   0.01442   0.00821  -0.0207   1.0000   0.0241
  -7.000  -0.5191   0.01332   0.00695  -0.0186   1.0000   0.0271
  -6.500  -0.4750   0.01131   0.00476  -0.0163   1.0000   0.0353
  -6.000  -0.4270   0.01062   0.00399  -0.0146   1.0000   0.0446
  -5.500  -0.3786   0.00963   0.00309  -0.0132   1.0000   0.0784
  -5.000  -0.3290   0.00878   0.00263  -0.0123   1.0000   0.1731
  -4.500  -0.2779   0.00801   0.00239  -0.0119   1.0000   0.3096
  -4.000  -0.2129   0.00728   0.00225  -0.0144   0.9961   0.4656
  -3.500  -0.1384   0.00658   0.00214  -0.0186   0.9890   0.6322
  -3.000  -0.0702   0.00596   0.00210  -0.0208   0.9777   0.7850
  -2.500  -0.0007   0.00564   0.00212  -0.0227   0.9677   0.9060
  -2.000   0.0735   0.00556   0.00208  -0.0256   0.9519   0.9679
  -1.500   0.1579   0.00548   0.00197  -0.0312   0.9303   0.9926
  -1.000   0.2232   0.00540   0.00181  -0.0328   0.8913   1.0000
  -0.500   0.2724   0.00544   0.00168  -0.0309   0.8351   1.0000
  -0.000   0.3214   0.00567   0.00164  -0.0290   0.7618   1.0000
   0.500   0.3700   0.00607   0.00168  -0.0273   0.6689   1.0000
   1.000   0.4180   0.00664   0.00182  -0.0256   0.5580   1.0000
   1.500   0.4654   0.00742   0.00208  -0.0242   0.4255   1.0000
   2.000   0.5128   0.00843   0.00251  -0.0230   0.2766   1.0000
   2.500   0.5596   0.00973   0.00312  -0.0220   0.1249   1.0000
   3.000   0.6079   0.01099   0.00401  -0.0209   0.0525   1.0000
   3.500   0.6577   0.01202   0.00510  -0.0200   0.0358   1.0000
   4.000   0.7058   0.01345   0.00672  -0.0186   0.0291   1.0000
   4.500   0.7553   0.01453   0.00783  -0.0178   0.0231   1.0000
   5.000   0.7962   0.01817   0.01184  -0.0154   0.0197   1.0000
   5.500   0.8447   0.01983   0.01374  -0.0144   0.0180   1.0000
   6.000   0.8888   0.02304   0.01734  -0.0126   0.0161   1.0000
   6.500   0.9232   0.02901   0.02401  -0.0098   0.0159   1.0000
   7.000   0.9537   0.03396   0.02951  -0.0073   0.0150   1.0000
   7.500   0.9779   0.03884   0.03489  -0.0049   0.0142   1.0000
   8.000   0.9169   0.05775   0.05500   0.0006   0.0168   1.0000
   8.500   0.8631   0.07002   0.06762  -0.0029   0.0176   1.0000
   9.000   0.8264   0.08588   0.08357  -0.0145   0.0206   1.0000
