  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4921                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.7350   0.29488   0.29196   0.0371   1.0000   0.0357
 -24.000  -0.7174   0.29120   0.28827   0.0347   1.0000   0.0364
 -23.500  -0.7013   0.28671   0.28378   0.0318   1.0000   0.0377
 -21.500  -0.6533   0.25942   0.25646   0.0172   1.0000   0.0440
 -21.000  -0.6355   0.25514   0.25218   0.0147   1.0000   0.0461
 -20.500  -0.9925   0.15034   0.14664  -0.0337   1.0000   0.0540
 -20.000  -1.0292   0.13648   0.13256  -0.0411   1.0000   0.0559
 -19.500  -1.0618   0.12372   0.11954  -0.0476   1.0000   0.0575
 -19.000  -1.0878   0.11246   0.10803  -0.0532   1.0000   0.0587
 -18.500  -1.0954   0.10520   0.10065  -0.0558   1.0000   0.0606
 -18.000  -1.1026   0.09777   0.09318  -0.0587   1.0000   0.0624
 -17.500  -1.1094   0.09038   0.08568  -0.0615   1.0000   0.0641
 -17.000  -1.1165   0.08316   0.07832  -0.0641   1.0000   0.0659
 -16.500  -1.1236   0.07608   0.07106  -0.0664   1.0000   0.0676
 -16.000  -1.1283   0.06948   0.06428  -0.0684   1.0000   0.0689
 -15.500  -1.1325   0.06387   0.05864  -0.0689   1.0000   0.0718
 -15.000  -1.1388   0.05794   0.05264  -0.0697   1.0000   0.0742
 -14.500  -1.1414   0.05274   0.04732  -0.0698   1.0000   0.0765
 -14.000  -1.1423   0.04818   0.04264  -0.0691   1.0000   0.0786
 -13.500  -1.1408   0.04427   0.03857  -0.0677   1.0000   0.0802
 -12.500  -1.1609   0.03623   0.03045  -0.0617   0.9994   0.0863
 -12.000  -1.1441   0.03387   0.02798  -0.0614   0.9951   0.0898
 -11.500  -1.1159   0.03302   0.02698  -0.0620   0.9907   0.0929
 -11.000  -1.1114   0.02975   0.02371  -0.0587   0.9831   0.0979
 -10.500  -1.0430   0.02869   0.02261  -0.0649   0.9775   0.1044
 -10.000  -0.9787   0.02692   0.02079  -0.0696   0.9660   0.1114
  -9.500  -0.9005   0.02596   0.01985  -0.0764   0.9622   0.1208
  -9.000  -0.8182   0.02536   0.01926  -0.0839   0.9605   0.1314
  -8.500  -0.7575   0.02360   0.01750  -0.0864   0.9485   0.1406
  -8.000  -0.6748   0.02276   0.01674  -0.0934   0.9465   0.1549
  -7.500  -0.5900   0.02227   0.01624  -0.1001   0.9451   0.1684
  -7.000  -0.5299   0.02085   0.01492  -0.1022   0.9329   0.1831
  -6.500  -0.4452   0.02008   0.01424  -0.1088   0.9306   0.2011
  -6.000  -0.3853   0.01913   0.01328  -0.1102   0.9174   0.2151
  -5.500  -0.3032   0.01827   0.01255  -0.1161   0.9128   0.2367
  -5.000  -0.2365   0.01751   0.01189  -0.1188   0.9003   0.2565
  -4.500  -0.1569   0.01673   0.01113  -0.1236   0.8951   0.2759
  -4.000  -0.0861   0.01610   0.01063  -0.1268   0.8826   0.2990
  -3.500  -0.0026   0.01518   0.00980  -0.1324   0.8751   0.3230
  -3.000   0.0785   0.01446   0.00909  -0.1375   0.8618   0.3452
  -2.500   0.1724   0.01352   0.00818  -0.1452   0.8476   0.3710
  -2.000   0.2655   0.01275   0.00745  -0.1529   0.8249   0.3986
  -1.500   0.3522   0.01232   0.00693  -0.1593   0.7965   0.4227
  -1.000   0.4281   0.01220   0.00672  -0.1633   0.7626   0.4460
  -0.500   0.4972   0.01223   0.00670  -0.1660   0.7301   0.4711
  -0.000   0.5597   0.01243   0.00676  -0.1673   0.6965   0.4921
   0.500   0.6209   0.01268   0.00695  -0.1684   0.6647   0.5170
   1.000   0.6780   0.01301   0.00719  -0.1685   0.6333   0.5391
   1.500   0.7354   0.01333   0.00749  -0.1687   0.6061   0.5613
   2.000   0.7909   0.01370   0.00784  -0.1686   0.5788   0.5843
   2.500   0.8449   0.01417   0.00819  -0.1681   0.5505   0.6043
   3.000   0.8970   0.01458   0.00862  -0.1672   0.5252   0.6279
   3.500   0.9515   0.01505   0.00903  -0.1668   0.5006   0.6461
   4.000   0.9984   0.01558   0.00956  -0.1648   0.4758   0.6688
   4.500   1.0497   0.01617   0.01006  -0.1638   0.4517   0.6860
   5.000   1.0946   0.01667   0.01062  -0.1614   0.4303   0.7059
   5.500   1.1398   0.01741   0.01126  -0.1592   0.4060   0.7229
   6.000   1.1828   0.01800   0.01186  -0.1566   0.3855   0.7383
   6.500   1.2208   0.01872   0.01259  -0.1528   0.3652   0.7536
   7.000   1.2621   0.01971   0.01345  -0.1502   0.3420   0.7658
   7.500   1.2926   0.02039   0.01422  -0.1450   0.3258   0.7780
   8.000   1.3200   0.02145   0.01522  -0.1395   0.3056   0.7889
   8.500   1.3606   0.02243   0.01617  -0.1369   0.2876   0.8002
   9.000   1.3883   0.02350   0.01725  -0.1317   0.2704   0.8086
   9.500   1.4056   0.02477   0.01850  -0.1247   0.2539   0.8153
