  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8023                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -1.0770   0.09377   0.08881  -0.0928   0.9998   0.0756
 -24.500  -1.0825   0.08677   0.08164  -0.0956   0.9998   0.0775
 -24.000  -1.0849   0.08061   0.07548  -0.0975   0.9998   0.0804
 -23.500  -1.0878   0.07419   0.06899  -0.0997   0.9998   0.0828
 -23.000  -1.0900   0.06797   0.06264  -0.1016   0.9998   0.0852
 -22.500  -1.0910   0.06195   0.05644  -0.1033   0.9998   0.0872
 -22.000  -1.0922   0.05651   0.05092  -0.1039   0.9998   0.0902
 -21.500  -1.0949   0.05106   0.04545  -0.1045   0.9998   0.0933
 -21.000  -1.0925   0.04634   0.04063  -0.1045   0.9998   0.0964
 -20.500  -1.0883   0.04229   0.03645  -0.1034   0.9998   0.0992
 -20.000  -1.0915   0.03848   0.03255  -0.1009   0.9998   0.1022
 -19.500  -1.1051   0.03474   0.02879  -0.0969   0.9998   0.1056
 -19.000  -1.1211   0.03194   0.02594  -0.0909   0.9998   0.1085
 -18.500  -1.1401   0.02983   0.02375  -0.0832   0.9998   0.1112
 -18.000  -1.0962   0.02729   0.02110  -0.0849   0.9951   0.1164
 -17.500  -1.0503   0.02476   0.01859  -0.0869   0.9892   0.1232
 -17.000  -0.9883   0.02326   0.01698  -0.0896   0.9857   0.1290
 -16.500  -0.9512   0.02128   0.01503  -0.0886   0.9748   0.1370
 -16.000  -0.8893   0.02001   0.01372  -0.0904   0.9686   0.1450
 -15.500  -0.8280   0.01850   0.01224  -0.0923   0.9632   0.1546
 -15.000  -0.7856   0.01758   0.01130  -0.0898   0.9501   0.1632
 -14.500  -0.7395   0.01649   0.01021  -0.0879   0.9380   0.1732
 -14.000  -0.7027   0.01575   0.00947  -0.0838   0.9230   0.1828
 -13.500  -0.6634   0.01505   0.00873  -0.0799   0.9080   0.1930
 -13.000  -0.6222   0.01445   0.00815  -0.0764   0.8930   0.2049
 -12.500  -0.5767   0.01389   0.00754  -0.0735   0.8771   0.2164
 -12.000  -0.5305   0.01339   0.00707  -0.0708   0.8617   0.2304
 -11.500  -0.4826   0.01292   0.00656  -0.0683   0.8444   0.2436
 -11.000  -0.4329   0.01254   0.00618  -0.0662   0.8281   0.2588
 -10.500  -0.3836   0.01214   0.00576  -0.0640   0.8097   0.2742
 -10.000  -0.3316   0.01188   0.00548  -0.0624   0.7925   0.2898
  -9.500  -0.2815   0.01154   0.00514  -0.0604   0.7731   0.3077
  -9.000  -0.2282   0.01139   0.00494  -0.0590   0.7551   0.3228
  -8.500  -0.1778   0.01111   0.00467  -0.0572   0.7349   0.3436
  -8.000  -0.1244   0.01099   0.00452  -0.0559   0.7163   0.3596
  -7.500  -0.0733   0.01082   0.00434  -0.0542   0.6954   0.3819
  -7.000  -0.0208   0.01069   0.00423  -0.0529   0.6768   0.4009
  -6.500   0.0315   0.01068   0.00414  -0.0516   0.6555   0.4218
  -6.000   0.0830   0.01053   0.00407  -0.0501   0.6372   0.4441
  -5.500   0.1358   0.01059   0.00405  -0.0490   0.6174   0.4636
  -5.000   0.1866   0.01049   0.00403  -0.0475   0.5981   0.4898
  -4.500   0.2380   0.01052   0.00406  -0.0463   0.5795   0.5136
  -4.000   0.2892   0.01058   0.00409  -0.0450   0.5597   0.5368
  -3.500   0.3396   0.01058   0.00419  -0.0437   0.5419   0.5660
  -3.000   0.3887   0.01068   0.00428  -0.0421   0.5220   0.5938
  -2.500   0.4396   0.01076   0.00442  -0.0410   0.5052   0.6223
  -2.000   0.4866   0.01094   0.00459  -0.0392   0.4852   0.6538
  -1.500   0.5360   0.01099   0.00479  -0.0379   0.4697   0.6891
  -1.000   0.5804   0.01124   0.00505  -0.0357   0.4496   0.7251
  -0.500   0.6281   0.01134   0.00532  -0.0342   0.4354   0.7645
  -0.000   0.6672   0.01168   0.00567  -0.0310   0.4158   0.8050
   0.500   0.7100   0.01186   0.00601  -0.0285   0.4028   0.8490
   1.000   0.7461   0.01240   0.00654  -0.0249   0.3838   0.8916
   1.500   0.7903   0.01279   0.00704  -0.0228   0.3713   0.9320
   2.000   0.8386   0.01360   0.00775  -0.0221   0.3524   0.9636
   2.500   0.9071   0.01426   0.00841  -0.0258   0.3375   0.9837
   3.000   0.9818   0.01519   0.00924  -0.0315   0.3191   0.9923
   3.500   1.0440   0.01602   0.00999  -0.0348   0.3024   1.0002
   4.000   1.0461   0.01655   0.01048  -0.0263   0.2911   1.0002
   4.500   1.0672   0.01725   0.01116  -0.0216   0.2791   1.0002
   5.000   1.0914   0.01837   0.01220  -0.0180   0.2651   1.0002
   5.500   1.1237   0.01939   0.01323  -0.0160   0.2537   1.0002
   6.000   1.1481   0.02097   0.01472  -0.0134   0.2397   1.0002
   6.500   1.1813   0.02225   0.01605  -0.0122   0.2296   1.0002
   7.000   1.2005   0.02439   0.01809  -0.0097   0.2158   1.0002
   7.500   1.2331   0.02590   0.01969  -0.0090   0.2073   1.0002
   8.000   1.2503   0.02851   0.02223  -0.0072   0.1954   1.0002
   8.500   1.2765   0.03066   0.02446  -0.0065   0.1868   1.0002
   9.000   1.2936   0.03357   0.02735  -0.0054   0.1772   1.0002
   9.500   1.3101   0.03671   0.03055  -0.0046   0.1685   1.0002
  10.000   1.3262   0.04007   0.03395  -0.0042   0.1604   1.0002
  10.500   1.3320   0.04438   0.03825  -0.0035   0.1518   1.0002
  11.000   1.3493   0.04789   0.04188  -0.0037   0.1457   1.0002
  11.500   1.3519   0.05292   0.04693  -0.0037   0.1385   1.0002
  12.000   1.3573   0.05778   0.05188  -0.0040   0.1323   1.0002
  12.500   1.3660   0.06245   0.05665  -0.0047   0.1268   1.0002
  13.000   1.3598   0.06876   0.06298  -0.0054   0.1208   1.0002
  13.500   1.3614   0.07442   0.06876  -0.0065   0.1160   1.0002
  14.000   1.3640   0.08007   0.07453  -0.0079   0.1112   1.0002
  14.500   1.3554   0.08708   0.08156  -0.0094   0.1063   1.0002
  15.000   1.3531   0.09336   0.08796  -0.0110   0.1023   1.0002
  15.500   1.3532   0.09957   0.09431  -0.0131   0.0985   1.0002
  16.000   1.3443   0.10698   0.10177  -0.0155   0.0945   1.0002
  16.500   1.3444   0.11301   0.10783  -0.0177   0.0903   1.0002
  17.000   1.3383   0.12025   0.11526  -0.0207   0.0875   1.0002
  17.500   1.3340   0.12722   0.12233  -0.0237   0.0843   1.0002
