  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4431                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.3317   0.23945   0.23608  -0.0388   1.0000   0.0630
 -24.500  -0.3116   0.23778   0.23444  -0.0397   1.0000   0.0638
 -24.000  -0.2959   0.23595   0.23266  -0.0404   1.0000   0.0654
 -23.500  -0.3292   0.22548   0.22218  -0.0446   1.0000   0.0704
 -22.000  -0.7718   0.13077   0.12663  -0.0754   1.0000   0.0923
 -21.500  -0.7797   0.12424   0.12008  -0.0783   0.9993   0.0946
 -21.000  -0.8151   0.11059   0.10619  -0.0872   0.9974   0.0978
 -20.500  -0.8539   0.09706   0.09233  -0.0959   0.9950   0.1005
 -20.000  -0.8422   0.09031   0.08549  -0.1016   0.9922   0.1034
 -19.500  -0.8284   0.08338   0.07853  -0.1079   0.9894   0.1061
 -19.000  -0.8128   0.07668   0.07173  -0.1143   0.9871   0.1088
 -18.500  -0.8025   0.06904   0.06390  -0.1215   0.9850   0.1115
 -18.000  -0.7943   0.06194   0.05658  -0.1273   0.9810   0.1133
 -17.500  -0.7686   0.05797   0.05266  -0.1302   0.9746   0.1173
 -17.000  -0.7445   0.05255   0.04718  -0.1357   0.9688   0.1206
 -16.500  -0.7155   0.04795   0.04248  -0.1404   0.9623   0.1238
 -16.000  -0.6942   0.04365   0.03801  -0.1434   0.9525   0.1262
 -15.500  -0.6797   0.04047   0.03478  -0.1427   0.9378   0.1297
 -15.000  -0.6633   0.03710   0.03137  -0.1428   0.9225   0.1333
 -14.500  -0.6486   0.03421   0.02839  -0.1419   0.9062   0.1367
 -14.000  -0.6259   0.03179   0.02578  -0.1413   0.8880   0.1400
 -13.500  -0.6045   0.02953   0.02339  -0.1403   0.8722   0.1430
 -13.000  -0.5823   0.02739   0.02118  -0.1389   0.8532   0.1479
 -12.500  -0.5570   0.02553   0.01928  -0.1379   0.8387   0.1520
 -12.000  -0.5255   0.02411   0.01768  -0.1369   0.8207   0.1562
 -11.500  -0.4944   0.02275   0.01620  -0.1356   0.8052   0.1602
 -11.000  -0.4662   0.02132   0.01473  -0.1337   0.7878   0.1662
 -10.500  -0.4333   0.02028   0.01359  -0.1321   0.7705   0.1712
 -10.000  -0.3961   0.01951   0.01269  -0.1306   0.7533   0.1759
  -9.500  -0.3639   0.01857   0.01164  -0.1282   0.7345   0.1824
  -9.000  -0.3304   0.01779   0.01088  -0.1258   0.7200   0.1889
  -8.500  -0.2938   0.01732   0.01023  -0.1235   0.7008   0.1947
  -8.000  -0.2558   0.01682   0.00968  -0.1212   0.6873   0.2005
  -7.500  -0.2266   0.01623   0.00906  -0.1173   0.6696   0.2092
  -7.000  -0.1923   0.01592   0.00869  -0.1139   0.6538   0.2162
  -6.500  -0.1587   0.01577   0.00841  -0.1101   0.6390   0.2212
  -6.000  -0.1390   0.01549   0.00808  -0.1038   0.6214   0.2318
  -5.500  -0.1092   0.01527   0.00790  -0.0992   0.6108   0.2402
  -5.000  -0.0757   0.01525   0.00774  -0.0950   0.5956   0.2468
  -4.500  -0.0448   0.01503   0.00750  -0.0906   0.5819   0.2586
  -4.000  -0.0124   0.01485   0.00738  -0.0862   0.5718   0.2689
  -3.500   0.0215   0.01488   0.00728  -0.0821   0.5597   0.2765
  -3.000   0.0542   0.01473   0.00713  -0.0779   0.5471   0.2909
  -2.500   0.0805   0.01457   0.00705  -0.0723   0.5395   0.3026
  -2.000   0.1165   0.01463   0.00703  -0.0686   0.5304   0.3105
  -1.500   0.1519   0.01455   0.00698  -0.0650   0.5202   0.3303
  -1.000   0.2000   0.01465   0.00707  -0.0639   0.5115   0.3442
  -0.500   0.2393   0.01461   0.00713  -0.0611   0.5054   0.3636
  -0.000   0.2812   0.01468   0.00727  -0.0588   0.4984   0.3824
   0.500   0.3236   0.01478   0.00741  -0.0568   0.4908   0.4071
   1.000   0.3785   0.01499   0.00762  -0.0571   0.4799   0.4377
   2.000   0.4610   0.01521   0.00823  -0.0528   0.4706   0.5137
   2.500   0.5031   0.01543   0.00861  -0.0509   0.4645   0.5538
   3.000   0.5462   0.01574   0.00900  -0.0492   0.4573   0.5906
   3.500   0.6016   0.01615   0.00940  -0.0497   0.4474   0.6237
   4.000   0.6417   0.01652   0.00994  -0.0477   0.4440   0.6559
   4.500   0.6819   0.01695   0.01056  -0.0458   0.4389   0.6913
   5.000   0.7216   0.01749   0.01119  -0.0439   0.4327   0.7223
   5.500   0.7622   0.01805   0.01182  -0.0422   0.4258   0.7599
   6.000   0.8137   0.01856   0.01239  -0.0420   0.4168   0.8006
   6.500   0.8450   0.01928   0.01335  -0.0388   0.4134   0.8454
   7.000   0.8735   0.02019   0.01443  -0.0352   0.4079   0.8936
   7.500   0.9079   0.02112   0.01545  -0.0325   0.4019   0.9411
   8.000   0.9590   0.02231   0.01659  -0.0337   0.3951   0.9746
   8.500   1.0300   0.02354   0.01774  -0.0387   0.3869   0.9897
   9.000   1.0937   0.02535   0.01962  -0.0437   0.3817   1.0000
   9.500   1.0982   0.02625   0.02052  -0.0372   0.3762   1.0000
  10.000   1.1151   0.02763   0.02184  -0.0333   0.3699   1.0000
  10.500   1.1523   0.02856   0.02263  -0.0321   0.3609   1.0000
  11.000   1.1696   0.03073   0.02490  -0.0294   0.3569   1.0000
  11.500   1.1915   0.03288   0.02710  -0.0274   0.3511   1.0000
  12.000   1.2160   0.03500   0.02920  -0.0260   0.3444   1.0000
  12.500   1.2493   0.03653   0.03060  -0.0251   0.3357   1.0000
  13.000   1.2645   0.03958   0.03379  -0.0234   0.3313   1.0000
  13.500   1.2761   0.04305   0.03734  -0.0218   0.3249   1.0000
  14.000   1.2967   0.04581   0.04008  -0.0208   0.3180   1.0000
  14.500   1.3297   0.04744   0.04161  -0.0203   0.3104   1.0000
  15.000   1.3268   0.05251   0.04687  -0.0186   0.3051   1.0000
  15.500   1.3317   0.05697   0.05140  -0.0176   0.2982   1.0000
  16.000   1.3518   0.05997   0.05434  -0.0171   0.2912   1.0000
  16.500   1.3664   0.06348   0.05790  -0.0165   0.2849   1.0000
  17.000   1.3552   0.06979   0.06437  -0.0156   0.2780   1.0000
  17.500   1.3674   0.07372   0.06829  -0.0154   0.2714   1.0000
  18.000   1.3914   0.07631   0.07082  -0.0154   0.2643   1.0000
  18.500   1.3671   0.08430   0.07904  -0.0149   0.2577   1.0000
