  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3330                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -23.500  -0.7365   0.15080   0.14673  -0.0622   1.0000   0.0800
 -23.000  -0.7120   0.14829   0.14428  -0.0640   1.0000   0.0815
 -22.500  -0.5828   0.16261   0.15886  -0.0581   1.0000   0.0785
 -22.000  -0.5327   0.16501   0.16134  -0.0575   1.0000   0.0783
 -21.500  -0.4887   0.16697   0.16339  -0.0569   1.0000   0.0779
 -21.000  -0.4482   0.16900   0.16549  -0.0559   1.0000   0.0774
 -20.500  -0.4026   0.17296   0.16955  -0.0538   1.0000   0.0760
 -18.500  -0.9875   0.07039   0.06494  -0.0843   1.0000   0.1026
 -18.000  -0.9798   0.06585   0.06041  -0.0856   0.9986   0.1052
 -17.500  -0.9525   0.06075   0.05524  -0.0904   0.9952   0.1079
 -17.000  -0.9222   0.05582   0.05020  -0.0954   0.9912   0.1107
 -16.500  -0.8857   0.05147   0.04571  -0.1007   0.9878   0.1129
 -16.000  -0.8466   0.04760   0.04184  -0.1053   0.9851   0.1171
 -15.500  -0.8130   0.04371   0.03794  -0.1090   0.9792   0.1207
 -15.000  -0.7735   0.04038   0.03454  -0.1126   0.9715   0.1242
 -14.500  -0.7308   0.03725   0.03128  -0.1163   0.9629   0.1271
 -14.000  -0.6978   0.03454   0.02858  -0.1174   0.9515   0.1318
 -13.500  -0.6773   0.03189   0.02592  -0.1162   0.9329   0.1358
 -13.000  -0.6496   0.02990   0.02383  -0.1150   0.9154   0.1399
 -12.500  -0.6232   0.02803   0.02180  -0.1133   0.8946   0.1430
 -12.000  -0.5987   0.02616   0.01990  -0.1113   0.8752   0.1485
