  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5813                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.6092   0.29606   0.29330  -0.0078   0.9899   0.0136
 -24.000  -0.6065   0.29093   0.28817  -0.0075   0.9888   0.0150
 -23.500  -0.6038   0.28515   0.28240  -0.0094   0.9882   0.0156
 -23.000  -0.6014   0.28017   0.27743  -0.0108   0.9881   0.0157
 -22.000  -0.6786   0.28060   0.27804   0.0195   1.0000   0.0159
 -21.500  -0.6673   0.27574   0.27318   0.0186   1.0000   0.0163
 -21.000  -0.6566   0.27110   0.26854   0.0171   1.0000   0.0168
 -20.500  -0.6462   0.26610   0.26354   0.0154   1.0000   0.0177
 -20.000  -0.6360   0.26046   0.25789   0.0135   1.0000   0.0188
 -19.500  -0.6270   0.25344   0.25087   0.0105   0.9999   0.0206
 -19.000  -0.6228   0.24626   0.24369   0.0063   0.9999   0.0209
 -17.500  -0.5881   0.22811   0.22554   0.0030   0.9997   0.0227
 -17.000  -0.5770   0.22257   0.21999   0.0013   0.9996   0.0239
 -16.500  -0.5675   0.21604   0.21346  -0.0010   0.9995   0.0260
 -15.500  -0.5640   0.19782   0.19526  -0.0089   0.9991   0.0277
 -15.000  -0.5478   0.19287   0.19031  -0.0089   0.9988   0.0284
 -14.500  -0.5338   0.18792   0.18536  -0.0098   0.9985   0.0294
 -14.000  -0.5224   0.18207   0.17951  -0.0116   0.9980   0.0310
 -13.500  -0.5247   0.17245   0.16990  -0.0177   0.9971   0.0349
 -13.000  -0.5207   0.16385   0.16130  -0.0208   0.9964   0.0350
 -12.500  -0.5286   0.15170   0.14916  -0.0240   0.9959   0.0356
 -12.000  -0.5250   0.14289   0.14035  -0.0269   0.9951   0.0353
 -11.500  -0.5203   0.13630   0.13375  -0.0270   0.9947   0.0325
 -10.500  -0.8678   0.03490   0.03009  -0.1036   0.9904   0.0289
 -10.000  -0.8075   0.03251   0.02754  -0.1091   0.9904   0.0306
  -9.500  -0.7452   0.03074   0.02556  -0.1138   0.9904   0.0327
  -9.000  -0.6838   0.02931   0.02388  -0.1173   0.9903   0.0347
  -8.500  -0.6125   0.02739   0.02180  -0.1235   0.9904   0.0384
  -8.000  -0.5536   0.02636   0.02069  -0.1258   0.9902   0.0418
  -7.500  -0.4991   0.02535   0.01953  -0.1267   0.9895   0.0444
  -7.000  -0.4291   0.02416   0.01830  -0.1316   0.9891   0.0511
