  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3837                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.4625   0.23838   0.23466  -0.0301   0.9924   0.0897
 -24.500  -0.4494   0.23646   0.23276  -0.0305   0.9924   0.0912
 -24.000  -0.4957   0.22319   0.21943  -0.0328   0.9931   0.0994
 -23.500  -0.4812   0.22241   0.21869  -0.0319   0.9937   0.1004
 -23.000  -0.4691   0.22138   0.21770  -0.0308   0.9946   0.1016
 -22.500  -0.5027   0.20578   0.20201  -0.0387   0.9922   0.1114
 -22.000  -0.4526   0.20309   0.19932  -0.0463   0.9887   0.1126
 -21.500  -0.4020   0.19959   0.19580  -0.0550   0.9860   0.1144
 -21.000  -0.4243   0.18343   0.17954  -0.0666   0.9840   0.1253
 -20.500  -0.3886   0.17943   0.17554  -0.0713   0.9784   0.1275
