  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4221                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5484   0.26638   0.26331   0.0138   1.0000   0.0251
 -24.000  -0.5244   0.25974   0.25668   0.0122   1.0000   0.0255
 -23.500  -0.5038   0.25517   0.25212   0.0092   1.0000   0.0259
 -23.000  -0.4842   0.25042   0.24738   0.0057   1.0000   0.0266
 -22.500  -0.4654   0.24530   0.24227   0.0020   1.0000   0.0277
 -22.000  -0.4481   0.23928   0.23626  -0.0022   1.0000   0.0298
 -20.500  -0.4032   0.21920   0.21620  -0.0146   1.0000   0.0314
 -20.000  -0.3825   0.21447   0.21149  -0.0172   1.0000   0.0320
 -19.500  -0.3632   0.20956   0.20660  -0.0201   1.0000   0.0330
 -19.000  -0.3461   0.20395   0.20101  -0.0233   1.0000   0.0350
 -18.000  -0.3313   0.18777   0.18484  -0.0324   1.0000   0.0376
 -17.500  -0.3093   0.18326   0.18036  -0.0339   1.0000   0.0382
 -17.000  -0.2910   0.17845   0.17557  -0.0358   1.0000   0.0391
 -16.500  -0.2760   0.17305   0.17020  -0.0380   1.0000   0.0406
 -14.500  -0.5414   0.08205   0.07899  -0.0769   1.0000   0.0420
 -14.000  -0.4861   0.08874   0.08587  -0.0697   1.0000   0.0427
 -13.500  -0.4579   0.09288   0.09013  -0.0637   1.0000   0.0430
 -12.500  -0.7795   0.03265   0.02723  -0.0934   0.9762   0.0438
 -12.000  -0.7360   0.02847   0.02275  -0.0956   0.9696   0.0452
 -11.500  -0.6751   0.02661   0.02085  -0.0986   0.9639   0.0466
 -11.000  -0.6401   0.02527   0.01942  -0.0959   0.9479   0.0478
 -10.500  -0.5919   0.02374   0.01773  -0.0954   0.9361   0.0494
 -10.000  -0.5555   0.02256   0.01638  -0.0922   0.9185   0.0509
  -9.500  -0.5121   0.02088   0.01453  -0.0903   0.9028   0.0528
  -9.000  -0.4693   0.01981   0.01342  -0.0880   0.8836   0.0546
  -8.500  -0.4244   0.01899   0.01251  -0.0860   0.8629   0.0566
  -8.000  -0.3768   0.01817   0.01151  -0.0842   0.8410   0.0588
  -7.500  -0.3300   0.01725   0.01043  -0.0824   0.8181   0.0609
  -7.000  -0.2839   0.01630   0.00945  -0.0807   0.7940   0.0638
  -6.500  -0.2351   0.01587   0.00889  -0.0791   0.7680   0.0672
  -6.000  -0.1857   0.01553   0.00833  -0.0776   0.7399   0.0699
  -5.500  -0.1405   0.01460   0.00740  -0.0756   0.7171   0.0741
  -5.000  -0.0911   0.01426   0.00696  -0.0742   0.6933   0.0783
  -4.500  -0.0438   0.01382   0.00638  -0.0723   0.6679   0.0832
  -4.000   0.0048   0.01350   0.00600  -0.0708   0.6427   0.0890
  -3.500   0.0545   0.01327   0.00566  -0.0694   0.6181   0.0944
  -3.000   0.1015   0.01294   0.00527  -0.0675   0.5929   0.1032
  -2.500   0.1491   0.01277   0.00495  -0.0658   0.5656   0.1124
  -2.000   0.1980   0.01261   0.00474  -0.0642   0.5396   0.1237
  -1.500   0.2457   0.01241   0.00450  -0.0626   0.5135   0.1410
  -1.000   0.2926   0.01226   0.00430  -0.0608   0.4861   0.1679
  -0.500   0.3246   0.01101   0.00406  -0.0568   0.4583   0.4746
  -0.000   0.3663   0.01088   0.00418  -0.0540   0.4273   0.5882
   0.500   0.4098   0.01099   0.00437  -0.0515   0.3963   0.6609
   1.000   0.4535   0.01124   0.00461  -0.0490   0.3659   0.7181
   1.500   0.4953   0.01157   0.00495  -0.0461   0.3387   0.7744
   2.000   0.5395   0.01188   0.00529  -0.0436   0.3219   0.8266
   2.500   0.5786   0.01231   0.00577  -0.0400   0.3078   0.8802
   3.000   0.6213   0.01273   0.00622  -0.0370   0.3000   0.9246
   3.500   0.6708   0.01342   0.00682  -0.0356   0.2919   0.9622
   4.000   0.7479   0.01440   0.00766  -0.0405   0.2820   0.9779
   4.500   0.8231   0.01496   0.00819  -0.0451   0.2792   0.9877
   5.000   0.9042   0.01557   0.00875  -0.0510   0.2758   0.9944
   5.500   0.9685   0.01614   0.00929  -0.0537   0.2727   1.0000
   6.000   0.9725   0.01640   0.00953  -0.0445   0.2706   1.0000
   6.500   0.9944   0.01684   0.00995  -0.0388   0.2682   1.0000
   7.000   1.0250   0.01746   0.01054  -0.0349   0.2656   1.0000
   7.500   1.0620   0.01822   0.01126  -0.0324   0.2624   1.0000
   8.000   1.1053   0.01919   0.01219  -0.0311   0.2579   1.0000
   8.500   1.1499   0.02009   0.01313  -0.0301   0.2557   1.0000
   9.000   1.1898   0.02086   0.01394  -0.0285   0.2546   1.0000
   9.500   1.2294   0.02171   0.01486  -0.0270   0.2533   1.0000
  10.000   1.2688   0.02265   0.01586  -0.0255   0.2516   1.0000
  10.500   1.3062   0.02370   0.01698  -0.0240   0.2497   1.0000
  11.000   1.3423   0.02480   0.01816  -0.0225   0.2473   1.0000
  11.500   1.3780   0.02599   0.01940  -0.0211   0.2451   1.0000
  12.000   1.4123   0.02730   0.02077  -0.0196   0.2429   1.0000
  12.500   1.4467   0.02866   0.02218  -0.0183   0.2408   1.0000
  13.000   1.4792   0.03017   0.02375  -0.0170   0.2385   1.0000
  13.500   1.5137   0.03185   0.02547  -0.0160   0.2351   1.0000
  14.000   1.5416   0.03443   0.02821  -0.0145   0.2314   1.0000
  14.500   1.5634   0.03642   0.03035  -0.0128   0.2305   1.0000
  15.000   1.5816   0.03878   0.03287  -0.0111   0.2291   1.0000
  15.500   1.5939   0.04162   0.03588  -0.0094   0.2271   1.0000
  16.000   1.6034   0.04493   0.03935  -0.0080   0.2246   1.0000
  16.500   1.6130   0.04849   0.04307  -0.0069   0.2222   1.0000
  17.000   1.6235   0.05212   0.04683  -0.0063   0.2195   1.0000
  17.500   1.6385   0.05537   0.05016  -0.0061   0.2168   1.0000
  18.000   1.6566   0.05843   0.05327  -0.0059   0.2141   1.0000
  18.500   1.6307   0.06622   0.06131  -0.0051   0.2091   1.0000
  19.000   1.5991   0.07520   0.07057  -0.0064   0.2071   1.0000
  19.500   1.3536   0.11430   0.11035  -0.0167   0.1953   1.0000
  20.000   1.4237   0.11046   0.10648  -0.0159   0.1946   1.0000
  20.500   1.4888   0.10748   0.10345  -0.0154   0.1932   1.0000
