     1.000000    0.000735
     0.990933    0.005059
     0.971883    0.013849
     0.951203    0.022940
     0.930280    0.031664
     0.909202    0.039970
     0.887979    0.047846
     0.866616    0.055281
     0.845119    0.062265
     0.823496    0.068787
     0.801754    0.074836
     0.779900    0.080403
     0.757942    0.085477
     0.735891    0.090051
     0.713755    0.094114
     0.691543    0.097660
     0.669267    0.100679
     0.646938    0.103165
     0.624563    0.105112
     0.602101    0.106515
     0.579244    0.107497
     0.556276    0.108194
     0.533303    0.108599
     0.510335    0.108708
     0.487375    0.108518
     0.464430    0.108023
     0.441503    0.107220
     0.418601    0.106104
     0.395728    0.104669
     0.372892    0.102910
     0.350097    0.100821
     0.327353    0.098395
     0.304666    0.095624
     0.282046    0.092502
     0.259501    0.089018
     0.237045    0.085163
     0.214691    0.080926
     0.192455    0.076293
     0.170359    0.071248
     0.148431    0.065772
     0.126709    0.059841
     0.105252    0.053425
     0.084153    0.046487
     0.063580    0.038982
     0.043916    0.030893
     0.026353    0.022497
     0.013711    0.015155
     0.006649    0.009938
     0.002833    0.006159
     0.000781    0.003079
     0.000012    0.000366
     0.000500   -0.002168
     0.002528   -0.004440
     0.006105   -0.006226
     0.011826   -0.007639
     0.021628   -0.008608
     0.037819   -0.008603
     0.058479   -0.007314
     0.080615   -0.005147
     0.103278   -0.002463
     0.126206    0.000534
     0.149293    0.003720
     0.172489    0.007017
     0.195762    0.010365
     0.219046    0.013716
     0.242288    0.017031
     0.265497    0.020288
     0.288681    0.023469
     0.311848    0.026557
     0.335003    0.029540
     0.358150    0.032406
     0.381293    0.035145
     0.404434    0.037748
     0.427575    0.040207
     0.450717    0.042515
     0.473863    0.044665
     0.497012    0.046652
     0.520164    0.048470
     0.543320    0.050114
     0.566480    0.051580
     0.589623    0.052864
     0.612481    0.053908
     0.635113    0.054505
     0.657733    0.054636
     0.680348    0.054300
     0.702949    0.053496
     0.725530    0.052223
     0.748081    0.050484
     0.770596    0.048281
     0.793067    0.045615
     0.815486    0.042491
     0.837846    0.038914
     0.860140    0.034889
     0.882361    0.030423
     0.904503    0.025522
     0.926561    0.020193
     0.948523    0.014447
     0.970298    0.008318
     0.990413    0.002274
     1.000000   -0.000735
