  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2315                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.7727   0.28954   0.28674   0.0656   1.0000   0.0183
 -24.000  -0.7579   0.28244   0.27964   0.0589   1.0000   0.0201
 -23.500  -0.7461   0.27574   0.27294   0.0524   1.0000   0.0203
 -23.000  -0.7282   0.26815   0.26533   0.0499   1.0000   0.0206
 -22.500  -0.7094   0.26326   0.26044   0.0471   1.0000   0.0211
 -22.000  -0.6916   0.25810   0.25528   0.0435   1.0000   0.0219
 -21.500  -0.6748   0.25211   0.24928   0.0395   1.0000   0.0232
 -21.000  -0.6669   0.24309   0.24027   0.0316   1.0000   0.0255
 -20.000  -0.6332   0.22915   0.22632   0.0258   1.0000   0.0264
 -19.500  -0.6147   0.22397   0.22114   0.0229   1.0000   0.0272
 -19.000  -0.5979   0.21808   0.21525   0.0196   1.0000   0.0284
 -17.000  -0.5465   0.18898   0.18615   0.0045   1.0000   0.0340
 -16.500  -0.5324   0.18252   0.17970   0.0013   1.0000   0.0361
 -15.500  -0.6428   0.12967   0.12681  -0.0206   1.0000   0.0323
 -15.000  -0.5936   0.13346   0.13063  -0.0195   1.0000   0.0329
 -14.500  -0.5553   0.13475   0.13193  -0.0191   1.0000   0.0341
 -14.000  -1.0452   0.03727   0.03219  -0.0725   1.0000   0.0318
 -13.500  -1.0567   0.03189   0.02649  -0.0694   1.0000   0.0329
 -13.000  -1.0484   0.02932   0.02379  -0.0652   1.0000   0.0339
 -12.500  -1.0420   0.02771   0.02210  -0.0588   1.0000   0.0348
 -12.000  -1.0308   0.02629   0.02056  -0.0524   1.0000   0.0360
 -11.500  -1.0167   0.02499   0.01910  -0.0460   1.0000   0.0373
 -11.000  -0.9983   0.02401   0.01796  -0.0400   1.0000   0.0386
 -10.500  -0.9837   0.02210   0.01592  -0.0337   1.0000   0.0404
 -10.000  -0.9547   0.02092   0.01470  -0.0298   0.9994   0.0424
