  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9738                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500   0.4180   0.20229   0.19801  -0.2274   0.9125   0.0786
 -24.000   0.4456   0.19927   0.19497  -0.2317   0.9109   0.0808
 -22.000   0.4627   0.18847   0.18426  -0.2309   0.9005   0.0888
 -21.500   0.3756   0.19744   0.19340  -0.2030   0.8898   0.0895
 -21.000   0.3925   0.19499   0.19096  -0.2043   0.8879   0.0928
 -20.000   0.3964   0.18451   0.18044  -0.2071   0.8847   0.0948
 -19.500   0.4064   0.17936   0.17527  -0.2092   0.8834   0.0933
 -18.000   0.1651   0.18265   0.17877  -0.1570   0.8605   0.0987
 -17.500   0.2122   0.17947   0.17559  -0.1629   0.8593   0.0998
 -17.000   0.2493   0.17551   0.17162  -0.1681   0.8582   0.1016
 -16.500   0.2036   0.15939   0.15539  -0.1734   0.8568   0.1103
 -16.000   0.0808   0.16780   0.16398  -0.1425   0.8397   0.1108
 -15.500   0.1223   0.16477   0.16096  -0.1468   0.8377   0.1121
 -15.000   0.1656   0.16086   0.15703  -0.1523   0.8362   0.1143
 -14.500   0.1064   0.14284   0.13890  -0.1580   0.8347   0.1251
 -14.000   0.1423   0.13878   0.13483  -0.1626   0.8334   0.1277
 -13.000  -0.4705   0.07223   0.06712  -0.1551   0.8111   0.1626
 -12.500  -0.4746   0.06552   0.06021  -0.1580   0.8089   0.1658
 -12.000  -0.4515   0.06111   0.05569  -0.1607   0.8073   0.1692
 -10.500  -0.4845   0.05064   0.04513  -0.1504   0.7837   0.1795
 -10.000  -0.4816   0.04594   0.04028  -0.1502   0.7817   0.1829
  -8.000  -0.4893   0.03549   0.02960  -0.1373   0.7362   0.1973
  -7.500  -0.4115   0.03344   0.02748  -0.1447   0.7333   0.2023
