  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4530                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3826   0.23157   0.22820  -0.0425   1.0000   0.0623
 -24.000  -0.3734   0.22953   0.22621  -0.0419   1.0000   0.0627
 -23.500  -0.3689   0.22697   0.22368  -0.0411   1.0000   0.0631
 -22.500  -0.3387   0.22143   0.21820  -0.0438   0.9989   0.0652
 -22.000  -0.3227   0.21149   0.20822  -0.0521   0.9967   0.0671
 -21.500  -0.3377   0.19499   0.19164  -0.0623   0.9942   0.0719
 -21.000  -0.2954   0.19184   0.18849  -0.0683   0.9917   0.0730
 -20.500  -0.2739   0.18351   0.18014  -0.0761   0.9894   0.0759
 -20.000  -0.2939   0.16719   0.16374  -0.0862   0.9875   0.0826
 -18.500  -0.7940   0.07082   0.06567  -0.1273   0.9824   0.1146
 -18.000  -0.7742   0.06648   0.06137  -0.1302   0.9762   0.1182
 -17.500  -0.7589   0.06035   0.05517  -0.1357   0.9715   0.1216
 -17.000  -0.7344   0.05476   0.04943  -0.1418   0.9675   0.1250
 -16.500  -0.7106   0.04962   0.04414  -0.1469   0.9629   0.1281
 -16.000  -0.6864   0.04576   0.04032  -0.1498   0.9557   0.1324
 -15.500  -0.6777   0.04174   0.03623  -0.1503   0.9433   0.1359
 -15.000  -0.6616   0.03794   0.03229  -0.1515   0.9325   0.1395
 -14.500  -0.6444   0.03499   0.02919  -0.1515   0.9203   0.1426
 -14.000  -0.6333   0.03191   0.02611  -0.1504   0.9065   0.1476
 -13.500  -0.6123   0.02936   0.02346  -0.1502   0.8930   0.1517
 -13.000  -0.5900   0.02718   0.02117  -0.1494   0.8804   0.1557
 -12.500  -0.5648   0.02515   0.01896  -0.1485   0.8663   0.1598
 -12.000  -0.5425   0.02321   0.01704  -0.1472   0.8535   0.1658
 -11.500  -0.5142   0.02171   0.01547  -0.1458   0.8399   0.1708
 -11.000  -0.4795   0.02057   0.01412  -0.1448   0.8238   0.1752
 -10.500  -0.4515   0.01933   0.01289  -0.1426   0.8134   0.1817
 -10.000  -0.4211   0.01829   0.01181  -0.1402   0.7997   0.1881
  -9.500  -0.3835   0.01764   0.01102  -0.1385   0.7852   0.1938
  -9.000  -0.3492   0.01696   0.01029  -0.1359   0.7738   0.1996
  -8.500  -0.3186   0.01623   0.00953  -0.1325   0.7601   0.2080
  -8.000  -0.2833   0.01587   0.00910  -0.1295   0.7468   0.2147
  -7.500  -0.2521   0.01566   0.00880  -0.1253   0.7349   0.2194
  -7.000  -0.2203   0.01516   0.00829  -0.1214   0.7213   0.2302
  -6.500  -0.1811   0.01495   0.00806  -0.1186   0.7093   0.2384
  -6.000  -0.1400   0.01482   0.00783  -0.1160   0.6974   0.2439
  -5.500  -0.1014   0.01443   0.00743  -0.1131   0.6840   0.2568
  -5.000  -0.0595   0.01428   0.00730  -0.1106   0.6729   0.2662
  -4.500  -0.0185   0.01416   0.00710  -0.1079   0.6611   0.2734
  -4.000   0.0224   0.01392   0.00685  -0.1052   0.6478   0.2874
  -3.500   0.0652   0.01385   0.00678  -0.1028   0.6375   0.2975
  -3.000   0.1026   0.01371   0.00662  -0.0993   0.6260   0.3077
  -2.500   0.1415   0.01359   0.00650  -0.0961   0.6131   0.3219
  -2.000   0.1812   0.01359   0.00648  -0.0931   0.6030   0.3322
  -1.500   0.2124   0.01347   0.00639  -0.0884   0.5925   0.3454
  -1.000   0.2516   0.01349   0.00640  -0.0853   0.5800   0.3601
  -0.500   0.3000   0.01367   0.00652  -0.0841   0.5694   0.3707
  -0.000   0.3395   0.01367   0.00664  -0.0813   0.5599   0.3898
   0.500   0.3809   0.01387   0.00681  -0.0788   0.5481   0.4045
   1.000   0.4303   0.01410   0.00699  -0.0780   0.5367   0.4207
   1.500   0.4712   0.01426   0.00730  -0.0756   0.5283   0.4401
   2.000   0.5142   0.01460   0.00757  -0.0736   0.5173   0.4528
   2.500   0.5619   0.01487   0.00787  -0.0727   0.5048   0.4791
   3.000   0.6017   0.01526   0.00835  -0.0704   0.4976   0.4957
   3.500   0.6433   0.01559   0.00878  -0.0685   0.4875   0.5221
   4.000   0.6880   0.01611   0.00922  -0.0672   0.4749   0.5430
   4.500   0.7278   0.01658   0.00989  -0.0652   0.4679   0.5727
   5.000   0.7680   0.01718   0.01054  -0.0634   0.4587   0.5960
   5.500   0.8065   0.01779   0.01124  -0.0613   0.4478   0.6340
   6.000   0.8484   0.01842   0.01200  -0.0599   0.4389   0.6728
   6.500   0.8843   0.01921   0.01299  -0.0577   0.4309   0.7157
   7.000   0.9193   0.02002   0.01396  -0.0553   0.4212   0.7723
   7.500   0.9552   0.02076   0.01488  -0.0526   0.4107   0.8512
   8.000   0.9822   0.02194   0.01635  -0.0488   0.4042   0.9529
   8.500   1.0318   0.02317   0.01756  -0.0503   0.3947   1.0000
   9.000   1.0638   0.02443   0.01866  -0.0482   0.3840   1.0000
   9.500   1.0938   0.02597   0.02024  -0.0463   0.3774   1.0000
  10.000   1.1247   0.02755   0.02183  -0.0447   0.3692   1.0000
  10.500   1.1500   0.02952   0.02370  -0.0426   0.3601   1.0000
  11.000   1.1822   0.03113   0.02530  -0.0412   0.3516   1.0000
  11.500   1.2090   0.03326   0.02749  -0.0397   0.3444   1.0000
  12.000   1.2313   0.03571   0.02989  -0.0379   0.3360   1.0000
  12.500   1.2609   0.03761   0.03171  -0.0366   0.3264   1.0000
  13.000   1.2792   0.04063   0.03485  -0.0351   0.3201   1.0000
  13.500   1.3011   0.04334   0.03756  -0.0337   0.3123   1.0000
  14.000   1.3261   0.04560   0.03970  -0.0325   0.3021   1.0000
  14.500   1.3380   0.04940   0.04364  -0.0310   0.2965   1.0000
  15.000   1.3561   0.05264   0.04694  -0.0300   0.2892   1.0000
  15.500   1.3677   0.05636   0.05058  -0.0287   0.2801   1.0000
  16.000   1.3851   0.05972   0.05402  -0.0279   0.2735   1.0000
  16.500   1.3909   0.06427   0.05868  -0.0269   0.2666   1.0000
  17.000   1.4028   0.06815   0.06251  -0.0261   0.2584   1.0000
  17.500   1.4165   0.07188   0.06628  -0.0256   0.2513   1.0000
  18.000   1.4172   0.07724   0.07177  -0.0251   0.2447   1.0000
  18.500   1.4240   0.08180   0.07630  -0.0248   0.2371   1.0000
  19.000   1.4325   0.08611   0.08065  -0.0245   0.2299   1.0000
  19.500   1.4319   0.09166   0.08634  -0.0246   0.2237   1.0000
  20.000   1.4314   0.09720   0.09187  -0.0248   0.2163   1.0000
  20.500   1.4448   0.10100   0.09567  -0.0251   0.2094   1.0000
  21.000   1.4321   0.10815   0.10300  -0.0258   0.2034   1.0000
  21.500   1.4383   0.11291   0.10775  -0.0267   0.1967   1.0000
  22.000   1.4508   0.11678   0.11161  -0.0275   0.1901   1.0000
  22.500   1.4358   0.12429   0.11929  -0.0291   0.1843   1.0000
  23.000   1.4384   0.12959   0.12460  -0.0307   0.1780   1.0000
  23.500   1.4490   0.13374   0.12874  -0.0321   0.1717   1.0000
  24.000   1.4387   0.14082   0.13598  -0.0345   0.1663   1.0000
  24.500   1.4395   0.14639   0.14156  -0.0368   0.1605   1.0000
  25.000   1.4566   0.14962   0.14476  -0.0385   0.1548   1.0000
