  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3821                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.6208   0.27270   0.26969   0.0052   1.0000   0.0378
 -24.000  -0.6108   0.26859   0.26558   0.0036   1.0000   0.0399
 -22.500  -0.3518   0.18797   0.18560  -0.0136   1.0000   0.0439
 -22.000  -0.3417   0.18512   0.18275  -0.0141   1.0000   0.0452
 -21.500  -0.3351   0.18126   0.17889  -0.0152   1.0000   0.0480
 -21.000  -0.5920   0.22570   0.22268  -0.0107   1.0000   0.0444
 -20.500  -0.5998   0.21510   0.21207  -0.0140   1.0000   0.0447
 -20.000  -0.5950   0.20901   0.20597  -0.0159   1.0000   0.0461
 -19.500  -1.0773   0.10314   0.09855  -0.0643   1.0000   0.0601
 -19.000  -1.0852   0.09692   0.09231  -0.0656   1.0000   0.0621
 -18.500  -1.0996   0.08955   0.08483  -0.0675   1.0000   0.0638
 -18.000  -1.1141   0.08236   0.07751  -0.0691   1.0000   0.0655
 -17.500  -1.1257   0.07578   0.07076  -0.0702   1.0000   0.0671
 -17.000  -1.1359   0.06955   0.06435  -0.0710   1.0000   0.0683
 -16.500  -1.1487   0.06382   0.05855  -0.0705   1.0000   0.0707
 -16.000  -1.1629   0.05792   0.05259  -0.0702   1.0000   0.0727
 -15.500  -1.1738   0.05263   0.04719  -0.0694   1.0000   0.0747
 -15.000  -1.1824   0.04792   0.04235  -0.0680   1.0000   0.0768
 -14.500  -1.1875   0.04379   0.03806  -0.0660   1.0000   0.0787
 -14.000  -1.2012   0.03941   0.03357  -0.0629   1.0000   0.0812
 -13.500  -1.2176   0.03535   0.02945  -0.0588   1.0000   0.0839
 -13.000  -1.2326   0.03207   0.02608  -0.0534   1.0000   0.0862
 -12.500  -1.2594   0.02922   0.02310  -0.0451   1.0000   0.0881
 -11.500  -1.1706   0.02564   0.01938  -0.0498   0.9913   0.0980
 -11.000  -1.0873   0.02500   0.01864  -0.0568   0.9783   0.1045
 -10.500  -1.0176   0.02374   0.01742  -0.0620   0.9715   0.1133
 -10.000  -0.9359   0.02356   0.01717  -0.0684   0.9679   0.1213
  -9.500  -0.8885   0.02198   0.01567  -0.0683   0.9557   0.1313
  -9.000  -0.8182   0.02130   0.01495  -0.0721   0.9504   0.1412
  -8.500  -0.7393   0.02072   0.01443  -0.0776   0.9471   0.1543
  -8.000  -0.6577   0.02027   0.01406  -0.0836   0.9449   0.1694
  -7.500  -0.6163   0.01927   0.01302  -0.0811   0.9310   0.1795
  -7.000  -0.5414   0.01851   0.01239  -0.0855   0.9266   0.1978
  -6.500  -0.4613   0.01785   0.01181  -0.0908   0.9238   0.2168
  -6.000  -0.3793   0.01729   0.01129  -0.0962   0.9214   0.2355
  -5.500  -0.3350   0.01654   0.01062  -0.0940   0.9070   0.2526
  -5.000  -0.2589   0.01574   0.00993  -0.0981   0.9021   0.2747
  -4.500  -0.1794   0.01499   0.00922  -0.1027   0.8990   0.2960
  -4.000  -0.1053   0.01424   0.00854  -0.1061   0.8940   0.3169
  -3.500  -0.0548   0.01354   0.00798  -0.1049   0.8775   0.3398
  -3.000   0.0221   0.01257   0.00707  -0.1086   0.8721   0.3628
  -2.500   0.0670   0.01212   0.00667  -0.1060   0.8466   0.3827
  -2.000   0.1345   0.01123   0.00587  -0.1078   0.8195   0.4080
  -1.500   0.2371   0.00999   0.00454  -0.1165   0.7947   0.4353
  -1.000   0.3268   0.00964   0.00395  -0.1231   0.7537   0.4590
  -0.500   0.3854   0.00976   0.00401  -0.1236   0.7151   0.4856
  -0.000   0.4381   0.00998   0.00412  -0.1228   0.6811   0.5078
   0.500   0.4881   0.01028   0.00430  -0.1214   0.6485   0.5298
   1.000   0.5377   0.01050   0.00453  -0.1200   0.6202   0.5547
   1.500   0.5877   0.01078   0.00475  -0.1186   0.5929   0.5775
   2.000   0.6372   0.01109   0.00504  -0.1172   0.5672   0.6013
   2.500   0.6850   0.01147   0.00536  -0.1155   0.5398   0.6252
   3.000   0.7338   0.01184   0.00567  -0.1140   0.5163   0.6458
   3.500   0.7817   0.01220   0.00610  -0.1123   0.4932   0.6712
   4.000   0.8279   0.01270   0.00650  -0.1103   0.4687   0.6914
   4.500   0.8747   0.01316   0.00696  -0.1084   0.4467   0.7138
   5.000   0.9218   0.01364   0.00744  -0.1067   0.4253   0.7321
   5.500   0.9644   0.01431   0.00803  -0.1041   0.4019   0.7510
   6.000   1.0099   0.01484   0.00857  -0.1021   0.3823   0.7665
   6.500   1.0513   0.01553   0.00925  -0.0993   0.3623   0.7822
   7.000   1.0908   0.01637   0.00996  -0.0965   0.3397   0.7957
   7.500   1.1334   0.01695   0.01060  -0.0941   0.3227   0.8088
   8.000   1.1724   0.01782   0.01141  -0.0912   0.3031   0.8221
   8.500   1.2087   0.01866   0.01221  -0.0881   0.2843   0.8342
   9.000   1.2458   0.01952   0.01310  -0.0851   0.2676   0.8473
   9.500   1.2784   0.02065   0.01415  -0.0816   0.2485   0.8587
  10.000   1.3134   0.02156   0.01511  -0.0785   0.2340   0.8721
  11.000   1.3713   0.02418   0.01771  -0.0712   0.2034   0.8986
  12.000   1.4183   0.02741   0.02100  -0.0631   0.1772   0.9344
  12.500   1.4415   0.02904   0.02275  -0.0595   0.1670   1.0000
  13.000   1.4623   0.03178   0.02543  -0.0569   0.1547   1.0000
  13.500   1.4890   0.03418   0.02791  -0.0550   0.1459   1.0000
  14.000   1.5014   0.03777   0.03147  -0.0523   0.1357   1.0000
  14.500   1.5217   0.04093   0.03473  -0.0506   0.1288   1.0000
  15.000   1.5317   0.04511   0.03894  -0.0487   0.1213   1.0000
  15.500   1.5397   0.04964   0.04355  -0.0470   0.1146   1.0000
  16.000   1.5494   0.05411   0.04813  -0.0459   0.1088   1.0000
  16.500   1.5436   0.06034   0.05440  -0.0448   0.1029   1.0000
  17.000   1.5495   0.06550   0.05971  -0.0442   0.0988   1.0000
  17.500   1.5508   0.07131   0.06565  -0.0441   0.0945   1.0000
  18.000   1.5394   0.07870   0.07309  -0.0443   0.0900   1.0000
  18.500   1.5334   0.08555   0.08008  -0.0448   0.0864   1.0000
  19.000   1.5303   0.09228   0.08699  -0.0458   0.0831   1.0000
  19.500   1.5214   0.09978   0.09460  -0.0473   0.0799   1.0000
  20.000   1.5096   0.10738   0.10222  -0.0487   0.0759   1.0000
  20.500   1.5051   0.11451   0.10955  -0.0509   0.0740   1.0000
  21.000   1.5007   0.12163   0.11682  -0.0532   0.0714   1.0000
  21.500   1.4941   0.12908   0.12437  -0.0561   0.0687   1.0000
  22.000   1.4895   0.13588   0.13116  -0.0587   0.0653   1.0000
  22.500   1.4858   0.14316   0.13864  -0.0622   0.0636   1.0000
  23.000   1.4795   0.15083   0.14647  -0.0662   0.0616   1.0000
  23.500   1.4780   0.15764   0.15338  -0.0699   0.0595   1.0000
  24.000   1.4749   0.16466   0.16045  -0.0741   0.0574   1.0000
  24.500   1.4783   0.17037   0.16623  -0.0775   0.0552   1.0000
  25.000   1.4682   0.17914   0.17521  -0.0834   0.0537   1.0000
