  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5437                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.1245   0.23436   0.23101  -0.0667   0.9885   0.0759
 -24.500  -0.0809   0.23001   0.22666  -0.0748   0.9863   0.0775
 -22.500  -0.0390   0.18795   0.18440  -0.1082   0.9737   0.0838
 -22.000   0.0069   0.18557   0.18204  -0.1135   0.9671   0.0847
 -21.500   0.0528   0.18332   0.17981  -0.1184   0.9595   0.0857
 -21.000   0.0918   0.17995   0.17643  -0.1233   0.9497   0.0875
 -20.000  -0.0332   0.14384   0.14006  -0.1333   0.9309   0.1044
 -19.500  -0.0002   0.14189   0.13805  -0.1349   0.9157   0.1054
 -19.000   0.0337   0.14045   0.13662  -0.1364   0.9029   0.1063
 -18.500   0.0645   0.13837   0.13447  -0.1378   0.8862   0.1075
