  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3328                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.4119   0.23924   0.23593  -0.0187   1.0000   0.0565
 -23.500  -0.3932   0.23467   0.23137  -0.0224   1.0000   0.0591
 -22.500  -0.3985   0.21416   0.21083  -0.0340   1.0000   0.0626
 -22.000  -0.3744   0.21079   0.20747  -0.0362   1.0000   0.0632
 -21.500  -0.3506   0.20772   0.20443  -0.0382   1.0000   0.0640
 -20.500  -0.4500   0.16775   0.16430  -0.0541   1.0000   0.0698
 -20.000  -0.3948   0.17295   0.16959  -0.0522   1.0000   0.0680
 -18.500  -0.9791   0.06671   0.06127  -0.0921   1.0000   0.0905
 -18.000  -0.9895   0.06239   0.05680  -0.0906   1.0000   0.0916
 -17.500  -1.0006   0.05905   0.05348  -0.0871   1.0000   0.0943
 -17.000  -1.0092   0.05567   0.05009  -0.0844   0.9997   0.0962
 -16.500  -0.9790   0.05091   0.04525  -0.0891   0.9962   0.0988
 -16.000  -0.9418   0.04679   0.04102  -0.0939   0.9918   0.1015
 -15.500  -0.9004   0.04298   0.03704  -0.0991   0.9880   0.1036
 -15.000  -0.8601   0.03929   0.03340  -0.1036   0.9851   0.1083
 -14.500  -0.8234   0.03618   0.03026  -0.1063   0.9773   0.1116
 -14.000  -0.7762   0.03333   0.02732  -0.1103   0.9698   0.1151
 -13.500  -0.7287   0.03083   0.02473  -0.1134   0.9617   0.1185
 -13.000  -0.7030   0.02833   0.02226  -0.1128   0.9459   0.1232
 -12.500  -0.6709   0.02642   0.02028  -0.1119   0.9289   0.1274
 -12.000  -0.6433   0.02485   0.01861  -0.1097   0.9093   0.1310
 -11.500  -0.6149   0.02323   0.01689  -0.1075   0.8896   0.1356
 -11.000  -0.5889   0.02168   0.01530  -0.1049   0.8683   0.1408
 -10.500  -0.5537   0.02062   0.01413  -0.1030   0.8469   0.1460
 -10.000  -0.5180   0.01965   0.01296  -0.1009   0.8216   0.1505
  -9.500  -0.4878   0.01844   0.01178  -0.0982   0.8012   0.1580
  -9.000  -0.4506   0.01769   0.01088  -0.0960   0.7787   0.1644
  -8.500  -0.4097   0.01706   0.01017  -0.0942   0.7606   0.1702
  -8.000  -0.3776   0.01623   0.00928  -0.0911   0.7387   0.1798
  -7.500  -0.3369   0.01572   0.00873  -0.0889   0.7203   0.1875
  -7.000  -0.2996   0.01521   0.00809  -0.0861   0.6987   0.1967
  -6.500  -0.2643   0.01469   0.00759  -0.0827   0.6791   0.2076
  -6.000  -0.2248   0.01452   0.00727  -0.0798   0.6586   0.2152
  -5.500  -0.1986   0.01409   0.00687  -0.0745   0.6406   0.2299
  -5.000  -0.1608   0.01395   0.00663  -0.0711   0.6208   0.2416
  -4.500  -0.1254   0.01360   0.00631  -0.0673   0.6034   0.2585
  -4.000  -0.0866   0.01349   0.00610  -0.0641   0.5837   0.2739
  -3.500  -0.0517   0.01311   0.00583  -0.0602   0.5674   0.3006
  -3.000  -0.0188   0.01288   0.00564  -0.0558   0.5473   0.3378
  -2.500   0.0144   0.01250   0.00550  -0.0515   0.5315   0.3926
  -2.000   0.0486   0.01245   0.00548  -0.0473   0.5120   0.4367
  -1.500   0.0890   0.01233   0.00547  -0.0442   0.4990   0.4724
  -1.000   0.1259   0.01247   0.00551  -0.0405   0.4811   0.4983
  -0.500   0.1654   0.01246   0.00559  -0.0373   0.4695   0.5247
  -0.000   0.2018   0.01254   0.00565  -0.0335   0.4559   0.5475
   0.500   0.2430   0.01281   0.00587  -0.0308   0.4422   0.5690
   1.000   0.2889   0.01289   0.00605  -0.0290   0.4345   0.5925
   1.500   0.3345   0.01315   0.00629  -0.0272   0.4251   0.6132
   2.000   0.3786   0.01351   0.00664  -0.0253   0.4132   0.6380
   2.500   0.4270   0.01379   0.00695  -0.0242   0.4074   0.6594
   3.000   0.4738   0.01397   0.00730  -0.0228   0.4019   0.6896
   3.500   0.5207   0.01427   0.00766  -0.0215   0.3958   0.7168
