  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9318                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3096   0.26120   0.25831  -0.0247   1.0000   0.0148
 -24.000  -0.2925   0.25602   0.25314  -0.0284   1.0000   0.0151
 -23.500  -0.2767   0.25113   0.24827  -0.0319   1.0000   0.0152
 -23.000  -0.2627   0.24654   0.24370  -0.0349   1.0000   0.0153
 -22.500  -0.2511   0.24232   0.23952  -0.0374   1.0000   0.0154
 -21.000  -0.2235   0.22894   0.22627  -0.0389   1.0000   0.0159
 -20.500  -0.2198   0.22636   0.22375  -0.0377   1.0000   0.0163
 -20.000  -0.2194   0.22407   0.22153  -0.0358   1.0000   0.0168
 -19.500  -0.1896   0.21720   0.21465  -0.0427   0.9981   0.0177
 -19.000  -0.1582   0.20992   0.20736  -0.0502   0.9955   0.0187
 -18.500  -0.1262   0.20235   0.19977  -0.0581   0.9929   0.0197
 -18.000  -0.0952   0.19509   0.19249  -0.0667   0.9906   0.0200
 -17.500  -0.0642   0.18771   0.18510  -0.0754   0.9888   0.0201
 -17.000  -0.0409   0.18091   0.17830  -0.0819   0.9836   0.0202
 -16.500  -0.0082   0.17179   0.16918  -0.0872   0.9797   0.0204
 -16.000   0.0258   0.16483   0.16222  -0.0934   0.9761   0.0209
 -15.500   0.0585   0.15813   0.15550  -0.0999   0.9712   0.0217
 -15.000   0.0817   0.15214   0.14951  -0.1037   0.9599   0.0230
 -14.500   0.1013   0.14590   0.14323  -0.1078   0.9471   0.0250
 -14.000   0.1100   0.14106   0.13836  -0.1107   0.9307   0.0253
 -13.500   0.1196   0.13600   0.13325  -0.1134   0.9154   0.0254
 -13.000   0.1402   0.12893   0.12612  -0.1136   0.8981   0.0257
 -12.500   0.1605   0.12404   0.12118  -0.1144   0.8808   0.0262
 -12.000   0.1782   0.11939   0.11642  -0.1156   0.8620   0.0268
 -11.500   0.1960   0.11457   0.11155  -0.1174   0.8437   0.0276
 -11.000   0.2129   0.10965   0.10653  -0.1193   0.8250   0.0288
 -10.500   0.2226   0.10446   0.10123  -0.1231   0.8050   0.0309
  -9.500   0.2523   0.09306   0.08966  -0.1269   0.7658   0.0319
  -9.000   0.2741   0.08901   0.08549  -0.1279   0.7429   0.0327
  -8.500   0.2933   0.08476   0.08116  -0.1297   0.7213   0.0341
  -8.000   0.3068   0.07993   0.07624  -0.1333   0.7000   0.0369
  -7.500   0.3082   0.07444   0.07065  -0.1401   0.6782   0.0375
  -7.000   0.3240   0.06894   0.06510  -0.1399   0.6554   0.0382
  -6.500   0.3444   0.06544   0.06150  -0.1402   0.6304   0.0389
  -6.000   0.3664   0.06142   0.05736  -0.1433   0.6044   0.0401
  -5.000   0.4188   0.04739   0.04287  -0.1600   0.5531   0.0457
  -4.500   0.4474   0.04493   0.04021  -0.1590   0.5208   0.0469
  -4.000   0.4796   0.04131   0.03630  -0.1598   0.4900   0.0500
  -3.500   0.5148   0.03038   0.02462  -0.1634   0.4682   0.0464
  -3.000   0.5553   0.01759   0.01009  -0.1645   0.4520   0.0472
  -2.500   0.5941   0.01743   0.00966  -0.1614   0.4317   0.0502
  -2.000   0.6379   0.01677   0.00866  -0.1592   0.4199   0.0533
  -1.500   0.6788   0.01660   0.00834  -0.1567   0.4083   0.0566
