  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5718                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.5514   0.27740   0.27457  -0.0106   0.9994   0.0249
 -24.000  -0.5288   0.27176   0.26891  -0.0163   0.9983   0.0258
 -23.500  -0.5074   0.26543   0.26256  -0.0221   0.9969   0.0276
 -22.500  -0.4738   0.24825   0.24535  -0.0353   0.9937   0.0301
 -22.000  -0.4476   0.24323   0.24031  -0.0404   0.9923   0.0308
 -21.500  -0.4217   0.23742   0.23447  -0.0464   0.9911   0.0320
 -19.500  -0.3495   0.21009   0.20709  -0.0661   0.9848   0.0381
 -19.000  -0.3346   0.20462   0.20161  -0.0688   0.9819   0.0402
 -18.000  -0.6163   0.11866   0.11522  -0.1019   0.9786   0.0428
 -17.500  -0.4964   0.13260   0.12938  -0.0969   0.9764   0.0431
 -17.000  -0.4299   0.13710   0.13393  -0.0971   0.9748   0.0434
 -16.500  -0.3861   0.13700   0.13384  -0.0996   0.9734   0.0440
 -16.000  -0.3509   0.13498   0.13182  -0.1028   0.9722   0.0449
 -15.000  -0.7946   0.05167   0.04685  -0.1411   0.9605   0.0496
 -14.500  -0.8026   0.04655   0.04154  -0.1423   0.9553   0.0506
 -14.000  -0.7991   0.04170   0.03652  -0.1446   0.9517   0.0521
 -13.500  -0.7864   0.03744   0.03220  -0.1477   0.9488   0.0540
 -12.500  -0.8659   0.03223   0.02677  -0.1308   0.9305   0.0555
 -12.000  -0.8250   0.02986   0.02423  -0.1344   0.9278   0.0581
 -11.500  -0.7748   0.02820   0.02239  -0.1374   0.9261   0.0609
 -11.000  -0.7220   0.02659   0.02076  -0.1404   0.9247   0.0650
 -10.500  -0.6652   0.02594   0.02000  -0.1428   0.9235   0.0688
 -10.000  -0.6512   0.02537   0.01932  -0.1369   0.9183   0.0714
  -9.500  -0.6186   0.02460   0.01857  -0.1347   0.9146   0.0763
  -9.000  -0.5703   0.02424   0.01811  -0.1345   0.9112   0.0811
  -8.500  -0.5057   0.02323   0.01712  -0.1375   0.9075   0.0886
  -8.000  -0.4372   0.02277   0.01656  -0.1406   0.9047   0.0952
  -7.500  -0.3641   0.02196   0.01581  -0.1450   0.9026   0.1070
  -7.000  -0.2877   0.02128   0.01514  -0.1496   0.9010   0.1191
  -6.500  -0.2119   0.02081   0.01468  -0.1539   0.8993   0.1332
  -5.500  -0.1258   0.02058   0.01455  -0.1504   0.8846   0.1615
  -5.000  -0.0568   0.02010   0.01411  -0.1532   0.8809   0.1811
  -4.500   0.0172   0.01956   0.01363  -0.1569   0.8784   0.2038
  -4.000   0.0938   0.01893   0.01306  -0.1609   0.8762   0.2286
  -3.500   0.1713   0.01828   0.01249  -0.1651   0.8744   0.2551
  -3.000   0.2504   0.01758   0.01187  -0.1695   0.8728   0.2837
  -2.000   0.3501   0.01719   0.01171  -0.1673   0.8546   0.3390
  -1.500   0.4274   0.01623   0.01085  -0.1710   0.8519   0.3705
  -1.000   0.5062   0.01514   0.00986  -0.1750   0.8499   0.4025
  -0.500   0.5866   0.01391   0.00872  -0.1792   0.8482   0.4347
  -0.000   0.6722   0.01264   0.00755  -0.1845   0.8459   0.4677
   0.500   0.6970   0.01292   0.00790  -0.1779   0.8273   0.4907
   1.000   0.7784   0.01165   0.00671  -0.1822   0.8208   0.5236
   1.500   0.8182   0.01160   0.00678  -0.1785   0.7967   0.5520
   2.000   0.8822   0.01097   0.00614  -0.1794   0.7647   0.5804
   2.500   0.9453   0.01068   0.00552  -0.1801   0.6989   0.6069
   3.000   0.9874   0.01135   0.00592  -0.1771   0.6505   0.6317
   3.500   1.0251   0.01209   0.00654  -0.1734   0.6137   0.6535
   4.000   1.0616   0.01288   0.00719  -0.1696   0.5813   0.6738
   4.500   1.0982   0.01364   0.00791  -0.1659   0.5517   0.6928
   5.000   1.1367   0.01439   0.00858  -0.1626   0.5233   0.7100
   5.500   1.1745   0.01516   0.00932  -0.1593   0.4958   0.7265
   6.000   1.2103   0.01604   0.01012  -0.1558   0.4685   0.7423
   6.500   1.2462   0.01694   0.01096  -0.1523   0.4414   0.7579
   7.000   1.2819   0.01788   0.01183  -0.1490   0.4139   0.7735
   8.000   1.3505   0.01994   0.01380  -0.1421   0.3605   0.8064
   8.500   1.3855   0.02102   0.01485  -0.1390   0.3347   0.8243
   9.000   1.4186   0.02214   0.01599  -0.1356   0.3091   0.8503
   9.500   1.4414   0.02319   0.01715  -0.1303   0.2850   1.0000
  10.000   1.4721   0.02481   0.01866  -0.1272   0.2597   1.0000
  10.500   1.5011   0.02656   0.02027  -0.1238   0.2347   1.0000
  11.000   1.5252   0.02862   0.02222  -0.1199   0.2108   1.0000
  11.500   1.5506   0.03066   0.02418  -0.1164   0.1896   1.0000
  12.000   1.5749   0.03279   0.02628  -0.1129   0.1711   1.0000
  12.500   1.5945   0.03533   0.02878  -0.1090   0.1538   1.0000
  13.000   1.6123   0.03812   0.03154  -0.1053   0.1379   1.0000
  13.500   1.6252   0.04142   0.03480  -0.1013   0.1245   1.0000
  14.000   1.6420   0.04453   0.03796  -0.0981   0.1138   1.0000
  14.500   1.6492   0.04856   0.04201  -0.0944   0.1034   1.0000
  15.000   1.6603   0.05250   0.04604  -0.0916   0.0958   1.0000
  15.500   1.6610   0.05770   0.05129  -0.0886   0.0885   1.0000
  16.000   1.6693   0.06231   0.05603  -0.0866   0.0830   1.0000
  16.500   1.6620   0.06878   0.06257  -0.0846   0.0771   1.0000
  17.000   1.6655   0.07420   0.06816  -0.0833   0.0731   1.0000
  17.500   1.6626   0.08053   0.07462  -0.0824   0.0692   1.0000
  18.000   1.6466   0.08862   0.08280  -0.0819   0.0652   1.0000
  18.500   1.6442   0.09514   0.08952  -0.0819   0.0627   1.0000
  19.000   1.6406   0.10183   0.09639  -0.0823   0.0599   1.0000
  19.500   1.6295   0.10963   0.10430  -0.0833   0.0571   1.0000
  20.000   1.6145   0.11798   0.11274  -0.0848   0.0542   1.0000
  20.500   1.6111   0.12504   0.12000  -0.0867   0.0524   1.0000
  21.000   1.6067   0.13222   0.12735  -0.0889   0.0504   1.0000
  21.500   1.6005   0.13967   0.13490  -0.0916   0.0484   1.0000
  22.000   1.5917   0.14719   0.14248  -0.0945   0.0460   1.0000
  22.500   1.5907   0.15386   0.14933  -0.0975   0.0447   1.0000
  23.000   1.5863   0.16134   0.15700  -0.1013   0.0433   1.0000
  23.500   1.5835   0.16857   0.16437  -0.1054   0.0417   1.0000
  24.000   1.5800   0.17595   0.17184  -0.1098   0.0401   1.0000
  24.500   1.5835   0.18136   0.17723  -0.1129   0.0380   1.0000
  25.000   1.5760   0.18990   0.18601  -0.1187   0.0372   1.0000
