     1.000000    0.000630
     0.990523    0.004295
     0.970466    0.011837
     0.949487    0.019414
     0.928398    0.026713
     0.907215    0.033724
     0.885942    0.040442
     0.864583    0.046864
     0.843140    0.052986
     0.821618    0.058803
     0.800019    0.064311
     0.778349    0.069506
     0.756609    0.074385
     0.734805    0.078942
     0.712941    0.083174
     0.691021    0.087077
     0.669050    0.090646
     0.647031    0.093878
     0.624971    0.096768
     0.602874    0.099312
     0.580744    0.101506
     0.558589    0.103346
     0.536412    0.104827
     0.514220    0.105946
     0.492019    0.106698
     0.469814    0.107080
     0.447613    0.107086
     0.425422    0.106714
     0.403247    0.105958
     0.381097    0.104815
     0.358977    0.103280
     0.336898    0.101348
     0.314866    0.099016
     0.292891    0.096277
     0.270982    0.093127
     0.249151    0.089559
     0.227408    0.085568
     0.205766    0.081144
     0.184241    0.076280
     0.162853    0.070964
     0.141623    0.065182
     0.120584    0.058915
     0.099781    0.052139
     0.079286    0.044821
     0.059227    0.036915
     0.039881    0.028371
     0.022161    0.019305
     0.009508    0.011330
     0.003530    0.006283
     0.000894    0.002915
     0.000006    0.000226
     0.000759   -0.002182
     0.003491   -0.004016
     0.008571   -0.005195
     0.018697   -0.005565
     0.036487   -0.004248
     0.057621   -0.001492
     0.079518    0.001937
     0.101708    0.005680
     0.124054    0.009558
     0.146443    0.013458
     0.168780    0.017301
     0.191080    0.021047
     0.213359    0.024667
     0.235630    0.028140
     0.257899    0.031447
     0.280172    0.034572
     0.302452    0.037504
     0.324742    0.040230
     0.347042    0.042741
     0.369354    0.045027
     0.391676    0.047080
     0.414009    0.048894
     0.436352    0.050462
     0.458702    0.051778
     0.481058    0.052837
     0.503419    0.053635
     0.525781    0.054166
     0.548144    0.054428
     0.570503    0.054418
     0.592857    0.054133
     0.615203    0.053570
     0.637538    0.052729
     0.659858    0.051608
     0.682162    0.050205
     0.704446    0.048522
     0.726706    0.046558
     0.748941    0.044312
     0.771146    0.041788
     0.793320    0.038984
     0.815460    0.035904
     0.837562    0.032548
     0.859624    0.028920
     0.881643    0.025022
     0.903618    0.020857
     0.925545    0.016427
     0.947423    0.011737
     0.969234    0.006794
     0.990128    0.001809
     1.000000   -0.000630
