  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1714                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.8099   0.28185   0.27907   0.0620   1.0000   0.0193
 -23.500  -0.7922   0.27733   0.27453   0.0585   1.0000   0.0199
 -23.000  -0.7753   0.27210   0.26930   0.0546   1.0000   0.0209
 -22.500  -0.7599   0.26523   0.26242   0.0499   1.0000   0.0231
 -22.000  -0.7534   0.25533   0.25253   0.0414   1.0000   0.0241
 -21.500  -0.7363   0.24795   0.24514   0.0393   1.0000   0.0248
 -21.000  -0.7176   0.24313   0.24031   0.0366   1.0000   0.0255
 -20.500  -0.7007   0.23752   0.23468   0.0331   1.0000   0.0266
 -20.000  -0.6862   0.23051   0.22767   0.0289   1.0000   0.0289
 -19.500  -0.3391   0.13880   0.13641  -0.0158   1.0000   0.0328
 -19.000  -0.3273   0.13362   0.13123  -0.0182   1.0000   0.0355
 -18.500  -0.3342   0.12644   0.12404  -0.0236   1.0000   0.0379
 -17.500  -1.0420   0.09116   0.08734  -0.0398   1.0000   0.0278
 -17.000  -1.0748   0.07824   0.07414  -0.0471   1.0000   0.0283
 -16.500  -1.0988   0.06760   0.06322  -0.0528   1.0000   0.0288
 -16.000  -1.1147   0.05878   0.05415  -0.0572   1.0000   0.0294
 -15.500  -1.1236   0.05140   0.04650  -0.0604   1.0000   0.0299
 -15.000  -1.1241   0.04538   0.04023  -0.0627   1.0000   0.0304
 -14.500  -1.1347   0.03881   0.03341  -0.0632   1.0000   0.0315
 -14.000  -1.1305   0.03425   0.02871  -0.0632   1.0000   0.0327
 -13.500  -1.1189   0.03090   0.02522  -0.0623   1.0000   0.0340
 -13.000  -1.1058   0.02824   0.02242  -0.0600   1.0000   0.0354
 -12.500  -1.0955   0.02624   0.02025  -0.0555   1.0000   0.0368
 -12.000  -1.0913   0.02505   0.01892  -0.0481   1.0000   0.0378
 -11.500  -1.0919   0.02284   0.01662  -0.0401   1.0000   0.0401
 -11.000  -1.0741   0.02163   0.01536  -0.0344   1.0000   0.0424
 -10.500  -1.0495   0.02057   0.01420  -0.0296   1.0000   0.0449
 -10.000  -1.0196   0.01968   0.01317  -0.0255   1.0000   0.0471
  -9.500  -0.9941   0.01808   0.01155  -0.0210   1.0000   0.0517
  -9.000  -0.9570   0.01737   0.01076  -0.0181   1.0000   0.0562
  -8.500  -0.9206   0.01627   0.00962  -0.0152   1.0000   0.0622
  -8.000  -0.8580   0.01557   0.00887  -0.0173   0.9968   0.0697
  -7.500  -0.7911   0.01462   0.00798  -0.0205   0.9924   0.0828
  -7.000  -0.7196   0.01386   0.00727  -0.0244   0.9891   0.0997
