  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4720                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.5537   0.26805   0.26502  -0.0173   1.0000   0.0336
 -24.500  -0.5475   0.26223   0.25922  -0.0177   1.0000   0.0340
 -24.000  -0.5351   0.25977   0.25678  -0.0172   1.0000   0.0344
 -23.500  -0.5251   0.25742   0.25446  -0.0170   1.0000   0.0352
 -23.000  -0.5173   0.25436   0.25140  -0.0172   1.0000   0.0367
 -21.000  -0.4833   0.23135   0.22842  -0.0265   0.9985   0.0423
 -20.500  -0.4607   0.22571   0.22277  -0.0314   0.9970   0.0446
 -20.000  -0.8521   0.12534   0.12161  -0.0733   0.9969   0.0500
 -19.500  -0.8739   0.11377   0.10987  -0.0805   0.9955   0.0514
 -19.000  -0.8957   0.10206   0.09795  -0.0881   0.9938   0.0528
 -18.500  -0.9131   0.09114   0.08680  -0.0956   0.9920   0.0543
 -18.000  -0.9256   0.08126   0.07666  -0.1027   0.9904   0.0555
 -17.500  -0.9239   0.07411   0.06938  -0.1078   0.9890   0.0574
 -17.000  -0.9171   0.06749   0.06269  -0.1133   0.9878   0.0593
 -16.500  -0.9242   0.06135   0.05643  -0.1152   0.9839   0.0608
 -16.000  -0.9283   0.05562   0.05057  -0.1171   0.9793   0.0624
 -15.500  -0.9244   0.05025   0.04502  -0.1201   0.9755   0.0641
 -15.000  -0.9139   0.04538   0.03997  -0.1233   0.9723   0.0658
 -14.500  -0.9001   0.04055   0.03510  -0.1271   0.9694   0.0687
 -14.000  -0.8700   0.03671   0.03115  -0.1321   0.9670   0.0717
 -13.500  -0.9026   0.03412   0.02846  -0.1236   0.9566   0.0731
 -13.000  -0.8947   0.03156   0.02574  -0.1220   0.9507   0.0751
 -12.500  -0.8892   0.02846   0.02255  -0.1212   0.9458   0.0784
 -12.000  -0.8489   0.02666   0.02068  -0.1239   0.9429   0.0824
 -11.500  -0.8836   0.02576   0.01968  -0.1099   0.9314   0.0840
 -11.000  -0.8449   0.02491   0.01870  -0.1087   0.9275   0.0876
 -10.500  -0.7992   0.02364   0.01747  -0.1092   0.9246   0.0942
 -10.000  -0.7387   0.02300   0.01673  -0.1113   0.9224   0.0996
  -9.500  -0.6677   0.02177   0.01555  -0.1157   0.9200   0.1087
  -9.000  -0.5935   0.02117   0.01489  -0.1201   0.9179   0.1176
  -8.500  -0.5841   0.02067   0.01442  -0.1123   0.9065   0.1244
  -8.000  -0.5255   0.02016   0.01385  -0.1133   0.9018   0.1333
  -7.500  -0.4587   0.01942   0.01319  -0.1162   0.8986   0.1470
  -7.000  -0.3868   0.01866   0.01248  -0.1197   0.8961   0.1615
  -6.500  -0.3135   0.01803   0.01187  -0.1234   0.8940   0.1771
  -6.000  -0.2366   0.01740   0.01129  -0.1277   0.8922   0.1942
  -5.500  -0.1589   0.01682   0.01081  -0.1322   0.8904   0.2158
  -5.000  -0.1430   0.01685   0.01086  -0.1247   0.8753   0.2290
  -4.500  -0.0710   0.01617   0.01023  -0.1278   0.8716   0.2488
  -4.000   0.0048   0.01531   0.00949  -0.1316   0.8691   0.2748
  -3.500   0.0844   0.01433   0.00861  -0.1359   0.8673   0.3005
  -3.000   0.1659   0.01340   0.00776  -0.1407   0.8658   0.3261
  -2.500   0.2552   0.01254   0.00695  -0.1471   0.8637   0.3529
  -2.000   0.2721   0.01253   0.00705  -0.1389   0.8465   0.3726
  -1.500   0.3529   0.01153   0.00613  -0.1433   0.8417   0.4007
  -1.000   0.4433   0.01064   0.00529  -0.1499   0.8363   0.4293
  -0.500   0.4717   0.01053   0.00523  -0.1437   0.8150   0.4492
  -0.000   0.5315   0.01011   0.00489  -0.1440   0.7938   0.4776
   0.500   0.5939   0.00975   0.00448  -0.1448   0.7592   0.5034
   1.000   0.6537   0.00973   0.00419  -0.1451   0.7066   0.5285
   1.500   0.7012   0.01010   0.00441  -0.1432   0.6650   0.5549
   2.000   0.7459   0.01055   0.00477  -0.1408   0.6314   0.5798
   2.500   0.7903   0.01103   0.00515  -0.1384   0.6029   0.6021
   3.000   0.8323   0.01152   0.00563  -0.1356   0.5756   0.6282
   3.500   0.8739   0.01209   0.00611  -0.1328   0.5488   0.6496
   4.000   0.9167   0.01264   0.00661  -0.1302   0.5244   0.6717
   4.500   0.9601   0.01315   0.00714  -0.1278   0.5012   0.6909
   5.000   1.0000   0.01386   0.00775  -0.1249   0.4777   0.7092
   5.500   1.0396   0.01451   0.00837  -0.1220   0.4537   0.7267
   6.000   1.0830   0.01513   0.00896  -0.1198   0.4325   0.7435
   6.500   1.1224   0.01581   0.00964  -0.1170   0.4105   0.7607
   7.000   1.1585   0.01672   0.01046  -0.1138   0.3872   0.7771
   7.500   1.1995   0.01738   0.01117  -0.1115   0.3674   0.7958
   8.000   1.2370   0.01827   0.01204  -0.1087   0.3463   0.8147
   8.500   1.2694   0.01932   0.01307  -0.1051   0.3239   0.8383
   9.500   1.3322   0.02104   0.01498  -0.0977   0.2866   1.0000
  10.000   1.3634   0.02257   0.01637  -0.0947   0.2655   1.0000
  10.500   1.3977   0.02394   0.01771  -0.0922   0.2482   1.0000
  11.000   1.4276   0.02556   0.01928  -0.0892   0.2305   1.0000
  11.500   1.4507   0.02766   0.02128  -0.0856   0.2117   1.0000
  12.000   1.4802   0.02943   0.02305  -0.0828   0.1974   1.0000
  12.500   1.5023   0.03176   0.02535  -0.0795   0.1822   1.0000
  13.000   1.5214   0.03437   0.02792  -0.0761   0.1680   1.0000
  13.500   1.5423   0.03696   0.03056  -0.0732   0.1564   1.0000
