  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8837                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.2451   0.27827   0.27472  -0.0597   0.9480   0.0759
 -24.000  -0.2234   0.27665   0.27312  -0.0621   0.9477   0.0779
 -22.500  -0.1900   0.26145   0.25789  -0.0728   0.9464   0.0806
 -22.000  -0.1863   0.25426   0.25067  -0.0775   0.9459   0.0813
 -20.500  -0.1617   0.24960   0.24601  -0.0853   0.9434   0.0869
 -20.000  -0.1605   0.24517   0.24164  -0.0819   0.9430   0.0884
 -19.500  -0.2047   0.23007   0.22658  -0.0711   0.9330   0.0903
 -19.000  -0.2267   0.21406   0.21048  -0.0795   0.9298   0.0969
 -18.500  -0.1817   0.21274   0.20917  -0.0849   0.9280   0.0979
 -18.000  -0.1366   0.21053   0.20697  -0.0917   0.9267   0.0996
 -17.500  -0.1680   0.19267   0.18898  -0.1029   0.9255   0.1092
 -17.000  -0.1107   0.19374   0.19005  -0.1110   0.9244   0.1105
 -16.500  -0.1064   0.18520   0.18155  -0.1062   0.9078   0.1118
 -16.000  -0.1527   0.16481   0.16101  -0.1176   0.9065   0.1239
 -15.500  -0.0907   0.16278   0.15897  -0.1261   0.9055   0.1255
 -14.500  -0.5624   0.08802   0.08315  -0.1391   0.8874   0.1634
 -14.000  -0.5609   0.07989   0.07477  -0.1462   0.8862   0.1671
 -13.000  -0.5483   0.07127   0.06614  -0.1441   0.8686   0.1749
 -12.500  -0.5265   0.06583   0.06065  -0.1489   0.8672   0.1795
 -11.500  -0.5435   0.05621   0.05080  -0.1447   0.8461   0.1861
 -10.500  -0.5568   0.05056   0.04511  -0.1353   0.8149   0.1941
 -10.000  -0.5466   0.04625   0.04077  -0.1353   0.8085   0.1986
  -9.500  -0.5417   0.04331   0.03776  -0.1326   0.7981   0.2027
  -9.000  -0.5365   0.03970   0.03401  -0.1306   0.7895   0.2064
  -8.500  -0.5124   0.03634   0.03047  -0.1305   0.7842   0.2092
  -7.000  -0.3943   0.02895   0.02289  -0.1355   0.7506   0.2275
  -6.500  -0.3473   0.02801   0.02185  -0.1378   0.7368   0.2314
  -6.000  -0.2848   0.02688   0.02068  -0.1418   0.7230   0.2393
  -5.500  -0.1918   0.02536   0.01909  -0.1514   0.7096   0.2474
  -5.000  -0.1469   0.02550   0.01925  -0.1523   0.6978   0.2533
  -4.500  -0.0768   0.02515   0.01876  -0.1573   0.6846   0.2579
  -4.000   0.0077   0.02423   0.01776  -0.1646   0.6686   0.2686
  -3.500   0.0603   0.02457   0.01821  -0.1665   0.6591   0.2763
  -3.000   0.1255   0.02469   0.01827  -0.1703   0.6470   0.2834
  -2.500   0.1977   0.02466   0.01804  -0.1751   0.6322   0.2878
  -2.000   0.2633   0.02469   0.01816  -0.1787   0.6215   0.3007
  -1.500   0.3226   0.02519   0.01873  -0.1814   0.6112   0.3099
  -1.000   0.3848   0.02558   0.01900  -0.1842   0.5991   0.3171
  -0.500   0.4583   0.02556   0.01880  -0.1888   0.5835   0.3239
  -0.000   0.5095   0.02635   0.01977  -0.1899   0.5769   0.3373
   0.500   0.5611   0.02721   0.02067  -0.1908   0.5667   0.3468
   1.000   0.6158   0.02793   0.02128  -0.1922   0.5551   0.3540
   1.500   0.6830   0.02816   0.02139  -0.1956   0.5418   0.3628
   2.000   0.7322   0.02923   0.02263  -0.1963   0.5355   0.3773
   2.500   0.7833   0.03019   0.02364  -0.1971   0.5262   0.3875
   3.000   0.8335   0.03117   0.02451  -0.1977   0.5158   0.3951
   3.500   0.8954   0.03158   0.02481  -0.2001   0.5026   0.4062
   4.000   0.9378   0.03308   0.02650  -0.1997   0.4975   0.4208
   4.500   0.9805   0.03450   0.02799  -0.1992   0.4892   0.4317
   5.000   1.0253   0.03577   0.02920  -0.1990   0.4801   0.4402
   5.500   1.0750   0.03673   0.03004  -0.1996   0.4680   0.4504
   6.000   1.1212   0.03806   0.03153  -0.1998   0.4619   0.4675
   6.500   1.1544   0.04012   0.03372  -0.1981   0.4550   0.4794
   7.000   1.1924   0.04189   0.03548  -0.1972   0.4469   0.4890
   7.500   1.2273   0.04379   0.03729  -0.1958   0.4374   0.4949
   8.000   1.2747   0.04494   0.03850  -0.1963   0.4280   0.5160
   8.500   1.3002   0.04762   0.04137  -0.1940   0.4229   0.5294
   9.000   1.3250   0.05038   0.04421  -0.1917   0.4156   0.5401
   9.500   1.3537   0.05283   0.04662  -0.1900   0.4077   0.5465
  10.000   1.3921   0.05446   0.04820  -0.1895   0.3975   0.5634
  10.500   1.4150   0.05736   0.05129  -0.1873   0.3920   0.5789
  11.000   1.4327   0.06074   0.05482  -0.1848   0.3859   0.5912
  11.500   1.4556   0.06376   0.05787  -0.1830   0.3789   0.6002
  12.000   1.4707   0.06737   0.06144  -0.1805   0.3708   0.6051
  12.500   1.5085   0.06884   0.06293  -0.1801   0.3621   0.6251
  13.000   1.5168   0.07292   0.06723  -0.1772   0.3575   0.6378
  13.500   1.5190   0.07771   0.07216  -0.1741   0.3508   0.6478
  14.000   1.5385   0.08094   0.07539  -0.1726   0.3441   0.6567
  14.500   1.5666   0.08323   0.07758  -0.1718   0.3357   0.6625
  15.000   1.5739   0.08763   0.08214  -0.1698   0.3297   0.6755
  15.500   1.5730   0.09253   0.08723  -0.1671   0.3239   0.6856
  16.000   1.5813   0.09655   0.09133  -0.1652   0.3176   0.6941
  16.500   1.5876   0.10075   0.09552  -0.1635   0.3103   0.7022
  17.000   1.6162   0.10265   0.09739  -0.1630   0.3029   0.7103
  17.500   1.6100   0.10856   0.10348  -0.1616   0.2979   0.7153
  18.000   1.6013   0.11475   0.10981  -0.1605   0.2911   0.7221
  18.500   1.6174   0.11772   0.11278  -0.1597   0.2853   0.7289
  19.000   1.6493   0.11859   0.11357  -0.1590   0.2779   0.7353
  19.500   1.6190   0.12684   0.12208  -0.1577   0.2722   0.7399
  20.000   1.6197   0.13177   0.12711  -0.1575   0.2662   0.7466
  20.500   1.6291   0.13589   0.13123  -0.1580   0.2603   0.7541
  21.000   1.6641   0.13711   0.13234  -0.1589   0.2542   0.7595
  21.500   1.6474   0.14407   0.13949  -0.1594   0.2480   0.7634
  22.000   1.6214   0.15199   0.14760  -0.1601   0.2408   0.7663
  22.500   1.6374   0.15483   0.15044  -0.1606   0.2358   0.7704
  23.000   1.6691   0.15555   0.15108  -0.1608   0.2307   0.7765
  23.500   1.6354   0.16458   0.16033  -0.1627   0.2234   0.7812
  24.000   1.6311   0.17051   0.16635  -0.1650   0.2170   0.7866
  24.500   1.6554   0.17303   0.16883  -0.1671   0.2126   0.7920
  25.000   1.6920   0.17332   0.16904  -0.1679   0.2083   0.7961
