     1.000000    0.003990
     0.981073    0.016922
     0.950399    0.037006
     0.917823    0.057177
     0.884142    0.076810
     0.849897    0.095521
     0.815428    0.113101
     0.780952    0.129437
     0.746612    0.144473
     0.712488    0.158188
     0.678591    0.170587
     0.644832    0.181702
     0.610939    0.191592
     0.576424    0.200413
     0.541734    0.208253
     0.507669    0.214907
     0.474690    0.220294
     0.443030    0.224413
     0.412794    0.227307
     0.384009    0.229043
     0.356662    0.229691
     0.330717    0.229329
     0.306123    0.228032
     0.282825    0.225870
     0.260767    0.222914
     0.239895    0.219228
     0.220157    0.214873
     0.201507    0.209907
     0.183902    0.204385
     0.167303    0.198360
     0.151676    0.191883
     0.136987    0.185002
     0.123206    0.177762
     0.110306    0.170210
     0.098260    0.162385
     0.087040    0.154328
     0.076620    0.146074
     0.066975    0.137656
     0.058079    0.129106
     0.049907    0.120448
     0.042435    0.111706
     0.035639    0.102901
     0.029497    0.094050
     0.023989    0.085169
     0.019094    0.076270
     0.014796    0.067367
     0.011077    0.058468
     0.007923    0.049586
     0.005319    0.040730
     0.003250    0.031913
     0.001702    0.023147
     0.000660    0.014445
     0.000107    0.005824
     0.000023   -0.002699
     0.000398   -0.011089
     0.001236   -0.019329
     0.002542   -0.027405
     0.004319   -0.035310
     0.006570   -0.043034
     0.009297   -0.050571
     0.012502   -0.057916
     0.016186   -0.065060
     0.020354   -0.072000
     0.025008   -0.078731
     0.030156   -0.085248
     0.035804   -0.091547
     0.041964   -0.097626
     0.048651   -0.103479
     0.055886   -0.109103
     0.063692   -0.114493
     0.072103   -0.119643
     0.081156   -0.124544
     0.090899   -0.129185
     0.101388   -0.133554
     0.112692   -0.137631
     0.124890   -0.141393
     0.138077   -0.144811
     0.152366   -0.147847
     0.167888   -0.150454
     0.184794   -0.152573
     0.203264   -0.154134
     0.223502   -0.155049
     0.245740   -0.155213
     0.270243   -0.154503
     0.297302   -0.152776
     0.327231   -0.149871
     0.360360   -0.145616
     0.397017   -0.139832
     0.437509   -0.132354
     0.482093   -0.123041
     0.530953   -0.111798
     0.584245   -0.098574
     0.642099   -0.083655
     0.702111   -0.068631
     0.761978   -0.054296
     0.821109   -0.040845
     0.878593   -0.028435
     0.931633   -0.017507
     0.976104   -0.008657
     1.000000   -0.003990
