  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6728                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.1786   0.23554   0.23201  -0.1125   0.9688   0.0557
 -24.500  -0.1444   0.23172   0.22817  -0.1183   0.9678   0.0565
 -24.000  -0.1124   0.22737   0.22381  -0.1245   0.9669   0.0579
 -22.500  -0.0697   0.20111   0.19743  -0.1463   0.9638   0.0629
 -22.000  -0.0800   0.20033   0.19669  -0.1390   0.9573   0.0622
 -21.000  -0.0803   0.18680   0.18313  -0.1424   0.9502   0.0649
 -20.500  -0.0488   0.18452   0.18086  -0.1455   0.9482   0.0662
 -20.000  -0.0335   0.17805   0.17436  -0.1498   0.9466   0.0677
 -19.500  -0.0812   0.15875   0.15496  -0.1570   0.9452   0.0743
 -19.000  -0.0460   0.15587   0.15208  -0.1613   0.9442   0.0754
 -18.500  -0.0191   0.15069   0.14689  -0.1665   0.9433   0.0776
 -16.500  -0.6132   0.06465   0.05949  -0.1726   0.9212   0.1112
 -16.000  -0.6095   0.06041   0.05521  -0.1740   0.9189   0.1142
 -15.500  -0.6034   0.05612   0.05081  -0.1759   0.9170   0.1172
 -15.000  -0.5901   0.05211   0.04665  -0.1786   0.9153   0.1201
 -14.500  -0.5724   0.04921   0.04371  -0.1807   0.9130   0.1242
 -14.000  -0.7417   0.05052   0.04498  -0.1467   0.8967   0.1224
 -13.500  -0.7492   0.04711   0.04158  -0.1448   0.8936   0.1264
 -13.000  -0.7197   0.04343   0.03785  -0.1483   0.8910   0.1306
 -12.500  -0.6836   0.04036   0.03465  -0.1520   0.8885   0.1345
 -12.000  -0.8036   0.03870   0.03292  -0.1288   0.8702   0.1345
 -11.500  -0.8040   0.03593   0.02997  -0.1254   0.8657   0.1366
 -11.000  -0.7655   0.03278   0.02685  -0.1288   0.8630   0.1434
 -10.500  -0.6991   0.03115   0.02517  -0.1348   0.8607   0.1495
 -10.000  -0.7218   0.03033   0.02425  -0.1244   0.8438   0.1520
  -9.500  -0.6532   0.02882   0.02272  -0.1286   0.8408   0.1589
  -9.000  -0.5816   0.02764   0.02157  -0.1330   0.8386   0.1665
  -8.500  -0.5066   0.02676   0.02061  -0.1373   0.8368   0.1725
  -8.000  -0.4288   0.02538   0.01930  -0.1425   0.8353   0.1827
  -7.500  -0.3514   0.02456   0.01847  -0.1472   0.8338   0.1913
  -6.500  -0.2619   0.02337   0.01734  -0.1450   0.8134   0.2079
  -6.000  -0.1855   0.02247   0.01640  -0.1490   0.8116   0.2168
  -5.500  -0.1062   0.02120   0.01519  -0.1537   0.8101   0.2295
  -5.000  -0.0269   0.02002   0.01404  -0.1581   0.8088   0.2408
  -4.500   0.0537   0.01883   0.01285  -0.1629   0.8073   0.2533
  -3.000   0.2011   0.01781   0.01194  -0.1602   0.7683   0.2881
  -2.000   0.3355   0.01643   0.01050  -0.1645   0.7359   0.3146
  -1.500   0.4131   0.01555   0.00957  -0.1686   0.7158   0.3320
  -1.000   0.4809   0.01525   0.00899  -0.1708   0.6900   0.3418
  -0.500   0.5329   0.01543   0.00916  -0.1706   0.6672   0.3617
  -0.000   0.5820   0.01583   0.00949  -0.1698   0.6479   0.3751
   0.500   0.6303   0.01623   0.00977  -0.1688   0.6269   0.3895
   1.000   0.6777   0.01669   0.01031  -0.1678   0.6117   0.4074
   1.500   0.7231   0.01728   0.01076  -0.1664   0.5944   0.4186
   2.000   0.7693   0.01781   0.01133  -0.1653   0.5788   0.4388
