  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1814                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.8115   0.28655   0.28373   0.0562   1.0000   0.0195
 -23.500  -0.7776   0.27428   0.27144   0.0500   1.0000   0.0203
 -23.000  -0.7606   0.26923   0.26638   0.0464   1.0000   0.0210
 -22.500  -0.7443   0.26349   0.26063   0.0425   1.0000   0.0225
 -22.000  -0.7372   0.25376   0.25091   0.0344   1.0000   0.0250
 -21.000  -0.7053   0.23991   0.23704   0.0285   1.0000   0.0261
 -20.500  -0.6877   0.23478   0.23190   0.0255   1.0000   0.0270
 -20.000  -0.6721   0.22863   0.22575   0.0219   1.0000   0.0286
 -19.500  -0.6704   0.21759   0.21472   0.0137   1.0000   0.0315
 -18.500  -0.9503   0.12037   0.11701  -0.0284   1.0000   0.0273
 -18.000  -1.0169   0.09991   0.09617  -0.0399   1.0000   0.0274
 -17.500  -1.0518   0.08649   0.08249  -0.0472   1.0000   0.0277
 -17.000  -1.0764   0.07534   0.07110  -0.0532   1.0000   0.0282
 -16.500  -1.0946   0.06583   0.06136  -0.0581   1.0000   0.0289
 -16.000  -1.1077   0.05760   0.05290  -0.0619   1.0000   0.0296
 -15.500  -1.1154   0.05060   0.04565  -0.0648   1.0000   0.0304
 -15.000  -1.1166   0.04478   0.03959  -0.0665   1.0000   0.0311
 -14.500  -1.1122   0.04010   0.03468  -0.0672   1.0000   0.0316
 -14.000  -1.1220   0.03451   0.02890  -0.0657   1.0000   0.0331
 -13.500  -1.1191   0.03106   0.02534  -0.0633   1.0000   0.0343
 -13.000  -1.1160   0.02855   0.02271  -0.0591   1.0000   0.0355
 -12.500  -1.1205   0.02665   0.02069  -0.0521   1.0000   0.0367
 -12.000  -1.1244   0.02524   0.01914  -0.0435   1.0000   0.0380
 -11.500  -1.1061   0.02408   0.01782  -0.0381   1.0000   0.0393
 -11.000  -1.0948   0.02184   0.01551  -0.0321   1.0000   0.0423
 -10.500  -1.0653   0.02070   0.01431  -0.0283   1.0000   0.0451
 -10.000  -1.0308   0.01971   0.01319  -0.0252   1.0000   0.0479
  -9.500  -0.9986   0.01815   0.01156  -0.0219   1.0000   0.0523
  -9.000  -0.9581   0.01730   0.01068  -0.0197   1.0000   0.0572
  -8.500  -0.9169   0.01627   0.00959  -0.0176   1.0000   0.0636
  -8.000  -0.8726   0.01551   0.00882  -0.0160   1.0000   0.0710
  -7.500  -0.8275   0.01464   0.00797  -0.0146   1.0000   0.0816
  -7.000  -0.7805   0.01400   0.00733  -0.0135   1.0000   0.0946
  -6.500  -0.7096   0.01333   0.00676  -0.0172   0.9958   0.1163
  -6.000  -0.6359   0.01276   0.00634  -0.0215   0.9913   0.1466
  -5.500  -0.5648   0.01220   0.00594  -0.0252   0.9864   0.1843
  -5.000  -0.4957   0.01165   0.00556  -0.0284   0.9792   0.2269
  -4.500  -0.4195   0.01112   0.00525  -0.0330   0.9737   0.2775
  -3.500  -0.2792   0.01012   0.00463  -0.0391   0.9581   0.3760
  -3.000  -0.2015   0.00961   0.00430  -0.0436   0.9518   0.4266
  -2.500  -0.1176   0.00908   0.00396  -0.0494   0.9478   0.4784
  -2.000  -0.0608   0.00855   0.00361  -0.0490   0.9324   0.5219
  -1.500   0.0140   0.00798   0.00318  -0.0524   0.9231   0.5682
  -1.000   0.0710   0.00751   0.00288  -0.0519   0.8999   0.6097
  -0.500   0.1330   0.00714   0.00260  -0.0524   0.8666   0.6511
  -0.000   0.1943   0.00699   0.00237  -0.0528   0.8085   0.6892
   0.500   0.2485   0.00715   0.00239  -0.0517   0.7482   0.7248
   1.000   0.2999   0.00741   0.00252  -0.0502   0.6943   0.7572
   2.000   0.4015   0.00799   0.00285  -0.0471   0.5931   0.8119
   2.500   0.4519   0.00832   0.00304  -0.0456   0.5449   0.8359
   3.000   0.5006   0.00867   0.00325  -0.0437   0.4963   0.8589
   3.500   0.5490   0.00896   0.00347  -0.0417   0.4492   0.8817
   4.000   0.5960   0.00932   0.00371  -0.0395   0.4029   0.9050
