     1.000000    0.001470
     0.989793    0.004033
     0.970547    0.008780
     0.946887    0.014470
     0.920411    0.020651
     0.892664    0.026923
     0.864427    0.033096
     0.835995    0.039101
     0.807470    0.044917
     0.778890    0.050536
     0.750275    0.055955
     0.721636    0.061169
     0.692985    0.066173
     0.664331    0.070962
     0.635686    0.075527
     0.607060    0.079861
     0.578466    0.083952
     0.549915    0.087789
     0.521420    0.091359
     0.492997    0.094646
     0.464659    0.097634
     0.436426    0.100303
     0.408316    0.102634
     0.380351    0.104604
     0.352559    0.106188
     0.324971    0.107360
     0.297626    0.108090
     0.270574    0.108348
     0.243885    0.108100
     0.217661    0.107312
     0.192072    0.105958
     0.167413    0.104026
     0.144196    0.101554
     0.123176    0.098672
     0.105116    0.095613
     0.090278    0.092240
     0.077470    0.087596
     0.065770    0.081802
     0.054943    0.075038
     0.045012    0.067548
     0.036115    0.059673
     0.028392    0.051810
     0.021898    0.044307
     0.016569    0.037381
     0.012263    0.031106
     0.008815    0.025458
     0.006076    0.020368
     0.003927    0.015753
     0.002284    0.011535
     0.001093    0.007645
     0.000333    0.004031
     0.000010    0.000661
     0.000168   -0.002548
     0.000992   -0.005669
     0.002726   -0.008458
     0.005404   -0.010588
     0.008800   -0.011971
     0.012752   -0.012754
     0.017264   -0.013093
     0.022460   -0.013094
     0.028562   -0.012822
     0.035879   -0.012340
     0.044749   -0.011753
     0.055395   -0.011266
     0.067840   -0.011213
     0.081944   -0.012023
     0.097802   -0.014218
     0.116441   -0.017626
     0.138053   -0.020923
     0.161879   -0.023876
     0.187189   -0.026378
     0.213487   -0.028405
     0.240478   -0.029978
     0.267988   -0.031134
     0.295910   -0.031911
     0.324169   -0.032351
     0.352713   -0.032488
     0.381500   -0.032357
     0.410496   -0.031987
     0.439674   -0.031408
     0.469010   -0.030643
     0.498485   -0.029716
     0.528080   -0.028648
     0.557778   -0.027455
     0.587565   -0.026155
     0.617428   -0.024761
     0.647352   -0.023285
     0.677325   -0.021736
     0.707335   -0.020124
     0.737371   -0.018453
     0.767420   -0.016728
     0.797469   -0.014952
     0.827498   -0.013127
     0.857468   -0.011252
     0.887272   -0.009333
     0.916592   -0.007386
     0.944561   -0.005469
     0.969439   -0.003710
     0.989472   -0.002252
     1.000000   -0.001470
