  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3218                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.6799   0.28245   0.27949   0.0460   1.0000   0.0202
 -24.500  -0.6614   0.27774   0.27479   0.0425   1.0000   0.0207
 -24.000  -0.6433   0.27280   0.26986   0.0387   1.0000   0.0213
 -23.500  -0.6255   0.26740   0.26445   0.0346   1.0000   0.0225
 -23.000  -0.6096   0.26056   0.25760   0.0294   1.0000   0.0246
 -22.500  -0.6003   0.25365   0.25069   0.0224   1.0000   0.0249
 -21.000  -0.5426   0.23579   0.23285   0.0139   1.0000   0.0262
 -20.500  -0.5243   0.23042   0.22749   0.0105   1.0000   0.0272
 -20.000  -0.5074   0.22426   0.22134   0.0067   1.0000   0.0289
 -19.000  -0.4873   0.20760   0.20469  -0.0034   1.0000   0.0311
 -18.500  -0.4661   0.20271   0.19980  -0.0053   1.0000   0.0316
 -18.000  -0.4475   0.19756   0.19466  -0.0079   1.0000   0.0325
 -17.500  -0.4310   0.19176   0.18887  -0.0109   1.0000   0.0338
 -15.500  -0.3837   0.16340   0.16057  -0.0242   1.0000   0.0394
 -15.000  -0.3717   0.15697   0.15415  -0.0270   1.0000   0.0416
 -14.500  -0.8754   0.04826   0.04395  -0.0852   1.0000   0.0357
 -14.000  -0.9022   0.04173   0.03706  -0.0847   1.0000   0.0361
 -13.500  -0.9218   0.03771   0.03275  -0.0801   1.0000   0.0365
 -13.000  -0.9458   0.03535   0.03017  -0.0713   1.0000   0.0368
 -12.500  -0.9876   0.03422   0.02889  -0.0572   1.0000   0.0370
 -12.000  -0.9773   0.03008   0.02443  -0.0534   0.9963   0.0382
 -11.500  -0.9178   0.02812   0.02240  -0.0564   0.9906   0.0395
 -11.000  -0.8578   0.02641   0.02057  -0.0590   0.9853   0.0410
 -10.500  -0.8014   0.02478   0.01876  -0.0604   0.9768   0.0428
 -10.000  -0.7352   0.02302   0.01678  -0.0637   0.9713   0.0446
  -9.500  -0.6643   0.02100   0.01476  -0.0679   0.9678   0.0471
  -9.000  -0.6091   0.01991   0.01361  -0.0682   0.9566   0.0493
  -8.500  -0.5467   0.01877   0.01235  -0.0697   0.9468   0.0516
  -8.000  -0.4968   0.01725   0.01078  -0.0688   0.9332   0.0544
  -7.500  -0.4452   0.01649   0.01001  -0.0678   0.9174   0.0576
  -7.000  -0.3967   0.01583   0.00925  -0.0661   0.8987   0.0607
  -6.500  -0.3498   0.01469   0.00806  -0.0642   0.8784   0.0645
  -6.000  -0.3000   0.01411   0.00738  -0.0626   0.8526   0.0688
  -5.500  -0.2514   0.01348   0.00663  -0.0608   0.8244   0.0737
  -5.000  -0.2021   0.01296   0.00604  -0.0592   0.7936   0.0797
  -4.500  -0.1513   0.01250   0.00547  -0.0579   0.7675   0.0860
  -4.000  -0.1003   0.01211   0.00503  -0.0568   0.7407   0.0951
  -3.500  -0.0498   0.01171   0.00454  -0.0555   0.7128   0.1056
  -3.000   0.0021   0.01149   0.00421  -0.0544   0.6838   0.1176
  -2.500   0.0531   0.01123   0.00388  -0.0533   0.6539   0.1355
  -2.000   0.1026   0.01085   0.00351  -0.0519   0.6234   0.1721
  -1.500   0.1412   0.00950   0.00316  -0.0491   0.5943   0.4558
  -1.000   0.1890   0.00924   0.00313  -0.0473   0.5638   0.5638
  -0.500   0.2385   0.00918   0.00316  -0.0457   0.5323   0.6338
  -0.000   0.2877   0.00919   0.00324  -0.0441   0.5000   0.6973
   0.500   0.3364   0.00929   0.00338  -0.0422   0.4661   0.7573
   1.000   0.3850   0.00953   0.00355  -0.0404   0.4299   0.8085
   1.500   0.4335   0.00981   0.00381  -0.0385   0.3957   0.8554
   2.000   0.4805   0.01023   0.00415  -0.0362   0.3645   0.9023
   2.500   0.5283   0.01079   0.00456  -0.0340   0.3381   0.9396
   3.000   0.5923   0.01132   0.00496  -0.0356   0.3208   0.9590
   3.500   0.6636   0.01191   0.00542  -0.0390   0.3065   0.9711
   4.000   0.7429   0.01242   0.00583  -0.0442   0.2963   0.9799
   4.500   0.8147   0.01306   0.00632  -0.0480   0.2864   0.9889
   5.000   0.8937   0.01364   0.00686  -0.0533   0.2800   0.9951
   5.500   0.9630   0.01404   0.00726  -0.0567   0.2765   1.0000
   6.000   0.9921   0.01431   0.00754  -0.0519   0.2728   1.0000
   6.500   1.0211   0.01464   0.00787  -0.0470   0.2691   1.0000
   7.000   1.0512   0.01506   0.00827  -0.0423   0.2656   1.0000
   7.500   1.0832   0.01560   0.00879  -0.0381   0.2618   1.0000
   8.000   1.1212   0.01643   0.00960  -0.0352   0.2563   1.0000
   8.500   1.1601   0.01705   0.01028  -0.0325   0.2533   1.0000
   9.000   1.1979   0.01755   0.01086  -0.0296   0.2513   1.0000
   9.500   1.2375   0.01816   0.01153  -0.0273   0.2485   1.0000
  10.000   1.2762   0.01881   0.01225  -0.0249   0.2448   1.0000
  10.500   1.3154   0.01955   0.01305  -0.0229   0.2413   1.0000
  11.500   1.3923   0.02155   0.01509  -0.0192   0.2320   1.0000
  12.000   1.4324   0.02279   0.01643  -0.0178   0.2277   1.0000
  12.500   1.4628   0.02369   0.01748  -0.0152   0.2252   1.0000
  13.000   1.4925   0.02477   0.01869  -0.0128   0.2213   1.0000
  13.500   1.5217   0.02598   0.01998  -0.0106   0.2168   1.0000
  14.000   1.5482   0.02741   0.02147  -0.0084   0.2121   1.0000
  14.500   1.5757   0.02935   0.02342  -0.0065   0.2048   1.0000
  15.000   1.5964   0.03120   0.02548  -0.0046   0.2020   1.0000
  15.500   1.6171   0.03337   0.02782  -0.0031   0.1973   1.0000
  16.000   1.6365   0.03585   0.03041  -0.0020   0.1917   1.0000
  16.500   1.6483   0.03916   0.03373  -0.0008   0.1850   1.0000
  17.000   1.6624   0.04256   0.03734  -0.0002   0.1798   1.0000
  17.500   1.6732   0.04655   0.04148  -0.0001   0.1730   1.0000
  18.000   1.6690   0.05224   0.04721  -0.0002   0.1650   1.0000
  18.500   1.6691   0.05777   0.05296  -0.0007   0.1582   1.0000
  19.000   1.6543   0.06516   0.06045  -0.0018   0.1498   1.0000
  19.500   1.6329   0.07364   0.06908  -0.0035   0.1419   1.0000
  20.000   1.6002   0.08387   0.07947  -0.0060   0.1336   1.0000
  20.500   1.5584   0.09549   0.09123  -0.0093   0.1255   1.0000
  21.000   1.5146   0.10786   0.10375  -0.0134   0.1171   1.0000
  21.500   1.4665   0.12113   0.11715  -0.0185   0.1090   1.0000
  22.000   1.4245   0.13386   0.12994  -0.0239   0.1004   1.0000
  22.500   1.3959   0.14494   0.14113  -0.0292   0.0927   1.0000
  23.000   1.3764   0.15457   0.15069  -0.0343   0.0844   1.0000
  23.500   1.3553   0.16489   0.16117  -0.0400   0.0784   1.0000
  24.000   1.3499   0.17237   0.16860  -0.0446   0.0718   1.0000
  24.500   1.3366   0.18169   0.17803  -0.0504   0.0664   1.0000
  25.000   1.3380   0.18819   0.18450  -0.0549   0.0611   1.0000
