  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8326                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.2200   0.25505   0.25214  -0.0352   1.0000   0.0291
 -24.000  -0.2172   0.25267   0.24982  -0.0343   1.0000   0.0305
 -23.500  -0.2242   0.24933   0.24652  -0.0344   0.9999   0.0320
 -23.000  -0.2014   0.24188   0.23905  -0.0444   0.9977   0.0322
 -22.500  -0.1631   0.23352   0.23070  -0.0505   0.9954   0.0325
 -22.000  -0.1256   0.22736   0.22454  -0.0576   0.9928   0.0329
 -21.500  -0.0884   0.22125   0.21843  -0.0654   0.9905   0.0336
 -21.000  -0.0512   0.21482   0.21200  -0.0736   0.9885   0.0350
 -20.500  -0.0214   0.20631   0.20346  -0.0843   0.9867   0.0381
 -19.000   0.0744   0.18454   0.18168  -0.1042   0.9711   0.0394
 -18.500   0.1087   0.17860   0.17573  -0.1104   0.9651   0.0404
 -18.000   0.1283   0.17354   0.17067  -0.1128   0.9519   0.0419
 -16.000   0.1893   0.15096   0.14787  -0.1219   0.8883   0.0468
 -15.500   0.2087   0.14639   0.14322  -0.1237   0.8717   0.0483
