  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9612                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3660   0.27278   0.27005  -0.0586   0.9914   0.0102
 -24.000  -0.3421   0.26571   0.26296  -0.0661   0.9899   0.0103
 -23.500  -0.3251   0.25946   0.25669  -0.0713   0.9863   0.0104
 -22.500  -0.2811   0.24437   0.24157  -0.0825   0.9817   0.0107
 -22.000  -0.2565   0.23802   0.23520  -0.0888   0.9799   0.0111
 -21.500  -0.2309   0.23149   0.22864  -0.0956   0.9784   0.0117
 -21.000  -0.2049   0.22460   0.22172  -0.1025   0.9772   0.0123
 -20.500  -0.1781   0.21749   0.21458  -0.1096   0.9762   0.0131
 -20.000  -0.1505   0.21005   0.20711  -0.1169   0.9753   0.0140
 -19.500  -0.1228   0.20247   0.19950  -0.1248   0.9744   0.0146
 -19.000  -0.0977   0.19532   0.19232  -0.1326   0.9735   0.0148
 -18.500  -0.0969   0.19112   0.18814  -0.1321   0.9664   0.0149
 -18.000  -0.0736   0.18286   0.17988  -0.1356   0.9641   0.0153
 -17.500  -0.0490   0.17689   0.17388  -0.1405   0.9622   0.0160
 -17.000  -0.0251   0.17072   0.16768  -0.1457   0.9602   0.0170
 -16.500  -0.0009   0.16412   0.16105  -0.1511   0.9584   0.0183
 -16.000   0.0217   0.15741   0.15432  -0.1576   0.9565   0.0200
 -15.500   0.0406   0.15123   0.14812  -0.1633   0.9542   0.0202
 -15.000   0.0516   0.14607   0.14295  -0.1655   0.9500   0.0202
 -14.500   0.0621   0.14077   0.13764  -0.1669   0.9448   0.0203
