  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9938                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.3114   0.28422   0.28055  -0.0469   0.9680   0.0771
 -23.000  -0.2259   0.27933   0.27574  -0.0553   0.9675   0.0808
 -22.500  -0.1979   0.27783   0.27426  -0.0600   0.9672   0.0840
 -22.000   0.0756   0.17308   0.17032  -0.0874   0.9135   0.0814
 -20.000  -0.2158   0.23571   0.23214  -0.0703   0.9573   0.0907
 -19.500  -0.1693   0.23546   0.23191  -0.0769   0.9565   0.0917
 -19.000  -0.1373   0.23672   0.23320  -0.0806   0.9553   0.0930
 -18.500  -0.1236   0.22562   0.22211  -0.0821   0.9437   0.0948
 -18.000  -0.1540   0.20605   0.20242  -0.0913   0.9369   0.1033
 -17.500  -0.1117   0.20286   0.19924  -0.0969   0.9333   0.1044
 -17.000  -0.0520   0.20029   0.19667  -0.1066   0.9349   0.1057
 -16.000  -0.0845   0.17654   0.17284  -0.1127   0.9154   0.1180
 -15.000  -0.0122   0.17006   0.16639  -0.1199   0.9027   0.1208
 -14.500   0.0248   0.16512   0.16145  -0.1257   0.8998   0.1236
 -14.000  -0.0318   0.14792   0.14415  -0.1306   0.8903   0.1356
 -13.500   0.0095   0.14417   0.14040  -0.1354   0.8867   0.1377
 -13.000  -0.1052   0.11799   0.11402  -0.1450   0.8839   0.1582
 -11.500  -0.3548   0.06804   0.06308  -0.1615   0.8629   0.1869
 -10.000  -0.2618   0.05709   0.05200  -0.1710   0.8370   0.2019
  -9.500  -0.2798   0.05320   0.04799  -0.1675   0.8183   0.2062
  -9.000  -0.2419   0.04894   0.04353  -0.1728   0.8081   0.2099
  -8.500  -0.2256   0.04689   0.04140  -0.1712   0.7943   0.2148
  -8.000  -0.2195   0.04417   0.03866  -0.1692   0.7789   0.2209
  -7.500  -0.1780   0.04127   0.03563  -0.1730   0.7648   0.2264
  -7.000  -0.1867   0.04008   0.03445  -0.1661   0.7509   0.2304
  -6.500  -0.1901   0.03755   0.03176  -0.1622   0.7351   0.2343
  -6.000  -0.1515   0.03520   0.02917  -0.1645   0.7190   0.2379
  -5.500  -0.1638   0.03476   0.02884  -0.1554   0.7092   0.2451
  -5.000  -0.1660   0.03359   0.02770  -0.1492   0.6963   0.2505
  -4.500  -0.1660   0.03169   0.02565  -0.1443   0.6809   0.2556
  -4.000  -0.1578   0.03045   0.02433  -0.1397   0.6677   0.2603
  -3.500  -0.1822   0.02985   0.02372  -0.1289   0.6583   0.2634
  -3.000  -0.1804   0.02884   0.02261  -0.1232   0.6464   0.2661
  -2.500  -0.1451   0.02796   0.02169  -0.1221   0.6329   0.2768
  -2.000  -0.0924   0.02710   0.02085  -0.1245   0.6207   0.2845
  -1.500  -0.0644   0.02720   0.02100  -0.1222   0.6127   0.2905
  -1.000  -0.0182   0.02724   0.02100  -0.1230   0.6022   0.2958
  -0.500   0.0377   0.02716   0.02080  -0.1252   0.5904   0.3027
  -0.000   0.1233   0.02656   0.02020  -0.1329   0.5754   0.3155
   0.500   0.1668   0.02735   0.02110  -0.1331   0.5699   0.3235
   1.000   0.2163   0.02819   0.02196  -0.1343   0.5606   0.3304
   1.500   0.2782   0.02879   0.02246  -0.1376   0.5502   0.3342
   2.000   0.3371   0.02910   0.02275  -0.1400   0.5370   0.3496
   2.500   0.4077   0.02963   0.02337  -0.1448   0.5282   0.3608
   3.000   0.4536   0.03116   0.02498  -0.1457   0.5213   0.3690
   3.500   0.5121   0.03241   0.02620  -0.1487   0.5121   0.3742
   4.000   0.5542   0.03357   0.02735  -0.1484   0.5019   0.3869
   4.500   0.6364   0.03386   0.02763  -0.1549   0.4881   0.4022
   5.000   0.6775   0.03594   0.02983  -0.1552   0.4834   0.4117
   5.500   0.7253   0.03789   0.03183  -0.1567   0.4761   0.4182
   6.000   0.7662   0.03985   0.03379  -0.1570   0.4674   0.4255
   6.500   0.8081   0.04167   0.03566  -0.1573   0.4574   0.4436
   7.000   0.8756   0.04237   0.03636  -0.1612   0.4460   0.4570
   7.500   0.9141   0.04500   0.03910  -0.1617   0.4416   0.4654
   8.000   0.9536   0.04797   0.04213  -0.1628   0.4343   0.4705
   8.500   0.9774   0.05040   0.04462  -0.1606   0.4264   0.4858
   9.000   1.0178   0.05243   0.04669  -0.1610   0.4172   0.5016
