  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9629                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500   0.1464   0.21695   0.21335  -0.1711   0.9443   0.0490
 -23.000   0.1906   0.19936   0.19568  -0.1836   0.9319   0.0542
 -22.500   0.2164   0.19592   0.19223  -0.1867   0.9272   0.0551
 -22.000   0.2409   0.19201   0.18830  -0.1903   0.9227   0.0566
 -20.500   0.2873   0.17456   0.17072  -0.2020   0.9092   0.0628
 -20.000   0.3131   0.17129   0.16746  -0.2047   0.9063   0.0640
 -19.500   0.3356   0.16746   0.16363  -0.2076   0.9024   0.0663
 -17.500   0.4073   0.14701   0.14302  -0.2205   0.8859   0.0748
 -16.500  -0.0859   0.06582   0.06098  -0.2419   0.8769   0.0929
 -16.000  -0.0766   0.06205   0.05722  -0.2439   0.8723   0.0954
 -15.500  -0.0828   0.05645   0.05152  -0.2469   0.8673   0.0979
 -15.000  -0.0948   0.05024   0.04512  -0.2504   0.8625   0.1005
 -14.500  -0.1043   0.04453   0.03917  -0.2539   0.8572   0.1025
 -14.000  -0.1062   0.04140   0.03599  -0.2539   0.8515   0.1052
 -13.500  -0.1077   0.03911   0.03373  -0.2519   0.8466   0.1077
 -13.000  -0.1184   0.03622   0.03080  -0.2498   0.8399   0.1102
 -12.500  -0.1200   0.03355   0.02804  -0.2483   0.8346   0.1128
 -12.000  -0.1178   0.03076   0.02509  -0.2477   0.8297   0.1151
 -11.500  -0.4381   0.03301   0.02745  -0.1913   0.8029   0.1110
 -11.000  -0.3805   0.02953   0.02378  -0.1989   0.8009   0.1146
 -10.500  -0.3090   0.02672   0.02082  -0.2066   0.7991   0.1186
  -9.500  -0.3298   0.02842   0.02251  -0.1908   0.7758   0.1236
  -9.000  -0.2616   0.02727   0.02128  -0.1945   0.7743   0.1281
  -8.500  -0.1868   0.02582   0.01973  -0.1991   0.7731   0.1329
  -8.000  -0.1088   0.02438   0.01831  -0.2043   0.7721   0.1393
  -7.500  -0.0304   0.02335   0.01721  -0.2093   0.7710   0.1449
  -7.000   0.0511   0.02216   0.01596  -0.2149   0.7692   0.1520
  -6.500   0.0055   0.02551   0.01939  -0.1996   0.7499   0.1544
  -6.000   0.0761   0.02466   0.01853  -0.2029   0.7478   0.1612
  -5.500   0.1553   0.02352   0.01728  -0.2074   0.7465   0.1672
  -5.000   0.2403   0.02206   0.01589  -0.2131   0.7453   0.1783
  -4.500   0.3220   0.02107   0.01482  -0.2181   0.7434   0.1858
  -4.000   0.4073   0.01995   0.01371  -0.2240   0.7411   0.1977
  -3.500   0.3933   0.02221   0.01605  -0.2132   0.7257   0.2029
  -3.000   0.4657   0.02146   0.01522  -0.2165   0.7214   0.2105
  -2.500   0.5452   0.02039   0.01420  -0.2213   0.7180   0.2254
  -2.000   0.6265   0.01948   0.01320  -0.2261   0.7137   0.2362
  -1.000   0.7001   0.02062   0.01443  -0.2213   0.6913   0.2593
  -0.500   0.7764   0.01988   0.01355  -0.2252   0.6845   0.2691
  -0.000   0.8023   0.02104   0.01480  -0.2212   0.6695   0.2845
   0.500   0.8590   0.02102   0.01472  -0.2220   0.6575   0.2981
   1.000   0.8926   0.02212   0.01576  -0.2192   0.6431   0.3063
   1.500   0.9398   0.02260   0.01625  -0.2187   0.6288   0.3264
   2.000   0.9784   0.02361   0.01722  -0.2169   0.6146   0.3392
   2.500   1.0221   0.02436   0.01788  -0.2158   0.6012   0.3538
   3.000   1.0706   0.02496   0.01849  -0.2156   0.5893   0.3729
   3.500   1.0977   0.02672   0.02026  -0.2122   0.5769   0.3849
   4.000   1.1463   0.02727   0.02071  -0.2120   0.5638   0.4049
   4.500   1.1778   0.02888   0.02245  -0.2095   0.5546   0.4228
   5.000   1.2113   0.03039   0.02394  -0.2072   0.5443   0.4345
   5.500   1.2571   0.03112   0.02462  -0.2067   0.5322   0.4595
   6.000   1.2870   0.03296   0.02657  -0.2042   0.5235   0.4779
   6.500   1.3157   0.03492   0.02856  -0.2015   0.5142   0.4922
   7.000   1.3541   0.03615   0.02978  -0.2002   0.5037   0.5173
   7.500   1.3932   0.03737   0.03100  -0.1989   0.4942   0.5349
   8.000   1.4169   0.03976   0.03353  -0.1960   0.4860   0.5552
   8.500   1.4466   0.04167   0.03545  -0.1937   0.4767   0.5753
   9.000   1.4922   0.04233   0.03600  -0.1933   0.4654   0.5932
   9.500   1.5116   0.04513   0.03899  -0.1901   0.4588   0.6112
  10.000   1.5350   0.04767   0.04156  -0.1874   0.4503   0.6263
  10.500   1.5652   0.04955   0.04342  -0.1855   0.4402   0.6453
  11.000   1.5968   0.05139   0.04530  -0.1838   0.4319   0.6618
  11.500   1.6178   0.05420   0.04824  -0.1813   0.4245   0.6788
  12.000   1.6375   0.05707   0.05117  -0.1786   0.4157   0.6983
  12.500   1.6772   0.05804   0.05207  -0.1779   0.4047   0.7202
  13.500   1.6980   0.06489   0.05960  -0.1709   0.3908   0.9569
  14.000   1.7192   0.06767   0.06227  -0.1689   0.3810   1.0000
  14.500   1.7452   0.07003   0.06462  -0.1674   0.3732   1.0000
  15.000   1.7500   0.07458   0.06930  -0.1644   0.3657   1.0000
  15.500   1.7627   0.07823   0.07293  -0.1621   0.3568   1.0000
  16.000   1.7949   0.07973   0.07430  -0.1612   0.3471   1.0000
  16.500   1.7857   0.08580   0.08059  -0.1578   0.3404   1.0000
  17.000   1.7935   0.09006   0.08488  -0.1557   0.3319   1.0000
  17.500   1.8168   0.09245   0.08716  -0.1545   0.3224   1.0000
  18.000   1.8103   0.09827   0.09315  -0.1521   0.3152   1.0000
  18.500   1.8106   0.10334   0.09832  -0.1502   0.3069   1.0000
  19.000   1.8217   0.10702   0.10192  -0.1490   0.2975   1.0000
  19.500   1.8263   0.11153   0.10653  -0.1477   0.2901   1.0000
  20.000   1.8155   0.11794   0.11307  -0.1463   0.2817   1.0000
  20.500   1.8305   0.12119   0.11624  -0.1458   0.2727   1.0000
  21.000   1.8366   0.12553   0.12067  -0.1453   0.2654   1.0000
  21.500   1.8240   0.13221   0.12748  -0.1448   0.2570   1.0000
  22.000   1.8396   0.13533   0.13051  -0.1448   0.2483   1.0000
  22.500   1.8335   0.14114   0.13645  -0.1449   0.2408   1.0000
  23.000   1.8315   0.14648   0.14188  -0.1453   0.2327   1.0000
  23.500   1.8481   0.14933   0.14462  -0.1458   0.2243   1.0000
  24.000   1.8359   0.15593   0.15140  -0.1468   0.2170   1.0000
  24.500   1.8374   0.16087   0.15639  -0.1479   0.2091   1.0000
  25.000   1.8591   0.16289   0.15827  -0.1487   0.2006   1.0000
