  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3933                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -25.000  -0.6687   0.23649   0.23277  -0.0068   1.0000   0.0817
 -24.500  -0.6463   0.23440   0.23070  -0.0087   1.0000   0.0827
 -24.000  -0.6223   0.23252   0.22884  -0.0106   1.0000   0.0836
 -23.500  -0.5993   0.23032   0.22666  -0.0125   1.0000   0.0848
 -23.000  -0.5839   0.22629   0.22264  -0.0148   1.0000   0.0870
 -22.500  -0.6235   0.21017   0.20645  -0.0212   1.0000   0.0958
 -22.000  -0.6055   0.20694   0.20324  -0.0230   1.0000   0.0977
 -21.000  -0.1781   0.14989   0.14705  -0.0528   0.9793   0.0908
 -20.500  -0.1659   0.14303   0.14015  -0.0587   0.9754   0.0947
 -20.000  -0.1266   0.14047   0.13758  -0.0643   0.9728   0.0962
 -19.500  -0.1050   0.13524   0.13232  -0.0704   0.9713   0.0999
 -19.000  -0.1136   0.12570   0.12269  -0.0774   0.9702   0.1075
 -18.500  -0.0713   0.12370   0.12068  -0.0835   0.9692   0.1094
 -17.500  -0.0835   0.10852   0.10542  -0.0900   0.9550   0.1225
 -17.000  -0.1305   0.09616   0.09293  -0.0969   0.9540   0.1364
 -16.500  -0.0880   0.09376   0.09054  -0.1023   0.9530   0.1389
 -16.000  -0.4926   0.05594   0.05188  -0.1052   0.9470   0.1753
 -15.500  -0.5255   0.04978   0.04553  -0.1064   0.9434   0.1811
 -15.000  -0.5703   0.04240   0.03786  -0.1069   0.9423   0.1856
 -14.500  -0.9381   0.05562   0.05011  -0.0837   0.9727   0.1936
 -14.000  -0.8997   0.05155   0.04599  -0.0898   0.9704   0.1996
 -13.000  -0.8289   0.04472   0.03902  -0.0950   0.9551   0.2099
 -12.500  -0.7843   0.04122   0.03556  -0.1004   0.9530   0.2173
 -12.000  -0.7640   0.03802   0.03234  -0.0989   0.9385   0.2230
 -11.500  -0.7472   0.03484   0.02907  -0.0971   0.9218   0.2273
 -11.000  -0.7203   0.03257   0.02678  -0.0956   0.9055   0.2337
 -10.500  -0.6903   0.02991   0.02417  -0.0955   0.8941   0.2412
 -10.000  -0.6474   0.02744   0.02165  -0.0971   0.8837   0.2481
  -9.500  -0.5781   0.02521   0.01928  -0.1030   0.8765   0.2533
  -9.000  -0.5268   0.02328   0.01736  -0.1055   0.8584   0.2634
  -8.500  -0.4597   0.02154   0.01557  -0.1110   0.8403   0.2724
  -8.000  -0.3925   0.02034   0.01419  -0.1157   0.8166   0.2791
  -7.500  -0.3622   0.01949   0.01324  -0.1130   0.7924   0.2862
  -7.000  -0.3266   0.01852   0.01221  -0.1116   0.7671   0.2961
  -6.500  -0.3236   0.01794   0.01156  -0.1033   0.7441   0.3030
  -6.000  -0.3043   0.01747   0.01093  -0.0979   0.7217   0.3086
  -5.500  -0.2993   0.01700   0.01039  -0.0894   0.7040   0.3144
  -5.000  -0.2608   0.01639   0.00971  -0.0877   0.6798   0.3263
  -4.500  -0.2309   0.01599   0.00935  -0.0838   0.6667   0.3350
  -4.000  -0.1847   0.01578   0.00900  -0.0828   0.6488   0.3416
  -3.500  -0.1334   0.01549   0.00866  -0.0829   0.6306   0.3529
  -3.000  -0.0876   0.01522   0.00847  -0.0818   0.6169   0.3646
  -2.500  -0.0375   0.01520   0.00833  -0.0813   0.5990   0.3736
  -2.000   0.0190   0.01520   0.00824  -0.0821   0.5844   0.3808
  -1.500   0.0695   0.01499   0.00815  -0.0818   0.5714   0.3967
  -1.000   0.1191   0.01510   0.00819  -0.0812   0.5542   0.4076
  -0.500   0.1764   0.01525   0.00826  -0.0821   0.5411   0.4154
  -0.000   0.2279   0.01522   0.00833  -0.0819   0.5298   0.4311
   0.500   0.2782   0.01542   0.00850  -0.0814   0.5143   0.4440
   1.000   0.3353   0.01569   0.00870  -0.0823   0.5006   0.4541
   1.500   0.3882   0.01581   0.00889  -0.0823   0.4913   0.4677
   2.000   0.4391   0.01607   0.00919  -0.0821   0.4779   0.4831
   2.500   0.4925   0.01653   0.00955  -0.0824   0.4623   0.4950
   3.000   0.5422   0.01685   0.00994  -0.0819   0.4554   0.5065
   3.500   0.5919   0.01720   0.01039  -0.0815   0.4443   0.5250
   4.000   0.6371   0.01786   0.01098  -0.0804   0.4302   0.5384
   4.500   0.6897   0.01837   0.01149  -0.0806   0.4215   0.5484
   5.000   0.7363   0.01886   0.01215  -0.0799   0.4129   0.5697
   5.500   0.7783   0.01965   0.01294  -0.0785   0.4018   0.5844
   6.000   0.8242   0.02057   0.01374  -0.0778   0.3887   0.5943
   6.500   0.8670   0.02131   0.01471  -0.0767   0.3830   0.6169
   7.000   0.9085   0.02228   0.01575  -0.0755   0.3739   0.6329
   7.500   0.9434   0.02366   0.01705  -0.0736   0.3634   0.6434
   8.000   0.9842   0.02471   0.01821  -0.0724   0.3539   0.6656
   8.500   1.0203   0.02605   0.01970  -0.0708   0.3474   0.6822
   9.000   1.0575   0.02755   0.02119  -0.0697   0.3388   0.6934
   9.500   1.0824   0.02947   0.02316  -0.0668   0.3288   0.7137
  10.000   1.1159   0.03106   0.02485  -0.0651   0.3215   0.7305
  10.500   1.1508   0.03287   0.02674  -0.0642   0.3149   0.7421
  11.000   1.1724   0.03517   0.02911  -0.0616   0.3072   0.7584
  11.500   1.1912   0.03751   0.03146  -0.0584   0.2977   0.7735
  12.000   1.2190   0.03981   0.03384  -0.0571   0.2916   0.7857
  12.500   1.2415   0.04256   0.03671  -0.0556   0.2854   0.7962
  13.000   1.2552   0.04518   0.03940  -0.0521   0.2786   0.8081
  13.500   1.2625   0.04864   0.04284  -0.0490   0.2697   0.8188
  14.000   1.2863   0.05150   0.04579  -0.0481   0.2642   0.8281
  14.500   1.2973   0.05513   0.04955  -0.0463   0.2584   0.8357
  15.000   1.3003   0.05863   0.05311  -0.0428   0.2522   0.8431
  15.500   1.3077   0.06199   0.05643  -0.0400   0.2443   0.8508
  16.000   1.3167   0.06635   0.06091  -0.0393   0.2389   0.8584
  16.500   1.3309   0.07064   0.06531  -0.0395   0.2334   0.8649
  17.000   1.3221   0.07522   0.06997  -0.0362   0.2276   0.8703
  17.500   1.3270   0.07875   0.07345  -0.0340   0.2204   0.8765
  18.000   1.3363   0.08293   0.07775  -0.0337   0.2155   0.8829
  18.500   1.3336   0.08933   0.08430  -0.0347   0.2101   0.8889
  19.000   1.3333   0.09345   0.08846  -0.0331   0.2047   0.8942
  19.500   1.3399   0.09715   0.09211  -0.0321   0.1980   0.8996
  20.000   1.3365   0.10296   0.09808  -0.0329   0.1935   0.9047
  20.500   1.3322   0.10955   0.10481  -0.0348   0.1882   0.9096
  21.000   1.3264   0.11441   0.10970  -0.0343   0.1829   0.9148
  21.500   1.3460   0.11675   0.11196  -0.0342   0.1769   0.9200
  22.000   1.3293   0.12446   0.11989  -0.0366   0.1729   0.9239
