  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5336                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.1692   0.23765   0.23445  -0.0470   0.9951   0.0681
 -24.000  -0.1295   0.23272   0.22954  -0.0546   0.9922   0.0698
 -22.500  -0.0376   0.20981   0.20658  -0.0814   0.9846   0.0766
 -22.000   0.0105   0.20543   0.20220  -0.0893   0.9828   0.0784
 -20.500  -0.5865   0.08882   0.08402  -0.1327   0.9718   0.1044
 -20.000  -0.6041   0.07891   0.07382  -0.1391   0.9654   0.1060
 -19.500  -0.5852   0.07390   0.06874  -0.1427   0.9583   0.1086
 -19.000  -0.5692   0.06893   0.06373  -0.1460   0.9491   0.1107
 -18.500  -0.5598   0.06488   0.05963  -0.1465   0.9354   0.1127
 -18.000  -0.5537   0.06005   0.05464  -0.1476   0.9209   0.1149
 -17.500  -0.5430   0.05606   0.05052  -0.1484   0.9067   0.1171
 -17.000  -0.5371   0.05179   0.04602  -0.1489   0.8895   0.1186
 -16.500  -0.5145   0.04924   0.04338  -0.1487   0.8733   0.1214
 -16.000  -0.4924   0.04661   0.04072  -0.1487   0.8563   0.1240
 -15.500  -0.4737   0.04361   0.03756  -0.1489   0.8369   0.1264
 -15.000  -0.4497   0.04113   0.03498  -0.1491   0.8200   0.1290
 -14.500  -0.4260   0.03875   0.03235  -0.1490   0.7974   0.1315
 -14.000  -0.4028   0.03631   0.02975  -0.1491   0.7797   0.1333
 -13.500  -0.3734   0.03466   0.02800  -0.1483   0.7581   0.1377
 -13.000  -0.3448   0.03277   0.02611  -0.1481   0.7445   0.1409
 -12.500  -0.3179   0.03096   0.02413  -0.1476   0.7256   0.1440
 -12.000  -0.2854   0.02952   0.02258  -0.1472   0.7105   0.1470
 -11.500  -0.2539   0.02811   0.02101  -0.1466   0.6935   0.1496
 -11.000  -0.2268   0.02665   0.01950  -0.1451   0.6755   0.1551
 -10.500  -0.1951   0.02543   0.01826  -0.1440   0.6606   0.1591
 -10.000  -0.1646   0.02445   0.01709  -0.1425   0.6411   0.1630
  -9.500  -0.1309   0.02349   0.01606  -0.1412   0.6291   0.1663
  -9.000  -0.1015   0.02252   0.01501  -0.1390   0.6131   0.1720
  -8.500  -0.0769   0.02159   0.01405  -0.1361   0.5977   0.1775
  -8.000  -0.0462   0.02092   0.01334  -0.1336   0.5845   0.1825
  -7.500  -0.0192   0.02053   0.01276  -0.1301   0.5669   0.1865
  -7.000   0.0032   0.01981   0.01204  -0.1259   0.5557   0.1926
  -6.500   0.0176   0.01927   0.01148  -0.1201   0.5418   0.1996
  -6.000   0.0242   0.01902   0.01113  -0.1124   0.5264   0.2053
  -5.500   0.0316   0.01879   0.01087  -0.1044   0.5164   0.2098
  -5.000  -0.0078   0.01875   0.01072  -0.0875   0.5048   0.2116
  -4.500  -0.0580   0.01862   0.01051  -0.0686   0.4922   0.2177
  -4.000  -0.0630   0.01840   0.01036  -0.0580   0.4835   0.2257
  -3.500  -0.0529   0.01844   0.01033  -0.0503   0.4709   0.2336
  -3.000  -0.0319   0.01870   0.01046  -0.0447   0.4582   0.2392
  -2.500  -0.0107   0.01852   0.01038  -0.0393   0.4500   0.2543
  -2.000   0.0165   0.01866   0.01047  -0.0350   0.4400   0.2668
