  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4213                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.3475   0.18774   0.18546   0.0026   1.0000   0.0114
 -23.500  -0.3365   0.18238   0.18010  -0.0006   1.0000   0.0115
 -23.000  -0.3238   0.17573   0.17345  -0.0035   1.0000   0.0116
 -22.500  -0.3075   0.16891   0.16664  -0.0057   1.0000   0.0119
 -22.000  -0.2933   0.16360   0.16133  -0.0083   1.0000   0.0124
 -21.500  -0.2794   0.15830   0.15604  -0.0110   1.0000   0.0132
 -21.000  -0.2655   0.15293   0.15067  -0.0136   1.0000   0.0141
 -20.500  -0.2518   0.14760   0.14533  -0.0163   1.0000   0.0151
 -20.000  -0.2397   0.14286   0.14059  -0.0192   1.0000   0.0157
 -19.500  -0.2280   0.13812   0.13585  -0.0220   1.0000   0.0158
 -19.000  -0.2171   0.13342   0.13117  -0.0248   1.0000   0.0158
 -18.000  -0.1876   0.12143   0.11921  -0.0284   1.0000   0.0162
 -17.500  -0.1730   0.11676   0.11456  -0.0298   1.0000   0.0167
 -17.000  -0.1608   0.11256   0.11038  -0.0310   1.0000   0.0175
 -16.500  -0.1506   0.10853   0.10638  -0.0319   1.0000   0.0187
 -16.000  -0.1448   0.10495   0.10284  -0.0329   1.0000   0.0206
 -15.500  -0.1459   0.10241   0.10032  -0.0337   1.0000   0.0209
 -15.000  -0.1489   0.09998   0.09794  -0.0333   1.0000   0.0210
 -14.500  -0.1431   0.09554   0.09357  -0.0301   1.0000   0.0214
 -14.000  -0.1223   0.09048   0.08852  -0.0323   0.9980   0.0221
 -13.500  -0.0943   0.08407   0.08211  -0.0380   0.9944   0.0230
 -13.000  -0.0678   0.07773   0.07576  -0.0438   0.9913   0.0244
 -12.500  -0.0488   0.07193   0.06995  -0.0497   0.9878   0.0265
 -12.000  -0.0430   0.06696   0.06498  -0.0558   0.9826   0.0269
 -11.500  -0.3223   0.12689   0.12435  -0.0259   1.0000   0.0227
 -11.000  -0.3118   0.12059   0.11808  -0.0281   1.0000   0.0235
 -10.500  -0.3031   0.11403   0.11156  -0.0305   1.0000   0.0247
  -9.500  -0.3093   0.09897   0.09661  -0.0395   1.0000   0.0270
  -9.000  -0.3314   0.09050   0.08824  -0.0397   1.0000   0.0274
  -8.500  -0.3408   0.08631   0.08414  -0.0363   0.9993   0.0279
  -8.000  -0.3045   0.07897   0.07680  -0.0450   0.9924   0.0289
  -7.500  -0.2690   0.06804   0.06581  -0.0624   0.9787   0.0305
  -7.000  -0.2256   0.05522   0.05253  -0.0799   0.9616   0.0342
  -6.500  -0.2037   0.04382   0.04074  -0.0840   0.9429   0.0353
  -6.000  -0.1679   0.03941   0.03615  -0.0836   0.9187   0.0363
  -5.500  -0.1303   0.03514   0.03157  -0.0825   0.8925   0.0383
  -5.000  -0.0822   0.03177   0.02748  -0.0803   0.8662   0.0432
  -4.000  -0.0044   0.01441   0.00818  -0.0751   0.8123   0.0365
  -3.500   0.0486   0.01358   0.00717  -0.0742   0.7806   0.0394
  -3.000   0.1017   0.01282   0.00615  -0.0731   0.7455   0.0426
  -2.500   0.1529   0.01192   0.00507  -0.0720   0.7072   0.0480
  -2.000   0.2056   0.01157   0.00452  -0.0710   0.6664   0.0531
  -1.500   0.2561   0.01105   0.00378  -0.0697   0.6216   0.0605
  -1.000   0.3084   0.01105   0.00357  -0.0688   0.5724   0.0687
  -0.500   0.3591   0.01086   0.00316  -0.0677   0.5192   0.0826
  -0.000   0.4096   0.01094   0.00297  -0.0666   0.4596   0.1008
   0.500   0.4601   0.01115   0.00292  -0.0656   0.3971   0.1310
   1.000   0.5002   0.00978   0.00301  -0.0634   0.3493   0.7069
   1.500   0.5721   0.00977   0.00343  -0.0658   0.3187   0.9887
   2.000   0.6452   0.01026   0.00365  -0.0698   0.3015   1.0000
   2.500   0.6918   0.01057   0.00386  -0.0680   0.2942   1.0000
   3.000   0.7394   0.01088   0.00409  -0.0664   0.2885   1.0000
   3.500   0.7873   0.01127   0.00439  -0.0649   0.2828   1.0000
   4.000   0.8355   0.01177   0.00478  -0.0635   0.2769   1.0000
