  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6520                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.4017   0.25666   0.25360  -0.0342   1.0000   0.0271
 -24.000  -0.3869   0.25313   0.25009  -0.0362   1.0000   0.0276
 -23.500  -0.3742   0.24944   0.24643  -0.0380   1.0000   0.0285
 -23.000  -0.3642   0.24552   0.24254  -0.0394   1.0000   0.0299
 -22.000  -0.3655   0.23400   0.23107  -0.0420   1.0000   0.0326
 -21.500  -0.3568   0.23155   0.22867  -0.0406   1.0000   0.0330
 -21.000  -0.3518   0.22928   0.22644  -0.0392   1.0000   0.0336
 -20.500  -0.3442   0.22602   0.22321  -0.0393   0.9997   0.0347
 -20.000  -0.3184   0.21862   0.21579  -0.0464   0.9980   0.0374
 -19.000  -0.2719   0.20154   0.19868  -0.0612   0.9934   0.0397
 -18.500  -0.2397   0.19576   0.19289  -0.0674   0.9914   0.0408
 -18.000  -0.2109   0.18884   0.18595  -0.0743   0.9896   0.0434
 -17.500  -0.2108   0.17532   0.17239  -0.0854   0.9881   0.0460
 -17.000  -0.1725   0.17020   0.16726  -0.0897   0.9863   0.0467
 -16.500  -0.1450   0.16552   0.16258  -0.0928   0.9816   0.0479
 -15.000  -0.2860   0.10040   0.09724  -0.1245   0.9732   0.0518
 -14.500  -0.2089   0.10257   0.09942  -0.1281   0.9712   0.0520
 -13.500  -0.5982   0.02878   0.02369  -0.1796   0.9375   0.0566
 -13.000  -0.5853   0.02596   0.02071  -0.1793   0.9230   0.0581
 -12.500  -0.5547   0.02426   0.01882  -0.1788   0.9135   0.0602
 -12.000  -0.5253   0.02308   0.01744  -0.1765   0.9028   0.0620
 -11.500  -0.4889   0.02104   0.01532  -0.1755   0.8935   0.0649
 -11.000  -0.4405   0.02001   0.01418  -0.1757   0.8851   0.0677
 -10.500  -0.3988   0.01915   0.01321  -0.1741   0.8760   0.0705
 -10.000  -0.3519   0.01789   0.01182  -0.1736   0.8668   0.0740
  -9.500  -0.2970   0.01708   0.01094  -0.1742   0.8585   0.0783
  -9.000  -0.2480   0.01654   0.01029  -0.1734   0.8497   0.0821
  -8.500  -0.1993   0.01552   0.00924  -0.1728   0.8398   0.0873
  -8.000  -0.1422   0.01497   0.00859  -0.1733   0.8312   0.0929
  -7.500  -0.0896   0.01433   0.00789  -0.1731   0.8217   0.0995
  -7.000  -0.0372   0.01388   0.00741  -0.1726   0.8117   0.1061
  -6.500   0.0187   0.01328   0.00674  -0.1729   0.8024   0.1145
  -6.000   0.0762   0.01303   0.00642  -0.1733   0.7921   0.1231
  -5.500   0.1276   0.01253   0.00596  -0.1726   0.7821   0.1339
  -5.000   0.1847   0.01226   0.00559  -0.1729   0.7721   0.1447
  -4.500   0.2418   0.01198   0.00531  -0.1732   0.7610   0.1590
  -4.000   0.2940   0.01168   0.00506  -0.1726   0.7509   0.1742
  -3.500   0.3510   0.01153   0.00482  -0.1727   0.7401   0.1884
  -3.000   0.4071   0.01137   0.00470  -0.1729   0.7287   0.2089
  -2.500   0.4594   0.01118   0.00458  -0.1722   0.7182   0.2294
  -2.000   0.5160   0.01111   0.00444  -0.1723   0.7063   0.2507
  -1.500   0.5699   0.01110   0.00445  -0.1719   0.6951   0.2729
  -1.000   0.6221   0.01100   0.00444  -0.1712   0.6841   0.3006
  -0.500   0.6793   0.01105   0.00444  -0.1715   0.6705   0.3289
  -0.000   0.7283   0.01103   0.00453  -0.1701   0.6605   0.3572
   0.500   0.7799   0.01108   0.00459  -0.1693   0.6487   0.3873
   1.000   0.8331   0.01122   0.00473  -0.1688   0.6357   0.4210
   1.500   0.8802   0.01126   0.00490  -0.1671   0.6249   0.4594
   2.000   0.9297   0.01140   0.00507  -0.1659   0.6117   0.5039
   2.500   0.9751   0.01150   0.00534  -0.1640   0.6001   0.5552
   3.000   1.0177   0.01160   0.00560  -0.1614   0.5882   0.6194
   3.500   1.0643   0.01177   0.00597  -0.1597   0.5743   0.7201
   4.000   1.0999   0.01160   0.00637  -0.1553   0.5639   1.0000
   4.500   1.1431   0.01208   0.00670  -0.1531   0.5504   1.0000
   5.000   1.1863   0.01258   0.00715  -0.1511   0.5384   1.0000
   5.500   1.2274   0.01311   0.00762  -0.1487   0.5258   1.0000
   6.000   1.2688   0.01377   0.00818  -0.1465   0.5119   1.0000
   6.500   1.3071   0.01441   0.00885  -0.1438   0.5003   1.0000
   7.000   1.3442   0.01525   0.00956  -0.1410   0.4851   1.0000
