  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6131                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.2047   0.24522   0.24206  -0.0296   1.0000   0.0246
 -24.000  -0.1910   0.24171   0.23860  -0.0312   1.0000   0.0251
 -23.500  -0.1796   0.23835   0.23530  -0.0322   1.0000   0.0257
 -23.000  -0.1713   0.23526   0.23226  -0.0325   1.0000   0.0264
 -22.500  -0.1670   0.23245   0.22952  -0.0319   1.0000   0.0271
 -22.000  -0.1695   0.22969   0.22683  -0.0308   1.0000   0.0282
 -21.500  -0.1500   0.22259   0.21974  -0.0383   0.9981   0.0286
 -21.000  -0.1258   0.21419   0.21134  -0.0479   0.9951   0.0287
 -20.500  -0.0999   0.20518   0.20232  -0.0571   0.9919   0.0288
 -19.500  -0.0198   0.19036   0.18754  -0.0697   0.9874   0.0295
 -19.000   0.0197   0.18404   0.18125  -0.0764   0.9851   0.0300
 -18.500   0.0501   0.17769   0.17491  -0.0817   0.9786   0.0308
 -18.000   0.0801   0.17079   0.16803  -0.0878   0.9715   0.0319
 -17.500   0.1070   0.16342   0.16066  -0.0940   0.9639   0.0333
 -17.000   0.1064   0.15359   0.15081  -0.1002   0.9495   0.0351
 -16.500   0.1062   0.14349   0.14066  -0.1056   0.9342   0.0354
 -16.000   0.0931   0.13115   0.12825  -0.1115   0.9177   0.0355
 -14.500   0.1200   0.11049   0.10741  -0.1151   0.8592   0.0366
 -14.000   0.0877   0.09666   0.09345  -0.1219   0.8425   0.0370
 -13.500  -0.0012   0.07966   0.07602  -0.1311   0.8252   0.0370
 -13.000  -0.0562   0.07012   0.06619  -0.1344   0.8086   0.0371
 -12.500  -0.0969   0.06344   0.05913  -0.1345   0.7871   0.0373
 -12.000  -0.1264   0.05825   0.05371  -0.1327   0.7696   0.0376
 -11.500  -0.1484   0.05421   0.04932  -0.1291   0.7480   0.0379
 -11.000  -0.1639   0.05078   0.04567  -0.1243   0.7321   0.0385
 -10.500  -0.1767   0.04808   0.04262  -0.1177   0.7111   0.0394
 -10.000  -0.1895   0.04679   0.04106  -0.1092   0.6968   0.0413
  -9.500  -0.2153   0.04944   0.04304  -0.0965   0.6779   0.0425
  -9.000  -0.2007   0.04757   0.04086  -0.0909   0.6639   0.0427
  -8.500  -0.1654   0.03934   0.03251  -0.0903   0.6488   0.0437
  -8.000  -0.1254   0.03655   0.02960  -0.0887   0.6309   0.0444
  -7.500  -0.0886   0.03437   0.02733  -0.0861   0.6162   0.0454
  -7.000  -0.0550   0.03282   0.02550  -0.0827   0.5956   0.0467
  -6.500  -0.0249   0.03219   0.02468  -0.0779   0.5828   0.0491
  -6.000  -0.0087   0.03401   0.02603  -0.0699   0.5672   0.0504
  -5.500   0.0285   0.03290   0.02473  -0.0664   0.5535   0.0505
  -5.000   0.0918   0.02713   0.01914  -0.0690   0.5387   0.0527
  -4.500   0.1316   0.02600   0.01787  -0.0662   0.5218   0.0548
  -4.000   0.1507   0.02674   0.01840  -0.0588   0.5121   0.0583
  -3.500   0.1672   0.02705   0.01849  -0.0509   0.4981   0.0589
  -3.000   0.2285   0.02317   0.01482  -0.0527   0.4829   0.0617
